Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,37,0,52,92,33,60,79,79,79,85,63,93,11,17,65,34,25,30,81,56,42,73,4,57,18,38,72,51,52,66,94,33,16,9,59,82,68,11,99,26,21,51,7,86,73,37,79,51,85,95,35,66,29,84,37,68,4,21,36,52,69,42,58,70,71,39,83,52,48,65,97,16,15,33,73,12,68,55,41,26,21,63,95,25,97,49,46,75,16,77,20,19,92,64,49,72,87,10,36,86
0,1,37,0,52,92,33,60,79,79,79,85,63,93,11,17,65,34,25,30,81,56,42,62,1,38,15,82,21,55,54,70,97,31,28,4,37,89,59,11,99,26,21,51,7,86,73,37,79,51,85,95,35,66,29,84,37,68,4,21,36,52,69,4,58,71,99,85,91,83,53,65,97,16,15,33,73,12,68,55,41,26,21,74,8,27,56,49,46,75,16,77,20,15,70,64,49,72,6,10,21,86
0,2,39,20,56,72,27,60,79,79,79,85,63,93,11,17,65,34,25,30,81,56,42,62,1,38,15,82,21,55,54,70,97,31,28,4,37,89,59,11,99,26,21,51,7,86,73,23,70,57,85,80,59,67,21,84,37,68,4,21,36,52,69,4,58,71,99,85,91,83,53,65,97,16,15,83,93,31,77,55,41,26,21,74,8,27,56,49,46,75,76,77,20,15,70,64,13,72,6,1,21,91
0,3,39,20,56,72,27,60,79,79,79,85,63,93,11,17,65,34,25,30,81,56,42,62,1,38,15,82,21,55,54,70,82,26,20,10,23,89,48,11,99,26,21,51,7,86,73,23,70,57,85,80,59,67,21,84,37,68,4,21,36,52,69,4,58,71,99,78,91,95,40,65,97,16,15,83,93,31,77,55,41,26,21,74,8,31,40,49,46,75,76,77,20,15,71,64,13,72,6,1,21,86
0,4,39,20,56,72,27,77,44,34,7,90,3,93,11,17,65,34,25,30,81,56,42,62,1,38,15,82,21,55,54,70,82,28,23,10,23,89,48,11,99,26,21,51,7,86,73,23,70,57,85,80,59,67,21,94,17,48,4,21,36,52,69,4,58,71,99,78,91,95,40,65,97,16,15,83,93,31,77,46,41,26,21,74,8,27,40,49,46,75,76,65,20,15,71,64,13,52,6,1,21,86
0,5,39,20,56,72,27,77,44,34,7,90,3,93,11,17,65,34,25,30,81,56,42,62,1,38,15,82,21,55,54,70,82,28,23,10,23,89,48,71,99,26,81,54,7,86,86,23,72,50,85,80,59,67,21,94,17,48,4,21,36,52,69,4,58,71,99,78,91,95,40,65,37,76,91,83,93,31,77,46,41,26,21,74,8,27,40,5,46,61,76,65,20,15,71,96,13,52,6,4,21,86
0,6,39,20,56,72,27,77,44,34,7,88,3,93,91,57,64,54,45,10,21,56,42,62,1,38,15,82,21,55,54,70,82,28,23,10,23,89,48,71,99,26,81,54,7,86,86,23,72,50,85,80,59,71,21,94,17,48,44,21,36,12,69,4,58,71,99,78,91,95,40,65,37,76,91,83,93,31,77,46,41,67,21,74,8,27,40,5,46,61,76,76,18,15,71,96,13,52,6,17,37,91
0,7,39,20,56,72,27,77,44,34,7,88,3,93,91,57,64,54,45,10,21,56,42,62,1,38,15,82,21,55,54,70,82,28,23,10,23,89,48,71,99,73,81,54,7,86,86,23,79,50,85,80,99,71,21,94,17,48,44,21,36,12,69,4,58,71,99,78,91,95,40,65,37,76,91,83,93,31,77,46,41,67,21,74,8,27,40,5,46,63,96,76,18,15,71,96,13,52,6,4,37,86
0,8,39,20,56,72,23,77,44,34,7,88,3,93,91,57,64,54,44,10,21,56,42,62,1,31,15,82,21,35,54,70,82,28,23,10,3,89,8,71,99,73,81,54,7,86,86,23,79,50,85,80,99,71,21,94,17,48,44,21,23,12,69,4,54,71,99,78,91,95,40,65,37,76,91,83,93,31,77,46,41,66,21,74,48,27,40,5,46,63,96,76,18,1,71,96,13,52,6,17,21,86
0,9,39,20,56,72,23,77,44,34,7,88,3,93,91,57,64,54,44,10,21,56,42,62,1,31,15,82,21,35,54,70,82,31,23,10,3,89,8,71,99,73,81,54,7,86,86,23,79,50,85,80,82,71,21,94,17,48,44,26,23,12,69,4,54,71,99,78,91,95,40,65,37,76,91,83,97,31,77,46,41,66,21,74,48,36,40,5,46,63,96,76,18,1,71,96,13,52,6,4,22,86
0,10,39,20,56,72,23,77,44,34,7,88,3,93,91,57,64,54,44,10,21,56,42,70,1,31,15,82,21,35,54,70,82,31,23,10,3,89,8,71,99,73,81,54,7,86,86,23,79,50,85,80,82,71,21,94,17,48,44,26,23,12,69,4,54,71,99,78,91,95,40,65,37,76,91,83,97,31,77,46,41,66,21,74,48,36,40,5,46,63,96,76,18,1,71,96,13,52,18,4,21,91
