Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,1,0,0,0
1,0.0,2,1,1,0,0
2,NaN,0,0,2,1,1
3,0.0,2,1,1,2,1
4,NaN,0,2,1,2,1
5,NaN,0,0,0,1,2
6,NaN,0,1,0,0,0
7,0.0,2,0,1,1,1
8,0.0,1,1,2,3,1
9,NaN,0,2,0,1,1
10,0.0,2,0,1,0,1
11,NaN,0,1,1,1,1
12,0.0,1,0,0,1,2
13,NaN,0,0,0,0,1
14,NaN,0,1,0,0,0
15,0.0,1,0,1,1,1
16,NaN,0,5,0,2,1
17,0.0,2,0,0,0,1
18,0.0,4,1,2,0,1
19,NaN,0,1,5,2,1
20,0.0,1,0,0,1,1
21,0.0,4,0,0,1,2
22,NaN,0,2,1,1,0
23,0.0,3,3,0,1,3
24,NaN,0,0,0,0,0
25,NaN,0,0,2,1,1
26,0.0,1,1,1,2,2
27,0.0,1,1,0,1,1
28,NaN,0,1,1,0,1
29,NaN,0,0,0,0,1
30,NaN,0,0,1,0,0
31,0.0,3,1,2,3,2
32,NaN,0,1,2,1,1
33,NaN,0,0,0,1,0
34,0.0,1,2,3,2,1
35,0.0,1,3,1,2,0
36,0.0,1,2,0,0,0
37,0.0,2,2,3,1,1
38,NaN,0,0,0,0,1
39,0.0,1,0,2,1,1
40,0.0,3,1,3,2,2
41,0.0,1,0,0,1,0
42,NaN,0,3,2,2,2
43,NaN,0,1,1,0,0
44,0.0,3,2,0,1,1
45,NaN,0,1,1,1,1
46,0.0,2,0,3,1,2
47,0.0,1,1,1,2,2
48,0.0,2,0,1,1,0
49,0.0,1,2,1,2,1
50,0.0,1,0,0,0,1
51,NaN,0,4,2,1,0
52,NaN,0,0,0,0,0
53,NaN,0,0,0,0,2
54,0.0,4,2,2,1,2
55,NaN,0,0,0,1,0
56,0.0,1,1,0,1,0
57,0.0,1,1,2,2,0
58,NaN,0,0,0,0,0
59,NaN,0,1,1,1,4
60,NaN,0,0,0,0,2
61,NaN,0,2,0,1,1
62,NaN,0,0,0,1,1
63,0.0,1,1,1,0,0
64,0.0,1,0,1,3,2
65,0.0,1,2,2,2,1
66,0.0,1,1,0,0,0
67,NaN,0,0,0,1,0
68,NaN,0,1,0,0,0
69,0.0,1,1,4,2,0
70,0.0,2,3,2,0,3
71,0.0,3,1,0,1,3
72,0.0,2,3,1,2,1
73,0.0,1,0,1,2,0
74,0.0,1,0,1,1,1
75,NaN,0,1,2,1,0
76,0.0,2,1,1,1,1
77,0.0,2,0,0,0,2
78,0.0,1,1,1,0,0
79,0.0,1,2,3,2,2
80,0.0,1,1,0,0,1
81,0.0,1,2,1,1,2
82,0.0,3,3,1,1,1
83,0.0,1,1,3,0,0
84,NaN,0,0,1,2,0
85,0.0,1,1,1,2,2
86,0.0,2,1,1,1,1
87,NaN,0,0,1,1,1
88,0.0,1,0,0,0,1
89,0.0,1,2,2,1,1
90,NaN,0,1,0,2,1
91,0.0,3,2,5,1,2
92,NaN,0,0,0,1,0
93,0.0,1,1,0,1,0
94,0.0,1,0,1,1,1
95,0.0,1,0,2,2,2
96,0.0,2,0,1,2,1
97,0.0,1,2,3,3,0
98,0.0,1,4,0,0,3
99,0.0,2,2,0,1,3
