Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,35,0,52,92,33,60,72,79,79,85,3,86,11,17,64,34,25,30,81,53,49,75,4,57,16,38,77,58,52,66,94,33,16,9,59,82,68,11,99,26,21,58,13,86,73,37,72,51,25,95,21,70,34,84,22,68,8,30,76,49,60,58,42,76,67,21,98,52,46,65,97,4,9,37,67,11,77,55,40,31,28,79,87,25,93,49,50,75,1,61,38,19,9,72,1,67,88,6,36,86
0,1,35,0,52,92,33,60,72,79,79,85,3,86,11,17,64,34,25,30,81,53,49,69,16,56,17,38,60,58,54,75,82,38,37,2,57,91,66,11,99,26,21,58,13,86,73,37,72,51,25,95,21,70,34,84,22,68,8,30,76,49,60,44,48,63,55,25,96,99,51,65,97,4,9,37,67,11,77,55,40,31,28,66,87,27,92,49,50,75,1,61,38,12,10,72,1,67,8,6,36,86
0,2,22,0,52,92,39,60,72,79,79,85,3,86,11,17,64,34,25,30,81,53,49,69,16,56,17,38,60,58,54,75,82,38,37,2,57,91,66,11,99,26,21,58,13,86,73,27,78,40,97,94,40,70,34,84,22,68,8,30,76,49,60,44,48,63,55,25,96,99,51,65,97,4,9,91,95,9,77,55,40,31,28,66,87,27,92,49,50,74,71,61,38,12,10,72,3,67,8,7,36,91
0,3,22,0,52,92,39,60,72,79,79,85,3,86,11,17,64,34,25,30,81,53,49,79,15,53,8,38,60,58,54,75,82,38,37,2,57,91,66,11,99,26,21,57,13,86,97,23,78,40,94,94,40,70,34,84,22,68,8,30,76,49,60,59,45,63,55,25,96,99,51,65,97,8,9,87,98,9,77,55,40,31,28,66,87,27,92,49,50,61,71,61,38,12,10,92,3,67,8,6,25,86
0,4,22,0,52,92,39,72,72,79,59,85,3,86,11,17,64,34,25,30,24,41,49,79,15,53,8,38,60,58,54,75,82,38,37,2,57,91,66,11,99,26,21,57,13,86,97,23,78,40,94,94,40,70,34,84,3,71,8,30,36,49,75,59,45,63,55,25,96,99,51,65,97,8,9,87,98,9,77,46,40,9,37,66,87,27,92,49,50,61,71,61,29,12,10,92,3,67,8,6,39,86
0,5,22,0,52,92,39,72,72,79,59,85,3,86,11,17,64,34,25,30,34,41,49,79,15,50,14,38,0,58,54,75,82,35,30,2,57,91,66,11,99,26,21,57,13,86,97,23,78,40,94,94,40,70,34,84,3,71,8,30,36,49,75,59,45,63,55,99,96,99,51,65,97,8,9,87,98,9,77,46,40,9,37,66,87,27,92,49,50,61,71,61,29,12,10,92,3,67,8,6,25,86
0,6,22,0,52,92,39,72,72,79,59,85,3,86,11,17,64,34,25,30,21,41,49,79,15,50,14,38,0,58,54,75,82,35,30,2,57,91,66,11,99,26,21,57,13,86,97,23,78,40,94,94,40,70,34,84,3,71,8,23,23,49,75,59,45,63,55,99,96,99,51,65,97,8,9,87,98,9,77,46,40,11,28,66,87,27,92,49,50,61,71,61,29,12,10,92,3,67,8,6,39,91
0,7,22,0,52,92,39,72,72,79,59,88,3,86,11,17,64,34,25,30,21,41,49,70,15,40,6,38,0,58,54,75,82,35,30,2,57,91,66,11,99,26,21,57,13,86,97,23,78,40,94,94,40,70,34,84,3,71,8,23,23,49,75,58,45,63,55,99,96,99,51,65,97,8,9,87,98,9,77,46,40,11,37,66,87,27,92,49,50,61,71,61,29,12,10,92,3,67,8,6,25,86
0,8,37,0,52,12,39,72,72,79,52,88,3,86,11,17,64,34,25,30,21,41,49,70,15,40,6,38,0,58,54,75,82,35,30,2,37,91,66,11,99,26,21,57,13,86,97,23,78,40,85,94,40,70,34,84,3,71,8,23,23,49,75,58,45,63,55,99,96,99,51,65,97,8,9,87,98,9,77,46,40,11,37,66,87,27,92,49,50,61,71,61,29,12,10,92,3,67,8,6,39,86
0,9,37,0,52,12,39,72,72,79,52,88,3,86,11,17,64,34,25,30,21,41,49,70,15,40,6,38,0,53,54,75,82,35,30,2,37,91,66,19,99,26,21,57,13,86,97,23,78,40,85,94,40,70,34,84,3,71,8,23,23,49,75,58,45,63,95,99,96,99,51,65,37,8,9,87,98,9,77,46,40,11,37,66,87,27,92,12,50,61,71,61,29,12,10,82,3,67,8,6,31,98
