Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,0.0,2,2,4,5,3
2,0.0,1,2,1,1,1
3,NaN,0,0,0,0,2
4,0.0,2,2,2,1,0
5,0.0,1,1,1,1,0
6,NaN,0,0,1,1,2
7,0.0,1,1,1,2,1
8,0.0,2,2,1,0,1
9,0.0,3,2,1,1,2
10,0.0,3,4,3,3,3
11,0.0,4,3,4,3,3
12,0.0,3,3,5,6,5
13,0.0,2,2,2,2,2
14,0.0,1,0,2,1,1
15,0.0,2,2,1,0,0
16,0.0,2,3,2,3,3
17,0.0,3,1,1,1,2
18,NaN,0,1,0,0,0
19,0.0,1,2,1,2,2
20,0.0,1,0,1,1,1
21,0.0,1,1,1,1,1
22,0.0,4,3,4,3,3
23,0.0,2,3,2,1,1
24,0.0,1,2,2,0,2
25,0.0,1,2,0,2,1
26,0.0,1,1,1,2,2
27,NaN,0,0,0,1,0
28,NaN,0,0,0,0,0
29,0.0,2,1,2,2,2
30,0.0,5,3,6,5,5
31,0.0,1,1,1,1,1
32,0.0,3,5,5,1,2
33,0.0,5,4,2,2,3
34,0.0,1,0,2,2,3
35,0.0,3,5,2,2,2
36,0.0,4,3,4,2,2
37,NaN,0,1,1,3,1
38,0.0,5,4,5,6,6
39,0.0,5,6,4,8,7
40,0.0,1,1,2,1,2
41,0.0,2,2,1,5,4
42,0.0,4,4,5,3,4
43,0.0,3,3,3,4,3
44,0.0,3,3,3,1,2
45,0.0,3,4,3,3,1
46,0.0,3,1,0,1,3
47,NaN,0,0,0,2,0
48,0.0,3,2,3,2,1
49,NaN,0,2,2,0,2
