Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,1,2,2
1,0.0,2,1,3,0,0
2,NaN,0,1,2,1,1
3,0.0,3,2,3,2,1
4,0.0,1,4,1,0,0
5,NaN,0,0,0,1,1
6,NaN,0,0,0,1,0
7,NaN,0,2,0,0,4
8,0.0,3,1,2,1,2
9,NaN,0,0,1,0,0
10,NaN,0,0,0,0,1
11,0.0,3,3,1,3,3
12,NaN,0,0,0,0,0
13,0.0,1,1,0,0,1
14,0.0,1,0,0,2,1
15,0.0,2,0,2,0,0
16,0.0,1,0,0,3,0
17,NaN,0,2,1,1,1
18,0.0,1,2,0,1,1
19,0.0,1,0,2,1,0
20,NaN,0,0,1,0,2
21,NaN,0,2,1,2,2
22,NaN,0,2,1,3,2
23,0.0,1,1,1,1,2
24,0.0,1,1,2,0,0
25,0.0,1,1,0,1,0
26,0.0,1,0,0,2,2
27,0.0,1,0,0,3,1
28,0.0,1,2,1,0,1
29,NaN,0,1,1,0,0
30,NaN,0,0,0,0,0
31,0.0,3,1,3,0,1
32,0.0,1,1,2,2,0
33,0.0,1,2,0,0,1
34,NaN,0,0,2,1,2
35,0.0,1,1,0,1,1
36,0.0,2,0,1,0,1
37,0.0,2,1,0,2,0
38,0.0,1,0,1,0,0
39,0.0,1,2,1,0,0
40,0.0,2,5,0,2,3
41,0.0,2,0,1,2,0
42,NaN,0,1,5,1,3
43,0.0,1,0,1,0,0
44,0.0,1,1,0,0,0
45,NaN,0,0,0,0,0
46,0.0,1,0,0,2,1
47,NaN,0,0,2,1,1
48,0.0,2,2,0,1,1
49,0.0,2,1,0,1,0
50,NaN,0,1,1,0,0
51,0.0,2,3,0,0,2
52,NaN,0,0,2,1,1
53,0.0,1,0,1,2,1
54,0.0,1,0,3,0,3
55,NaN,0,0,1,1,0
56,NaN,0,0,1,0,1
57,0.0,2,1,1,1,2
58,0.0,1,1,0,1,0
59,0.0,1,3,0,3,0
60,0.0,1,1,0,0,0
61,0.0,2,0,0,0,3
62,NaN,0,1,0,1,0
63,NaN,0,0,0,0,0
64,0.0,2,3,3,2,3
65,0.0,1,1,1,3,1
66,NaN,0,0,1,2,0
67,NaN,0,0,0,0,0
68,NaN,0,0,0,0,0
69,NaN,0,3,2,2,0
70,0.0,2,3,2,1,2
71,0.0,1,0,0,1,1
72,0.0,2,1,1,0,1
73,NaN,0,1,1,1,1
74,0.0,3,1,2,0,1
75,0.0,1,1,2,1,1
76,0.0,1,1,2,1,3
77,0.0,1,0,0,0,0
78,NaN,0,0,0,2,0
79,0.0,2,2,2,2,2
80,NaN,0,0,0,1,0
81,0.0,1,3,2,5,1
82,0.0,1,1,1,0,1
83,NaN,0,0,0,0,1
84,0.0,1,2,0,0,1
85,0.0,3,1,0,2,0
86,0.0,2,5,4,0,3
87,0.0,1,0,1,2,1
88,0.0,1,1,0,0,0
89,0.0,1,0,1,1,2
90,0.0,1,2,2,2,2
91,0.0,2,1,2,2,3
92,0.0,3,2,2,1,2
93,0.0,2,0,2,0,0
94,0.0,1,0,2,2,2
95,NaN,0,2,0,0,0
96,0.0,2,1,2,1,2
97,0.0,1,1,1,2,2
98,0.0,1,3,1,2,2
99,0.0,1,0,2,2,0
