Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,2,3,2,1
1,0.0,2,1,0,4,1
2,0.0,1,0,1,1,2
3,0.0,3,2,2,0,1
4,0.0,1,3,5,2,4
5,0.0,2,1,2,0,0
6,0.0,2,2,0,2,2
7,0.0,2,3,1,2,3
8,NaN,0,0,1,1,1
9,0.0,3,2,1,2,1
10,0.0,2,2,3,1,1
11,0.0,3,1,1,4,0
12,0.0,5,4,4,1,1
13,NaN,0,3,0,1,2
14,0.0,2,3,2,0,4
15,0.0,1,1,2,2,0
16,0.0,1,0,1,2,3
17,0.0,2,0,3,2,1
18,0.0,1,2,0,1,1
19,0.0,1,2,1,4,5
20,NaN,0,1,3,2,3
21,0.0,2,1,2,0,0
22,0.0,1,2,2,1,0
23,0.0,1,2,0,0,2
24,0.0,2,2,3,2,0
25,0.0,1,2,1,1,4
26,0.0,2,3,1,2,1
27,0.0,4,1,2,4,2
28,0.0,1,2,1,2,2
29,0.0,2,0,1,2,2
30,0.0,2,0,0,1,3
31,0.0,5,6,0,3,2
32,0.0,3,3,7,2,2
33,0.0,3,4,3,2,2
34,0.0,2,1,1,2,1
35,0.0,1,2,0,2,0
36,0.0,1,1,3,2,4
37,0.0,2,3,4,4,6
38,0.0,3,0,1,0,1
39,NaN,0,2,3,4,1
40,0.0,4,3,3,0,2
41,0.0,3,1,3,3,4
42,0.0,3,2,5,4,4
43,0.0,4,4,4,4,4
44,0.0,4,3,3,4,2
45,0.0,3,0,4,5,1
46,0.0,3,4,1,2,3
47,0.0,2,1,1,0,3
48,NaN,0,5,4,3,2
49,0.0,2,5,1,3,3
