Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,1,0,1
1,NaN,0,1,0,0,1
2,0.0,1,2,2,2,3
3,0.0,1,2,4,1,0
4,0.0,1,0,0,2,1
5,0.0,1,2,0,0,2
6,0.0,2,0,0,0,0
7,0.0,1,1,0,0,0
8,0.0,2,3,2,2,2
9,NaN,0,0,0,1,1
10,0.0,2,0,1,1,0
11,NaN,0,1,0,0,1
12,0.0,1,0,0,1,0
13,0.0,2,2,0,1,0
14,NaN,0,0,1,2,3
15,0.0,1,1,0,1,0
16,NaN,0,2,4,2,1
17,NaN,0,1,0,1,1
18,0.0,2,0,2,1,0
19,0.0,1,0,1,0,1
20,0.0,2,1,2,1,0
21,0.0,3,0,2,1,2
22,NaN,0,0,1,0,0
23,NaN,0,1,1,1,0
24,NaN,0,0,0,0,0
25,NaN,0,1,0,1,1
26,NaN,0,1,2,1,3
27,0.0,1,0,0,1,0
28,0.0,2,2,3,3,0
29,NaN,0,0,1,2,1
30,0.0,1,1,0,0,0
31,0.0,1,1,0,2,2
32,0.0,1,1,0,0,0
33,NaN,0,3,0,1,3
34,0.0,3,2,2,0,1
35,NaN,0,1,1,0,0
36,NaN,0,1,0,1,2
37,0.0,1,1,1,2,1
38,0.0,1,0,1,0,1
39,0.0,1,0,0,0,0
40,0.0,2,2,3,2,1
41,0.0,1,0,0,0,1
42,0.0,1,3,2,1,3
43,0.0,2,1,0,1,0
44,0.0,2,0,2,0,0
45,0.0,3,1,2,1,0
46,NaN,0,1,0,1,1
47,0.0,1,1,0,1,2
48,0.0,1,3,1,0,0
49,0.0,1,1,1,1,3
50,NaN,0,0,1,1,0
51,0.0,1,0,2,3,4
52,NaN,0,1,0,0,1
53,NaN,0,1,0,0,0
54,NaN,0,2,4,2,1
55,0.0,1,0,0,1,1
56,NaN,0,0,0,1,0
57,0.0,1,0,1,2,0
58,0.0,1,0,0,0,0
59,0.0,1,2,0,1,1
60,0.0,1,0,0,0,0
61,NaN,0,0,1,1,1
62,0.0,1,0,0,0,1
63,0.0,1,2,1,0,2
64,0.0,3,1,1,2,1
65,NaN,0,1,0,0,1
66,0.0,1,1,1,1,0
67,NaN,0,0,0,1,1
68,NaN,0,0,0,0,0
69,0.0,1,2,1,0,0
70,0.0,1,3,2,2,2
71,0.0,1,3,2,1,1
72,NaN,0,0,0,1,1
73,0.0,3,1,0,2,0
74,NaN,0,1,2,1,1
75,NaN,0,0,1,1,1
76,0.0,2,1,1,2,0
77,NaN,0,2,1,0,1
78,NaN,0,0,1,0,4
79,0.0,4,1,4,4,1
80,NaN,0,1,1,0,2
81,NaN,0,0,1,1,0
82,0.0,1,2,1,3,1
83,0.0,1,0,0,0,3
84,NaN,0,0,1,1,0
85,0.0,3,2,3,2,2
86,0.0,3,1,2,1,1
87,0.0,2,2,3,2,2
88,0.0,1,0,0,0,1
89,0.0,2,3,3,2,0
90,0.0,1,0,0,1,1
91,0.0,1,1,1,5,3
92,0.0,3,3,0,0,1
93,0.0,2,2,2,1,0
94,0.0,1,2,0,1,3
95,NaN,0,3,2,0,1
96,0.0,1,0,0,1,0
97,0.0,1,0,2,2,3
98,0.0,3,3,2,2,3
99,0.0,1,2,3,2,0
