Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,1,1,0,0
1,NaN,0,0,0,0,0
2,NaN,0,0,0,0,0
3,0.0,1,1,1,1,1
4,NaN,0,0,0,0,0
5,NaN,0,0,0,0,0
6,NaN,0,0,0,0,0
7,NaN,0,0,0,0,0
8,NaN,0,0,0,0,0
9,NaN,0,0,0,0,0
10,0.0,1,1,1,1,1
11,NaN,0,0,0,0,0
12,NaN,0,0,0,0,0
13,NaN,0,0,0,0,0
14,NaN,0,0,0,1,0
15,NaN,0,0,0,0,0
16,NaN,0,0,0,0,0
17,NaN,0,0,0,0,0
18,NaN,0,0,0,0,0
19,NaN,0,0,0,0,0
20,NaN,0,0,0,0,0
21,0.0,1,1,1,1,1
22,NaN,0,0,0,0,0
23,NaN,0,0,0,0,0
24,NaN,0,0,0,0,0
25,NaN,0,0,0,0,0
26,NaN,0,0,0,0,0
27,NaN,0,0,0,0,0
28,0.0,1,1,1,1,1
29,NaN,0,0,0,0,0
30,NaN,0,0,0,0,0
31,NaN,0,0,0,0,0
32,NaN,0,0,0,0,1
33,NaN,0,0,0,0,0
34,NaN,0,0,0,0,0
35,0.0,1,0,0,0,0
36,NaN,0,1,1,0,0
37,NaN,0,0,0,1,0
38,NaN,0,0,0,0,0
39,0.0,1,1,1,1,1
40,0.0,1,0,0,0,1
41,NaN,0,0,0,0,0
42,NaN,0,0,0,0,0
43,NaN,0,0,0,0,0
44,NaN,0,0,0,0,0
45,NaN,0,0,0,0,0
46,NaN,0,1,1,1,0
47,NaN,0,0,0,0,0
48,NaN,0,0,0,0,0
49,NaN,0,0,0,0,0
50,0.0,1,0,0,0,0
51,NaN,0,0,0,0,0
52,NaN,0,0,0,0,0
53,NaN,0,0,0,0,0
54,0.0,1,1,1,1,0
55,NaN,0,0,0,0,0
56,NaN,0,0,0,0,0
57,NaN,0,0,0,0,0
58,NaN,0,0,0,0,2
59,NaN,0,0,0,0,0
60,NaN,0,0,0,0,0
61,NaN,0,0,0,0,0
62,0.0,1,1,1,1,1
63,0.0,1,1,1,1,1
64,NaN,0,0,0,0,0
65,NaN,0,0,0,0,0
66,NaN,0,0,0,0,0
67,0.0,1,1,1,1,1
68,NaN,0,0,0,0,0
69,NaN,0,0,0,0,0
70,0.0,1,0,0,0,0
71,NaN,0,0,0,0,0
72,NaN,0,0,0,0,0
73,NaN,0,0,0,0,0
74,NaN,0,0,0,0,0
75,NaN,0,0,0,0,0
76,NaN,0,0,0,0,0
77,NaN,0,0,0,0,0
78,NaN,0,1,1,1,1
79,NaN,0,0,0,0,0
80,NaN,0,0,0,0,0
81,NaN,0,0,0,0,0
82,NaN,0,0,0,0,0
83,NaN,0,0,0,0,0
84,NaN,0,0,0,0,0
85,NaN,0,0,0,0,0
86,0.0,1,1,1,1,1
87,NaN,0,0,0,0,0
88,NaN,0,0,0,0,0
89,NaN,0,0,0,0,0
90,NaN,0,0,0,0,0
91,0.0,1,0,0,0,0
92,NaN,0,0,0,0,0
93,NaN,0,0,0,1,1
94,0.0,2,2,3,2,2
95,NaN,0,0,0,0,0
96,NaN,0,0,0,0,0
97,0.0,2,2,1,1,1
98,NaN,0,2,1,1,1
99,0.0,1,0,1,1,1
