Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,1,1,0
1,0.0,2,4,2,4,2
2,0.0,2,2,0,1,2
3,NaN,0,0,1,0,2
4,0.0,2,2,0,1,0
5,NaN,0,1,1,1,1
6,0.0,1,0,2,2,1
7,0.0,2,2,1,2,2
8,0.0,3,0,3,0,1
9,0.0,2,3,3,2,3
10,0.0,2,2,5,3,1
11,0.0,2,3,2,3,3
12,0.0,2,3,3,3,4
13,0.0,1,5,3,3,5
14,0.0,5,1,0,1,1
15,NaN,0,1,2,1,1
16,0.0,1,3,3,3,2
17,0.0,3,2,2,1,2
18,0.0,2,1,0,0,1
19,0.0,4,1,2,4,2
20,0.0,1,0,1,2,2
21,0.0,1,1,2,1,1
22,0.0,2,1,2,1,2
23,0.0,1,1,1,1,1
24,0.0,2,2,0,2,1
25,NaN,0,0,0,1,0
26,0.0,1,2,3,1,1
27,NaN,0,0,0,0,0
28,0.0,1,2,1,1,1
29,0.0,2,2,1,1,2
30,0.0,3,5,4,3,5
31,0.0,1,3,1,1,3
32,0.0,5,4,3,4,4
33,0.0,3,3,3,3,4
34,0.0,1,0,1,4,2
35,0.0,6,3,3,3,4
36,0.0,2,4,4,1,2
37,0.0,2,2,4,2,1
38,0.0,3,3,4,4,3
39,0.0,5,4,4,6,3
40,0.0,2,3,3,2,1
41,0.0,1,2,1,3,3
42,0.0,2,2,2,5,4
43,0.0,3,2,4,3,3
44,0.0,2,3,3,2,2
45,0.0,2,3,0,1,2
46,0.0,6,2,4,1,4
47,NaN,0,0,3,2,1
48,0.0,2,3,2,1,1
49,0.0,2,2,0,2,1
