Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,3,3,5,2
1,0.0,3,4,0,1,0
2,NaN,0,0,0,0,1
3,0.0,1,1,1,1,1
4,0.0,3,0,4,2,0
5,NaN,0,2,3,1,4
6,0.0,4,3,1,6,4
7,0.0,3,3,4,2,2
8,0.0,1,1,1,0,3
9,0.0,1,1,1,0,1
10,0.0,4,2,0,0,2
11,0.0,1,2,2,0,5
12,0.0,5,1,2,3,4
13,0.0,1,2,2,2,0
14,0.0,3,5,3,4,3
15,0.0,2,4,5,3,3
16,0.0,2,1,0,3,0
17,0.0,1,1,5,4,2
18,0.0,1,1,0,2,0
19,0.0,2,3,3,1,3
20,0.0,1,1,0,1,3
21,0.0,1,2,0,1,0
22,0.0,1,1,3,1,0
23,0.0,1,0,4,1,0
24,0.0,1,3,0,0,3
25,0.0,1,0,0,2,2
26,0.0,1,2,1,1,2
27,0.0,1,0,0,1,0
28,0.0,3,1,5,2,2
29,0.0,2,3,0,3,1
30,0.0,5,3,2,3,4
31,0.0,2,3,2,5,3
32,NaN,0,1,0,1,0
33,0.0,1,0,2,0,1
34,0.0,3,2,2,2,2
35,NaN,0,4,2,1,2
36,0.0,1,0,2,1,0
37,NaN,0,2,4,3,2
38,0.0,4,1,2,2,4
39,0.0,2,2,0,0,0
40,0.0,1,0,2,3,3
41,0.0,1,3,1,2,1
42,NaN,0,2,0,0,3
43,0.0,2,2,1,0,0
44,0.0,3,1,0,1,1
45,0.0,1,2,0,0,0
46,0.0,2,0,1,3,1
47,0.0,2,0,3,1,2
48,NaN,0,0,3,0,0
49,NaN,0,2,1,2,1
50,0.0,1,0,2,2,1
51,0.0,1,1,1,2,1
52,0.0,2,2,2,1,2
53,0.0,1,2,0,2,1
54,0.0,1,1,1,0,0
55,0.0,1,1,0,0,1
56,0.0,1,2,1,1,0
57,0.0,2,1,2,1,2
58,0.0,1,1,0,2,1
59,NaN,0,0,2,0,2
60,0.0,1,2,2,2,0
61,0.0,1,0,0,1,0
62,NaN,0,1,1,2,1
63,0.0,5,2,1,2,1
64,0.0,1,1,1,2,1
65,0.0,2,2,3,1,4
66,NaN,0,2,1,0,1
67,0.0,3,1,2,0,2
68,NaN,0,1,2,1,1
69,NaN,0,0,0,1,1
70,0.0,3,2,4,2,4
71,0.0,3,0,3,2,0
72,NaN,0,3,3,0,3
73,0.0,2,2,2,3,3
74,0.0,2,2,2,3,0
75,0.0,3,4,1,3,1
76,0.0,4,5,3,2,5
77,0.0,1,1,1,2,1
78,0.0,2,1,1,3,1
79,0.0,4,3,4,3,5
80,0.0,1,2,3,3,2
81,0.0,2,2,1,1,2
82,0.0,3,2,0,2,5
83,0.0,2,3,3,5,4
84,0.0,3,2,2,1,2
85,0.0,2,1,0,2,2
86,0.0,2,2,5,2,1
87,0.0,5,5,1,1,0
88,0.0,1,2,6,3,4
89,0.0,3,4,3,5,3
90,0.0,1,1,2,1,1
91,0.0,1,2,2,3,2
92,0.0,2,1,1,3,1
93,0.0,2,2,4,0,0
94,0.0,1,2,1,1,1
95,0.0,1,1,1,0,2
96,0.0,1,0,1,3,4
97,NaN,0,2,0,3,2
98,0.0,4,5,1,1,2
99,0.0,2,0,2,1,1
