Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,1,0,0
1,0.0,1,0,1,2,0
2,0.0,1,1,1,2,2
3,0.0,1,2,0,0,1
4,0.0,1,0,0,1,0
5,0.0,2,3,4,2,2
6,0.0,2,0,1,0,1
7,0.0,1,0,0,2,0
8,NaN,0,1,1,1,3
9,NaN,0,0,0,0,0
10,NaN,0,0,3,0,0
11,0.0,1,4,0,1,1
12,NaN,0,1,1,0,1
13,0.0,1,1,1,0,0
14,NaN,0,2,0,1,1
15,0.0,1,0,0,0,0
16,0.0,1,1,1,0,1
17,0.0,1,1,1,2,0
18,0.0,2,0,0,1,1
19,NaN,0,0,1,1,2
20,0.0,1,2,1,3,2
21,NaN,0,1,1,0,0
22,0.0,1,1,0,0,0
23,0.0,3,1,0,0,0
24,0.0,1,0,1,1,1
25,0.0,3,0,0,0,0
26,0.0,1,1,3,3,1
27,NaN,0,1,1,1,1
28,NaN,0,0,0,1,1
29,0.0,1,1,0,0,1
30,0.0,1,0,0,0,1
31,0.0,2,3,2,1,0
32,NaN,0,0,0,1,1
33,NaN,0,1,2,0,3
34,NaN,0,0,2,0,1
35,NaN,0,1,0,1,0
36,0.0,1,2,0,0,0
37,0.0,1,1,1,1,1
38,0.0,1,0,0,0,2
39,NaN,0,0,2,4,1
40,0.0,1,2,2,1,1
41,0.0,1,1,0,0,1
42,0.0,1,3,4,3,1
43,0.0,1,0,0,0,1
44,0.0,1,0,2,1,0
45,0.0,2,1,1,1,1
46,NaN,0,2,2,1,1
47,0.0,2,3,0,2,0
48,0.0,3,1,2,2,2
49,0.0,1,2,1,0,1
50,NaN,0,0,0,0,0
51,0.0,2,2,1,4,3
52,NaN,0,1,1,1,0
53,NaN,0,0,1,1,0
54,0.0,4,3,3,2,2
55,NaN,0,1,0,0,2
56,NaN,0,0,2,0,0
57,0.0,3,0,0,2,3
58,NaN,0,1,0,1,2
59,0.0,1,0,1,1,2
60,NaN,0,1,1,1,0
61,NaN,0,0,1,0,1
62,0.0,2,0,0,1,2
63,0.0,1,0,1,1,1
64,0.0,3,1,1,1,4
65,NaN,0,0,2,0,0
66,0.0,1,1,0,1,0
67,NaN,0,2,0,2,0
68,NaN,0,0,1,1,1
69,0.0,2,2,4,0,3
70,0.0,2,4,0,4,1
71,0.0,1,0,3,2,1
72,NaN,0,0,1,1,2
73,0.0,2,1,1,0,0
74,0.0,1,3,1,0,0
75,NaN,0,0,0,1,0
76,NaN,0,0,0,1,1
77,0.0,2,0,0,0,1
78,NaN,0,0,0,0,1
79,0.0,3,5,3,3,1
80,0.0,1,1,1,1,0
81,NaN,0,0,1,0,2
82,0.0,2,2,2,2,2
83,0.0,2,1,0,2,1
84,0.0,3,1,1,2,2
85,0.0,3,1,1,2,2
86,NaN,0,1,0,2,1
87,NaN,0,1,2,1,0
88,NaN,0,2,1,0,0
89,0.0,2,1,0,1,1
90,0.0,1,0,1,0,3
91,0.0,1,0,2,1,2
92,0.0,2,2,1,2,1
93,NaN,0,2,2,0,0
94,0.0,2,1,1,1,3
95,0.0,1,2,2,0,0
96,NaN,0,1,1,1,1
97,0.0,2,0,0,1,0
98,0.0,2,3,3,3,2
99,NaN,0,2,2,2,1
