Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,1,0,1,1
1,0.0,1,0,0,0,0
2,0.0,1,1,0,0,0
3,0.0,1,0,0,0,0
4,NaN,0,1,2,3,2
5,0.0,2,1,3,2,3
6,NaN,0,0,1,1,0
7,NaN,0,1,0,0,1
8,NaN,0,1,1,0,0
9,NaN,0,1,0,0,0
10,NaN,0,1,1,1,1
11,0.0,2,0,1,1,0
12,NaN,0,0,0,0,0
13,0.0,1,0,1,1,1
14,0.0,1,0,1,0,0
15,NaN,0,0,0,1,0
16,NaN,0,1,1,1,1
17,0.0,1,1,0,0,1
18,NaN,0,1,0,0,1
19,NaN,0,1,0,0,0
20,NaN,0,3,1,1,1
21,0.0,1,1,1,1,0
22,NaN,0,0,0,1,0
23,0.0,1,1,0,1,1
24,0.0,2,0,1,0,1
25,0.0,1,2,0,0,1
26,NaN,0,0,1,1,1
27,0.0,2,0,2,0,2
28,0.0,2,2,1,0,1
29,0.0,1,1,3,5,2
30,0.0,1,0,1,2,0
31,0.0,3,0,0,1,1
32,NaN,0,1,2,1,1
33,0.0,1,1,2,1,0
34,NaN,0,1,0,0,0
35,0.0,1,0,1,2,2
36,0.0,2,2,0,1,1
37,NaN,0,1,1,0,0
38,NaN,0,1,1,0,1
39,NaN,0,1,0,0,2
40,0.0,2,0,1,1,0
41,NaN,0,1,0,1,1
42,0.0,3,0,1,1,2
43,NaN,0,1,1,0,2
44,NaN,0,2,2,1,1
45,0.0,1,2,1,0,0
46,0.0,1,0,1,0,1
47,NaN,0,0,0,1,1
48,0.0,1,1,1,3,0
49,NaN,0,1,0,0,0
50,NaN,0,2,2,0,0
51,0.0,2,2,0,1,1
52,0.0,1,0,1,0,0
53,0.0,1,1,1,3,0
54,NaN,0,2,2,2,3
55,0.0,1,0,0,0,0
56,0.0,2,2,1,1,1
57,NaN,0,1,1,2,1
58,0.0,4,0,1,2,4
59,0.0,1,2,3,1,2
60,0.0,1,2,1,2,1
61,NaN,0,0,0,0,0
62,NaN,0,1,1,0,0
63,NaN,0,1,3,1,2
64,0.0,3,1,0,2,0
65,0.0,1,0,0,0,0
66,NaN,0,0,0,0,1
67,0.0,1,1,1,1,1
68,NaN,0,0,0,0,1
69,NaN,0,0,0,0,0
70,0.0,1,1,0,1,1
71,NaN,0,2,0,2,0
72,NaN,0,0,1,0,0
73,0.0,1,0,1,0,1
74,0.0,1,0,0,0,1
75,0.0,1,0,1,1,0
76,NaN,0,1,1,0,1
77,0.0,2,2,1,1,2
78,NaN,0,0,1,1,1
79,0.0,1,1,1,1,0
80,0.0,1,2,1,1,0
81,NaN,0,2,1,0,1
82,NaN,0,0,0,0,0
83,NaN,0,1,0,0,1
84,0.0,3,1,3,1,0
85,NaN,0,1,0,1,2
86,0.0,1,0,2,2,1
87,0.0,2,0,0,1,0
88,NaN,0,1,0,2,2
89,0.0,1,0,1,0,1
90,0.0,1,2,2,1,0
91,0.0,2,1,2,0,2
92,0.0,1,0,1,1,4
93,NaN,0,0,1,1,1
94,NaN,0,1,0,0,0
95,0.0,1,2,0,1,0
96,NaN,0,0,0,1,0
97,0.0,3,2,1,2,1
98,0.0,1,0,1,2,0
99,NaN,0,1,1,0,1
