Unfairness weight,Local cost weight,Global cost weight
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7
0.0,0.30000000000000004,0.7

