Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,68,38,44,57,49,23,52,11,73,41,59,5,61,5,8,17,39,76,41,2,0,30,21,0,63,0,13,68,5,51,76,24,2,2,76,41,41,52,78,5,69,3,37,12,62,77,18,6,47,74,28,6,50,78,32,40,63,47,0,53,4,44,0,71,30,15,25,3,29,68,65,24,5,51,18,37,25,72,12,4,10,6,4,49,55,17,34,50,77,69,42,41,23,75,42,49,44,16,20,30
0,1,68,38,44,57,49,35,25,17,60,43,58,5,62,3,6,11,56,73,70,2,5,30,23,70,21,70,10,69,8,25,13,23,69,7,41,71,42,52,78,5,69,3,37,12,62,77,18,6,47,74,28,6,50,22,34,42,65,69,2,65,5,39,5,68,45,71,22,5,29,68,65,24,5,51,18,37,25,76,12,54,15,4,8,48,49,17,34,50,77,69,36,44,41,75,42,46,10,16,19,27
0,2,64,41,44,41,4,35,25,17,60,43,58,5,62,3,6,11,56,73,70,2,5,62,19,18,37,66,16,70,32,69,16,23,65,7,58,68,16,53,72,6,67,2,40,9,13,53,25,6,46,47,65,29,45,22,34,42,65,69,2,65,5,40,69,17,37,70,22,69,30,66,69,40,7,19,32,41,17,76,12,54,15,0,8,46,44,39,31,24,3,69,36,36,14,67,42,46,14,11,19,31
0,3,3,44,27,66,27,35,25,17,60,43,58,5,62,3,6,11,56,73,70,2,5,62,19,18,37,66,16,70,32,69,16,23,65,7,58,68,16,52,75,4,70,2,37,9,8,51,55,56,52,37,43,79,48,22,34,42,65,69,2,65,5,40,69,17,37,70,22,69,30,71,66,28,0,74,54,43,31,76,12,54,15,0,8,46,44,26,9,55,5,69,36,36,14,54,42,46,14,12,19,31
0,4,3,44,27,66,27,65,7,9,51,42,22,23,62,0,7,11,0,78,60,56,0,62,19,18,37,66,16,70,32,69,16,23,65,7,58,68,16,52,75,4,70,2,37,9,8,51,55,56,52,37,43,79,48,13,31,25,70,73,4,2,41,40,69,17,37,70,22,69,30,71,66,28,0,74,54,43,31,77,74,27,33,0,8,46,44,26,9,55,5,23,39,36,14,54,42,1,14,12,45,31
0,5,3,44,27,66,27,65,7,9,51,42,22,23,62,0,7,11,0,78,60,56,0,14,64,43,39,12,16,78,32,69,16,23,65,7,58,68,16,52,75,4,70,2,37,9,8,51,55,56,52,37,43,79,48,13,31,25,70,73,4,2,41,38,22,45,55,70,22,69,30,71,66,28,0,74,54,43,31,77,74,27,33,66,35,46,44,26,9,55,5,23,39,45,14,54,42,1,23,12,45,31
0,6,3,44,27,66,27,65,7,9,51,42,22,23,62,4,7,11,4,79,24,47,21,14,64,43,39,12,16,78,32,44,16,61,74,34,49,50,16,47,75,2,67,2,71,9,47,51,55,56,52,37,43,79,48,13,31,25,70,73,5,2,68,38,22,45,55,26,23,51,35,10,24,72,0,74,54,43,31,77,74,18,33,66,35,51,80,75,9,55,5,23,39,45,6,45,42,1,77,12,47,31
0,7,3,44,0,75,27,65,7,9,51,42,22,23,62,4,7,11,4,79,24,47,21,14,64,43,39,12,16,78,32,44,16,61,74,34,49,50,16,47,75,4,70,2,31,14,50,51,55,26,46,37,52,18,53,13,31,25,70,73,5,2,68,38,22,45,55,26,23,51,35,10,24,72,0,74,63,40,67,77,74,18,33,66,35,51,80,80,9,10,41,23,39,45,6,48,42,1,77,12,47,31
0,8,3,44,0,75,27,65,67,9,6,15,52,23,54,4,7,11,4,79,24,47,21,41,64,43,39,57,9,73,32,44,16,61,74,25,49,50,36,47,75,4,70,2,31,14,50,51,55,26,46,37,52,18,53,13,31,25,69,73,5,2,68,38,22,45,55,26,23,48,31,10,24,72,0,74,63,40,67,72,38,18,33,66,29,51,72,80,9,10,41,23,39,49,6,48,42,1,76,12,47,31
0,9,2,35,0,75,9,65,67,9,6,15,52,23,54,4,7,11,4,79,24,47,21,41,64,43,39,57,9,73,32,44,16,61,74,25,49,50,36,47,75,4,70,2,31,14,50,42,22,26,46,64,52,18,53,13,31,25,69,73,5,2,68,38,22,45,55,26,23,48,31,10,24,72,0,38,68,40,67,72,38,18,33,66,29,51,72,80,9,40,41,23,39,49,6,48,69,1,76,12,47,13
