Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,1,1,2,2
1,NaN,0,2,1,0,1
2,0.0,1,1,1,1,0
3,0.0,4,2,2,2,2
4,0.0,1,3,1,2,1
5,0.0,2,2,2,2,1
6,NaN,0,0,1,0,1
7,0.0,1,0,1,2,1
8,0.0,1,2,0,2,2
9,0.0,3,1,2,2,3
10,NaN,0,1,0,1,0
11,NaN,0,2,1,1,1
12,NaN,0,2,0,1,1
13,0.0,1,2,0,3,0
14,0.0,1,2,0,0,1
15,0.0,1,1,0,1,1
16,0.0,1,2,2,1,1
17,NaN,0,0,1,2,0
18,0.0,3,1,3,1,2
19,0.0,1,2,1,1,0
20,0.0,1,1,1,0,2
21,0.0,1,0,0,1,1
22,NaN,0,1,1,3,0
23,NaN,0,2,0,0,1
24,NaN,0,0,1,1,0
25,0.0,2,2,1,1,2
26,0.0,1,2,2,3,0
27,0.0,2,1,1,0,2
28,0.0,1,0,1,1,2
29,NaN,0,1,1,0,1
30,0.0,2,0,2,0,3
31,0.0,3,2,3,0,1
32,NaN,0,1,1,0,1
33,0.0,2,0,1,0,0
34,0.0,1,0,0,3,1
35,0.0,2,2,3,3,2
36,0.0,1,2,1,2,2
37,0.0,1,0,1,0,0
38,0.0,1,2,0,1,1
39,0.0,4,2,2,1,0
40,0.0,2,0,2,0,3
41,0.0,1,2,1,1,1
42,0.0,1,0,3,0,0
43,0.0,1,1,2,4,3
44,NaN,0,1,1,1,1
45,NaN,0,1,1,1,1
46,0.0,3,1,5,2,4
47,0.0,2,3,1,2,0
48,0.0,3,2,1,1,3
49,0.0,1,1,3,2,1
50,0.0,1,1,0,0,2
51,0.0,1,0,0,2,0
52,0.0,1,1,1,2,1
53,0.0,1,3,1,1,1
54,0.0,2,1,1,1,0
55,0.0,2,0,1,3,1
56,0.0,2,2,1,0,2
57,0.0,1,2,3,1,3
58,0.0,2,1,0,0,1
59,0.0,1,1,1,4,0
60,NaN,0,0,0,0,0
61,NaN,0,0,2,0,2
62,NaN,0,1,0,0,1
63,0.0,1,0,1,0,3
64,NaN,0,4,1,1,1
65,0.0,3,3,2,1,3
66,NaN,0,1,3,0,0
67,NaN,0,3,1,3,0
68,0.0,1,0,0,1,0
69,0.0,3,0,1,1,0
70,0.0,1,0,0,3,2
71,0.0,2,2,2,3,2
72,0.0,3,2,2,3,2
73,0.0,2,1,3,0,3
74,NaN,0,1,3,2,0
75,0.0,1,2,1,0,1
76,0.0,2,2,2,0,2
77,0.0,2,2,1,0,2
78,0.0,1,1,2,1,2
79,0.0,2,0,0,1,3
80,0.0,2,1,1,5,0
