Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,0,1,0,4
1,0.0,3,1,2,3,0
2,0.0,2,0,1,0,0
3,NaN,0,1,0,2,0
4,0.0,2,0,0,0,1
5,0.0,1,1,2,0,1
6,NaN,0,1,1,0,2
7,NaN,0,1,1,0,0
8,NaN,0,1,1,3,0
9,NaN,0,1,0,1,1
10,0.0,1,3,0,3,1
11,0.0,1,0,1,0,0
12,0.0,1,1,2,0,1
13,NaN,0,0,0,1,0
14,0.0,2,2,0,2,1
15,NaN,0,2,3,1,2
16,NaN,0,1,1,1,2
17,0.0,3,2,1,2,1
18,0.0,1,0,0,0,1
19,NaN,0,3,1,0,0
20,NaN,0,0,0,0,0
21,0.0,1,1,0,1,1
22,NaN,0,0,0,0,0
23,NaN,0,2,2,1,1
24,0.0,2,0,1,0,2
25,NaN,0,0,1,0,1
26,0.0,1,2,1,2,0
27,0.0,4,1,1,5,2
28,NaN,0,0,0,0,0
29,0.0,1,1,3,0,2
30,0.0,2,1,1,1,0
31,0.0,1,2,2,0,1
32,NaN,0,0,1,2,3
33,0.0,3,3,2,5,2
34,NaN,0,0,0,0,1
35,0.0,1,2,0,0,1
36,0.0,2,2,1,1,1
37,NaN,0,0,0,0,1
38,NaN,0,1,4,2,1
39,0.0,3,0,1,1,0
40,NaN,0,0,0,0,0
41,0.0,1,0,0,0,1
42,NaN,0,0,1,0,0
43,0.0,1,0,0,0,0
44,0.0,1,0,1,2,1
45,NaN,0,2,0,0,1
46,NaN,0,0,0,0,0
47,NaN,0,1,1,1,0
48,NaN,0,1,1,1,1
49,0.0,1,1,0,0,0
50,0.0,1,2,3,2,0
51,0.0,2,3,1,3,2
52,0.0,1,1,3,1,2
53,0.0,1,1,2,2,2
54,0.0,2,1,1,1,2
55,0.0,1,1,1,1,1
56,NaN,0,0,1,0,0
57,0.0,3,1,2,5,1
58,0.0,1,4,1,1,5
59,0.0,4,2,1,0,3
60,0.0,2,0,3,0,0
61,0.0,1,0,0,1,2
62,0.0,1,1,2,2,2
63,NaN,0,0,0,0,0
64,NaN,0,4,1,0,0
65,NaN,0,0,0,1,1
66,0.0,1,2,0,1,1
67,NaN,0,0,0,1,0
68,0.0,1,0,1,0,0
69,NaN,0,1,0,0,0
70,NaN,0,2,2,1,6
71,0.0,1,0,0,0,0
72,0.0,2,0,1,4,0
73,0.0,1,4,0,0,0
74,0.0,2,3,2,1,2
75,NaN,0,0,0,3,2
76,0.0,2,1,5,0,0
77,0.0,3,0,1,2,3
78,0.0,3,0,3,0,0
79,0.0,1,0,0,3,1
80,0.0,1,1,1,2,1
81,0.0,1,0,2,1,1
82,0.0,2,1,2,4,1
83,0.0,2,2,1,0,2
84,0.0,1,0,1,2,2
85,0.0,1,2,0,0,3
86,0.0,2,2,0,2,0
87,0.0,3,2,2,0,2
88,NaN,0,3,2,1,1
89,0.0,1,2,3,2,1
90,0.0,3,4,5,2,3
91,0.0,3,0,2,2,0
92,0.0,3,2,1,2,1
93,0.0,1,3,1,1,0
94,NaN,0,1,1,2,0
95,0.0,1,0,2,3,2
96,0.0,2,2,2,1,3
97,0.0,1,1,0,1,1
98,0.0,1,3,1,2,5
99,0.0,1,1,1,0,1
