Unfairness weight,Local cost weight,Global cost weight
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999
0.0,0.35000000000000003,0.6499999999999999

