Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,2,0,0,0
1,NaN,0,0,0,1,1
2,NaN,0,0,0,0,1
3,0.0,3,3,1,2,3
4,0.0,1,0,1,1,1
5,0.0,2,0,2,0,0
6,0.0,1,2,1,3,2
7,NaN,0,0,1,1,0
8,0.0,1,0,0,0,0
9,NaN,0,1,1,0,1
10,0.0,1,1,2,1,1
11,0.0,1,2,1,1,1
12,0.0,1,0,1,1,0
13,NaN,0,0,0,0,0
14,NaN,0,1,1,1,1
15,0.0,1,0,0,1,0
16,0.0,2,1,2,1,2
17,0.0,2,0,0,2,2
18,NaN,0,0,2,0,1
19,0.0,1,1,1,1,0
20,0.0,1,0,0,0,0
21,NaN,0,1,0,0,0
22,0.0,1,0,0,1,0
23,NaN,0,1,0,1,0
24,0.0,1,0,1,0,0
25,NaN,0,2,1,0,0
26,0.0,1,0,1,1,0
27,NaN,0,2,0,0,3
28,NaN,0,0,0,0,0
29,0.0,1,1,1,0,1
30,0.0,1,0,0,0,1
31,NaN,0,1,0,1,0
32,0.0,1,0,3,0,0
33,NaN,0,0,0,0,0
34,0.0,1,1,0,1,0
35,NaN,0,1,0,0,0
36,NaN,0,0,1,1,0
37,NaN,0,2,1,1,2
38,0.0,1,0,0,1,0
39,NaN,0,0,0,0,0
40,NaN,0,0,0,0,0
41,NaN,0,0,0,0,1
42,NaN,0,0,0,0,0
43,NaN,0,1,1,1,1
44,0.0,2,0,0,1,1
45,NaN,0,1,1,0,1
46,0.0,1,0,0,0,0
47,NaN,0,0,0,0,0
48,NaN,0,0,0,1,0
49,0.0,1,0,1,0,0
50,0.0,1,0,0,0,1
51,NaN,0,0,0,1,1
52,NaN,0,2,1,0,0
53,NaN,0,1,1,0,0
54,NaN,0,0,0,1,0
55,NaN,0,0,0,0,0
56,NaN,0,0,0,1,0
57,0.0,2,2,4,2,1
58,0.0,1,0,0,0,0
59,NaN,0,1,0,0,1
60,0.0,1,0,0,0,0
61,NaN,0,1,0,0,0
62,NaN,0,0,0,0,2
63,NaN,0,0,0,0,1
64,NaN,0,0,0,0,0
65,0.0,1,1,0,0,0
66,NaN,0,0,0,0,0
67,NaN,0,0,1,2,0
68,NaN,0,0,0,0,0
69,NaN,0,0,0,0,0
70,0.0,2,3,3,1,1
71,0.0,3,0,0,1,0
72,0.0,1,0,0,1,0
73,0.0,1,1,0,1,1
74,NaN,0,1,0,2,1
75,NaN,0,2,1,0,2
76,NaN,0,1,1,0,0
77,NaN,0,0,1,0,1
78,NaN,0,0,0,0,0
79,0.0,1,0,1,0,0
80,0.0,1,1,0,2,3
81,NaN,0,0,2,2,1
82,0.0,2,0,1,0,0
83,NaN,0,3,2,1,1
84,NaN,0,0,0,0,1
85,NaN,0,0,1,1,1
86,0.0,1,1,0,1,0
87,0.0,1,0,1,0,1
88,NaN,0,1,1,1,0
89,NaN,0,0,1,1,2
90,NaN,0,0,0,0,0
91,0.0,1,0,0,1,1
92,0.0,1,0,1,1,0
93,0.0,2,0,1,0,0
94,NaN,0,0,1,0,1
95,0.0,1,4,0,1,1
96,NaN,0,0,0,0,0
97,NaN,0,1,0,1,0
98,NaN,0,0,0,0,0
99,NaN,0,1,0,0,1
100,NaN,0,0,0,0,0
101,0.0,1,0,1,1,0
102,NaN,0,0,0,0,0
103,NaN,0,0,0,0,0
104,NaN,0,1,0,0,0
105,NaN,0,0,2,0,1
106,NaN,0,0,1,0,0
107,NaN,0,0,0,1,0
108,0.0,1,0,0,1,0
109,NaN,0,0,0,0,1
110,NaN,0,0,0,1,0
111,0.0,2,2,0,1,1
112,NaN,0,0,1,2,1
113,NaN,0,1,0,1,1
114,0.0,1,1,0,0,0
115,NaN,0,0,0,0,0
116,NaN,0,0,0,0,0
117,0.0,1,1,0,0,0
118,NaN,0,0,2,0,0
119,NaN,0,0,0,0,0
120,NaN,0,0,0,0,0
121,NaN,0,0,0,1,0
122,NaN,0,0,1,0,0
123,0.0,2,0,0,0,1
124,NaN,0,1,0,0,1
125,NaN,0,0,0,0,0
126,0.0,1,1,0,2,1
127,NaN,0,1,1,0,0
128,NaN,0,1,0,0,1
129,NaN,0,0,0,1,0
130,NaN,0,0,1,1,1
131,0.0,3,1,2,0,0
132,NaN,0,0,0,0,1
133,NaN,0,0,0,1,1
134,0.0,1,1,0,1,3
135,0.0,1,1,2,2,1
136,0.0,1,1,0,0,0
137,0.0,2,1,1,0,0
138,NaN,0,1,0,1,0
139,NaN,0,0,2,0,0
140,NaN,0,0,2,1,2
141,NaN,0,1,0,0,1
142,NaN,0,0,1,0,0
143,0.0,1,2,1,3,1
144,0.0,1,1,2,1,1
145,0.0,1,0,0,1,0
146,0.0,2,1,1,0,1
147,NaN,0,0,0,0,0
148,NaN,0,1,0,0,0
149,NaN,0,1,0,0,0
150,0.0,1,1,0,1,2
151,NaN,0,0,1,0,0
152,0.0,1,0,0,0,0
153,0.0,1,0,0,1,0
154,NaN,0,1,0,0,0
155,NaN,0,0,0,0,0
156,0.0,1,1,0,1,0
157,NaN,0,0,0,0,1
158,NaN,0,0,0,0,0
159,0.0,1,0,0,0,1
160,NaN,0,0,0,1,0
161,NaN,0,0,0,0,1
162,NaN,0,1,1,0,0
163,NaN,0,0,1,1,0
164,NaN,0,0,1,0,0
165,0.0,1,2,0,0,1
166,0.0,2,1,1,2,2
167,0.0,1,0,2,1,0
168,0.0,2,0,2,1,2
169,0.0,1,1,0,0,1
170,NaN,0,0,0,1,1
171,0.0,1,0,1,0,1
172,NaN,0,0,2,0,0
173,0.0,1,1,0,0,0
174,NaN,0,0,0,0,1
175,0.0,1,2,1,1,0
176,0.0,1,0,0,0,0
177,NaN,0,1,1,0,0
178,0.0,1,1,0,2,1
179,NaN,0,1,0,0,0
180,NaN,0,0,0,1,1
181,0.0,1,1,1,2,0
182,NaN,0,1,1,0,2
183,NaN,0,0,1,0,0
184,0.0,1,0,0,0,1
185,NaN,0,1,1,0,0
186,NaN,0,0,0,0,1
187,0.0,1,0,0,1,1
188,NaN,0,1,1,0,1
189,0.0,1,0,1,1,1
190,NaN,0,0,0,1,0
191,NaN,0,1,0,1,0
192,0.0,1,0,0,0,0
193,0.0,1,2,1,1,0
194,0.0,1,0,0,0,0
195,NaN,0,0,0,1,0
