Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29
0,35,61,20,94,97,58,82,70,17,62,3,24,91,42,26,41,59,96,20,89,42,94,5,13,91,60,33,18,55,8,43
0,36,61,20,94,97,58,82,70,17,62,3,24,91,42,26,41,59,96,20,89,42,94,5,13,91,60,33,18,55,8,43
0,37,61,20,94,97,58,82,70,17,62,3,24,91,42,26,41,59,96,20,89,42,94,5,13,91,60,33,18,55,8,43
0,38,61,20,94,97,58,82,70,17,62,3,24,91,42,26,41,59,96,20,89,42,94,5,13,91,60,33,18,55,8,43
0,39,61,20,94,97,58,82,70,17,62,3,24,91,42,26,41,59,96,20,89,42,94,5,13,91,60,33,18,55,8,43
1,0,26,11,82,92,75,10,77,26,72,94,87,91,60,71,10,51,59,67,87,53,93,54,89,57,8,45,24,63,38,94
1,1,21,61,62,72,71,10,66,54,52,96,41,91,61,79,16,59,36,60,67,53,94,53,27,1,79,43,29,34,18,95
1,2,20,71,91,83,45,19,97,14,2,97,1,91,3,31,16,56,26,60,77,83,94,54,27,5,69,43,21,74,50,94
1,3,20,71,91,83,45,19,97,44,2,99,21,91,3,91,18,56,26,60,77,83,96,54,24,5,69,42,20,74,68,97
1,4,20,53,72,82,85,19,97,44,2,99,21,91,3,99,18,56,26,80,44,83,96,54,24,21,39,42,25,74,68,98
1,5,20,51,51,82,85,19,97,44,2,99,21,91,3,99,18,56,86,80,44,83,96,54,24,21,39,42,25,74,68,98
1,6,20,51,51,82,25,19,97,44,22,99,21,91,3,99,88,56,86,80,44,83,90,54,24,21,39,42,35,74,98,98
1,7,20,51,52,82,25,19,97,44,22,99,21,91,33,29,88,56,89,80,44,83,90,56,33,21,39,42,30,73,98,99
1,8,20,51,52,82,35,19,97,44,92,99,21,91,33,29,18,55,89,80,94,13,90,46,34,41,39,42,35,73,98,91
1,9,20,51,52,82,35,19,97,44,92,59,91,91,33,29,18,55,89,89,94,13,26,46,34,41,99,44,35,73,98,99
1,10,20,51,52,82,35,19,97,94,62,22,91,91,13,29,18,56,89,80,94,13,20,48,34,40,99,44,80,73,98,99
1,11,20,91,32,82,35,19,97,94,62,22,91,91,13,29,18,56,89,80,94,13,20,48,34,41,99,44,80,73,98,90
1,12,20,91,32,82,35,19,97,94,62,22,91,91,13,69,18,56,89,80,94,13,26,18,32,41,99,44,70,73,78,91
1,13,20,91,22,82,35,19,97,94,62,9,91,91,23,69,18,56,89,80,94,13,26,18,32,41,99,44,70,73,78,58
1,14,20,91,22,82,35,19,97,94,62,9,91,91,23,69,18,56,89,80,94,13,26,18,32,91,29,44,70,43,78,50
1,15,20,91,12,82,5,19,97,94,62,9,91,91,43,69,18,56,89,80,24,13,26,18,35,91,59,44,65,43,78,57
1,16,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,42,65,43,78,59
1,17,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,42,65,43,78,58
1,18,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,57
1,19,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,34,91,59,42,60,43,78,58
1,20,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,34,91,59,42,60,43,78,59
1,21,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,34,91,59,42,60,43,78,51
1,22,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,34,91,59,42,60,43,78,57
1,23,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,44,65,43,78,50
1,24,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,44,65,43,78,50
1,25,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,44,65,43,78,50
1,26,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,35,91,59,44,65,43,78,58
1,27,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,44,60,43,78,58
1,28,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,44,60,43,78,58
1,29,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,44,60,43,78,58
1,30,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,44,65,43,78,57
1,31,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,44,65,43,78,57
1,32,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,57
1,33,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,50
1,34,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,57
1,35,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,58
1,36,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,57
1,37,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,50
1,38,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,57
1,39,20,91,42,82,5,19,97,94,62,9,91,91,43,69,18,56,89,20,24,3,26,18,32,91,59,42,65,43,78,58
2,0,84,45,53,9,7,69,81,10,89,61,26,82,72,56,91,93,94,59,71,10,92,58,95,73,21,67,13,75,24,40
2,1,64,43,53,78,0,33,47,17,20,61,53,62,52,56,94,95,91,36,79,11,89,52,93,66,21,61,61,15,20,58
2,2,74,43,23,69,0,31,1,10,27,0,18,91,2,56,91,92,98,29,31,16,82,53,94,93,21,66,83,95,20,68
2,3,44,43,83,38,58,73,21,19,27,6,46,91,2,56,91,95,99,26,91,11,89,53,94,95,21,81,83,85,20,68
2,4,44,43,83,38,24,74,21,16,27,6,46,51,22,56,91,92,98,86,91,81,82,57,94,99,21,86,53,25,20,90
2,5,44,43,83,38,24,74,21,16,27,1,44,51,22,56,91,95,98,86,21,81,89,57,94,97,21,81,53,25,30,90
2,6,44,43,83,38,24,74,21,16,37,36,46,52,22,56,91,95,98,86,21,16,83,55,94,97,21,81,53,25,30,98
2,7,94,43,13,38,44,74,21,16,37,36,46,52,92,46,91,95,58,86,21,16,83,56,94,97,21,81,53,35,30,98
2,8,94,43,13,98,40,74,91,16,37,36,46,52,92,46,91,95,58,86,21,16,83,56,94,97,21,81,53,35,30,98
2,9,94,43,13,98,41,74,91,16,37,36,46,52,92,44,91,95,28,86,21,11,83,56,24,97,21,81,53,35,39,98
2,10,94,43,13,98,41,74,91,19,37,16,94,52,62,44,91,95,28,86,21,11,83,56,24,97,21,81,53,35,85,98
2,11,94,43,13,98,41,74,91,19,37,16,94,32,62,44,91,95,28,86,21,11,83,55,24,97,21,81,93,35,85,98
2,12,94,43,13,98,41,74,91,19,37,16,94,32,62,18,91,95,28,86,61,11,83,55,24,97,21,81,93,35,70,78
2,13,94,43,13,98,41,74,91,19,37,26,96,22,62,18,91,95,8,86,61,11,83,56,24,97,21,81,93,35,79,78
2,14,94,43,13,28,91,44,91,19,37,26,96,22,62,18,91,55,8,86,61,11,83,56,24,97,21,81,93,5,79,78
2,15,24,43,13,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,11,83,56,24,97,21,81,93,5,60,78
2,16,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,11,83,56,24,97,21,21,93,5,60,78
2,17,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,11,83,56,24,97,21,21,93,5,69,78
2,18,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,56,24,97,21,21,93,5,60,78
2,19,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,56,24,97,21,21,93,5,60,78
2,20,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,56,24,97,21,21,93,5,60,78
2,21,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,22,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,23,24,43,3,58,91,44,91,19,37,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,24,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,25,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,26,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,27,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,28,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,29,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,30,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,31,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,32,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,33,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,34,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,35,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,36,24,43,3,58,91,44,91,19,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,37,24,43,3,58,91,44,91,17,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,38,24,43,3,58,91,44,91,17,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
2,39,24,43,3,58,91,44,91,17,38,46,96,42,62,18,91,55,8,86,61,16,83,55,24,97,21,21,93,5,60,78
3,0,93,81,92,26,89,20,56,72,8,30,60,26,13,67,48,84,71,15,75,63,77,54,7,51,53,95,10,87,95,99
3,1,95,62,79,21,28,20,39,52,78,40,61,57,61,61,43,67,79,16,75,34,69,56,14,59,53,96,16,55,93,99
3,2,94,92,82,20,28,20,96,2,68,58,1,14,71,60,43,17,31,16,45,33,97,53,52,53,23,92,10,25,94,91
3,3,94,92,82,20,28,20,96,2,39,60,1,44,51,81,43,17,31,16,45,74,97,58,18,53,23,96,19,25,96,91
3,4,95,72,82,20,22,25,86,2,39,60,1,44,51,81,43,44,91,18,25,74,97,58,18,56,83,96,19,21,96,94
3,5,95,72,82,20,22,25,86,22,39,90,3,44,51,89,44,44,91,18,25,74,97,58,29,56,83,92,19,21,96,94
3,6,99,52,82,25,25,39,86,22,39,90,3,44,51,80,44,44,21,88,25,74,97,58,26,55,83,92,19,21,96,94
3,7,90,52,82,25,35,39,86,22,39,90,33,44,51,80,44,94,21,18,25,74,97,58,26,56,13,99,19,21,96,94
3,8,90,52,82,20,35,39,86,92,39,90,33,44,51,80,42,94,21,18,35,74,97,48,41,56,13,56,19,91,90,94
3,9,90,52,82,20,35,39,86,92,99,90,33,44,51,80,42,94,21,18,35,74,97,48,41,56,13,22,19,91,26,94
3,10,90,52,82,20,35,39,86,62,99,90,13,96,51,80,42,94,21,18,35,74,97,48,41,56,13,26,19,91,20,94
3,11,90,31,82,20,35,89,86,62,99,90,13,96,91,80,42,94,21,18,35,74,97,44,41,53,13,26,19,91,26,94
3,12,90,31,82,20,35,89,86,62,99,90,13,96,91,80,42,94,21,18,35,74,97,18,41,53,13,22,19,91,26,94
3,13,91,21,82,20,35,79,86,62,99,90,13,96,91,80,42,94,61,18,35,74,97,18,41,57,13,22,19,98,26,94
3,14,91,21,82,20,35,79,86,62,99,70,23,96,91,80,42,94,61,18,35,74,97,18,41,57,13,6,17,98,26,94
3,15,58,21,82,20,35,79,86,62,29,70,23,96,91,80,42,94,61,18,35,44,97,18,91,53,13,2,19,91,26,94
3,16,51,12,82,20,35,69,86,62,29,70,23,96,91,80,42,24,61,18,5,44,97,18,91,53,13,2,19,91,26,94
3,17,51,42,82,20,35,69,86,62,59,70,43,96,91,20,44,24,61,18,5,44,97,18,91,53,3,6,17,91,20,94
3,18,51,42,82,20,35,69,86,62,59,70,43,96,91,20,44,24,61,18,5,44,97,18,91,53,3,2,17,91,26,94
3,19,51,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,44,97,18,91,55,3,2,19,91,26,94
3,20,51,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,2,17,91,26,94
3,21,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,2,17,91,26,94
3,22,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,2,19,91,26,94
3,23,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,2,19,91,26,94
3,24,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,19,91,26,94
3,25,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,19,91,26,94
3,26,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,19,91,26,94
3,27,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,28,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,29,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,30,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,6,17,91,26,94
3,31,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,6,17,91,26,94
3,32,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,6,17,91,26,94
3,33,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,34,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,35,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,36,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,37,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,38,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
3,39,59,42,82,20,35,69,89,62,59,70,43,96,91,20,44,24,61,18,5,43,97,18,91,55,3,9,17,91,26,94
4,0,59,67,95,89,71,45,53,92,15,53,30,75,73,26,81,10,26,91,60,11,81,9,56,72,97,20,69,87,51,79
4,1,6,61,95,88,71,43,53,94,11,53,18,71,69,56,58,10,21,94,61,61,62,78,1,52,93,20,33,64,51,83
4,2,29,66,94,20,31,42,53,95,16,23,50,45,97,14,4,10,21,91,0,31,71,69,8,2,98,21,71,77,55,82
4,3,26,81,94,20,91,43,56,95,16,23,50,45,97,14,4,19,21,94,1,31,71,69,8,2,92,21,71,44,55,82
4,4,26,81,94,20,91,43,56,95,18,83,60,85,99,44,28,19,21,94,1,51,71,38,20,2,92,25,79,44,55,82
4,5,86,80,96,23,91,42,56,95,18,83,60,25,97,44,28,17,25,99,1,51,71,38,20,22,92,25,71,44,56,82
4,6,86,80,96,23,91,42,56,90,88,83,90,25,97,44,28,19,20,99,1,51,51,38,20,22,92,35,74,44,55,82
4,7,86,80,96,33,21,42,56,90,88,83,90,25,97,44,28,19,20,99,31,51,51,38,20,22,99,35,74,94,53,82
4,8,86,80,96,33,21,44,43,98,18,13,90,35,97,44,28,17,20,99,31,51,51,38,44,92,99,35,74,94,53,82
4,9,86,80,96,33,21,44,43,98,18,13,90,35,97,44,98,17,20,99,31,51,51,98,48,92,99,35,74,94,57,82
4,10,86,80,26,33,21,44,43,98,18,13,90,35,97,44,98,19,20,99,31,51,51,98,48,62,26,35,74,94,57,82
4,11,86,80,26,33,21,44,46,98,18,13,90,35,97,94,98,19,20,99,11,51,51,98,44,62,29,35,74,94,53,82
4,12,86,80,26,33,21,44,46,98,18,13,90,35,97,94,98,19,20,99,11,91,31,98,44,62,29,80,74,94,55,82
4,13,86,80,26,33,61,44,10,98,18,13,90,35,97,94,98,19,20,99,11,91,31,98,40,62,9,80,74,94,55,82
4,14,86,80,26,33,61,44,16,98,18,13,70,35,97,94,98,19,20,99,21,91,21,28,90,62,9,75,44,94,57,82
4,15,86,80,26,33,61,44,16,59,18,13,70,5,97,94,91,19,20,99,41,91,11,58,90,62,2,60,44,24,56,82
4,16,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,17,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,18,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,19,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,20,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,21,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,22,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,23,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,60,44,24,57,83
4,24,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,6,65,44,24,57,83
4,25,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,6,65,44,24,57,83
4,26,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,6,65,44,24,55,83
4,27,86,29,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,65,44,24,56,83
4,28,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,65,44,24,56,83
4,29,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,65,44,24,56,83
4,30,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,65,44,24,56,83
4,31,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,2,65,44,24,56,82
4,32,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,20,99,41,91,42,58,90,62,6,65,44,24,56,82
4,33,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,25,99,41,91,42,58,90,62,6,65,44,24,56,83
4,34,86,20,26,33,61,44,16,59,18,3,70,5,97,94,91,19,25,99,41,91,42,58,90,62,6,60,44,24,55,83
4,35,86,20,26,33,61,44,13,59,18,3,70,5,97,94,91,19,25,99,41,91,42,58,90,62,6,60,44,24,55,83
4,36,86,20,26,33,61,44,13,59,18,3,70,5,97,94,91,17,20,99,41,91,42,58,90,62,6,60,44,24,55,83
4,37,86,20,26,33,61,44,13,59,18,3,70,5,97,94,91,17,20,99,41,91,42,58,90,62,6,60,44,24,55,82
4,38,86,20,26,33,61,44,13,59,18,3,70,5,97,94,91,17,20,99,41,91,42,58,90,62,6,60,44,24,55,82
4,39,86,20,26,33,61,44,13,59,18,3,70,5,97,94,91,17,20,99,41,91,42,58,90,62,6,69,44,24,55,82
