Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,2,0,1,0
1,0.0,1,0,1,1,1
2,NaN,0,0,0,0,0
3,NaN,0,0,0,0,0
4,NaN,0,0,0,1,1
5,0.0,1,0,0,0,0
6,NaN,0,0,0,0,0
7,NaN,0,3,0,0,0
8,0.0,1,0,0,0,2
9,NaN,0,0,1,0,1
10,0.0,1,1,1,2,1
11,0.0,2,0,2,1,1
12,0.0,1,1,2,0,1
13,NaN,0,0,0,0,0
14,NaN,0,0,1,0,0
15,NaN,0,2,0,1,1
16,NaN,0,0,0,1,1
17,NaN,0,0,0,0,3
18,0.0,1,1,1,0,0
19,NaN,0,0,1,1,0
20,0.0,2,0,0,0,1
21,NaN,0,0,0,0,0
22,NaN,0,0,0,0,0
23,NaN,0,0,0,0,1
24,NaN,0,0,0,3,0
25,NaN,0,1,1,0,0
26,0.0,1,1,0,0,0
27,NaN,0,1,0,0,1
28,0.0,1,0,1,1,2
29,NaN,0,2,0,1,0
30,NaN,0,0,0,0,1
31,NaN,0,0,0,0,0
32,NaN,0,0,0,0,0
33,0.0,1,0,1,0,1
34,NaN,0,0,1,2,1
35,NaN,0,0,0,0,0
36,NaN,0,1,0,1,0
37,0.0,1,0,0,0,1
38,NaN,0,0,0,0,0
39,NaN,0,0,0,1,1
40,0.0,1,0,0,0,1
41,0.0,1,0,1,0,0
42,0.0,1,0,2,1,1
43,NaN,0,1,1,1,0
44,NaN,0,2,1,1,2
45,0.0,1,1,1,0,1
46,0.0,1,1,1,0,2
47,NaN,0,2,1,1,2
48,0.0,1,3,1,3,1
49,0.0,1,0,0,0,0
50,NaN,0,2,0,1,0
51,0.0,1,1,0,2,0
52,0.0,1,0,0,0,2
53,0.0,1,0,1,0,0
54,NaN,0,0,1,0,1
55,NaN,0,1,3,0,0
56,0.0,1,1,0,2,0
57,0.0,1,0,2,0,0
58,0.0,4,1,1,0,0
59,NaN,0,0,1,0,0
60,0.0,1,0,1,0,1
61,NaN,0,0,1,0,1
62,NaN,0,0,0,1,1
63,NaN,0,0,1,0,0
64,NaN,0,0,0,0,0
65,NaN,0,0,2,2,0
66,NaN,0,1,0,1,1
67,NaN,0,0,0,0,0
68,NaN,0,0,0,1,0
69,0.0,1,0,0,2,0
70,0.0,1,0,0,1,0
71,0.0,1,1,0,1,0
72,0.0,2,1,0,0,3
73,0.0,1,0,0,0,0
74,NaN,0,2,1,1,1
75,0.0,1,3,1,3,1
76,0.0,1,0,1,0,0
77,NaN,0,0,0,1,1
78,NaN,0,1,0,0,1
79,NaN,0,0,1,1,0
80,0.0,1,1,0,0,2
81,0.0,2,0,0,1,0
82,NaN,0,2,1,2,0
83,0.0,1,1,1,0,0
84,0.0,1,0,0,0,2
85,0.0,1,0,0,0,1
86,0.0,1,1,0,1,2
87,NaN,0,0,0,0,0
88,NaN,0,1,0,0,0
89,NaN,0,0,2,2,1
90,0.0,1,0,0,1,0
91,0.0,1,0,0,1,1
92,NaN,0,0,1,2,1
93,NaN,0,1,0,0,0
94,NaN,0,0,1,0,0
95,0.0,1,0,2,2,1
96,0.0,1,2,2,0,0
97,NaN,0,0,0,1,0
98,0.0,1,1,0,0,1
99,NaN,0,1,1,1,0
100,0.0,1,0,0,0,0
101,0.0,4,1,0,0,1
102,NaN,0,3,2,1,1
103,NaN,0,1,2,2,0
104,NaN,0,0,0,0,2
105,0.0,1,1,1,1,1
106,NaN,0,0,1,0,0
107,NaN,0,0,0,0,0
108,NaN,0,1,0,0,1
109,0.0,1,1,0,1,4
110,NaN,0,1,0,0,0
111,0.0,1,0,2,2,0
112,0.0,2,0,0,1,1
113,NaN,0,0,1,0,0
114,NaN,0,2,0,0,0
115,0.0,1,1,1,0,2
116,NaN,0,1,0,1,0
117,NaN,0,0,0,1,0
118,0.0,1,1,1,0,1
119,NaN,0,0,0,0,0
120,NaN,0,0,0,0,0
121,0.0,1,0,0,2,0
122,NaN,0,0,0,0,0
123,NaN,0,2,0,0,0
124,0.0,1,0,0,1,0
125,0.0,1,0,1,0,0
126,0.0,1,0,0,1,0
127,0.0,2,0,0,0,1
128,NaN,0,0,0,0,0
129,NaN,0,0,0,0,1
130,NaN,0,0,0,0,0
131,0.0,2,2,1,0,0
132,NaN,0,1,1,1,0
133,NaN,0,1,1,0,0
134,NaN,0,1,1,0,1
135,NaN,0,0,1,0,0
136,NaN,0,1,0,0,0
137,NaN,0,0,0,2,1
138,NaN,0,0,0,0,0
139,NaN,0,0,0,0,1
140,NaN,0,1,0,1,1
141,NaN,0,0,1,0,1
142,NaN,0,0,0,0,1
143,0.0,1,0,0,0,0
144,NaN,0,0,0,2,0
145,0.0,1,0,1,1,0
146,NaN,0,0,0,1,0
147,NaN,0,0,1,0,0
148,NaN,0,0,0,0,0
149,NaN,0,0,1,2,0
150,NaN,0,0,0,0,0
151,NaN,0,1,1,0,0
152,NaN,0,0,0,1,1
153,NaN,0,0,0,1,0
154,0.0,1,0,0,0,0
155,NaN,0,0,0,0,0
156,NaN,0,1,0,0,0
157,NaN,0,0,0,0,0
158,NaN,0,0,0,0,0
159,0.0,1,2,1,0,0
160,0.0,1,1,1,1,0
161,NaN,0,0,0,0,0
162,0.0,1,0,1,0,0
163,0.0,1,0,0,0,1
164,NaN,0,1,4,0,0
165,0.0,2,0,0,0,0
166,NaN,0,1,0,1,0
167,0.0,1,0,0,1,1
168,NaN,0,0,0,0,0
169,0.0,3,2,1,0,1
170,0.0,1,0,1,1,0
171,NaN,0,2,2,0,0
172,NaN,0,1,1,1,1
173,0.0,1,1,0,0,0
174,NaN,0,1,1,1,2
175,NaN,0,0,0,0,0
176,0.0,1,1,1,0,0
177,NaN,0,0,0,1,0
178,0.0,1,0,2,3,1
179,0.0,1,1,0,0,1
180,0.0,1,0,1,0,1
181,NaN,0,0,0,0,0
182,NaN,0,1,0,0,0
