Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,0.0,1,0,1,1,1
2,NaN,0,0,0,0,0
3,NaN,0,1,0,0,0
4,NaN,0,0,0,1,0
5,NaN,0,0,0,0,0
6,NaN,0,0,0,0,0
7,NaN,0,1,0,0,1
8,NaN,0,1,0,0,0
9,NaN,0,1,1,1,0
10,0.0,1,0,1,0,0
11,NaN,0,0,0,0,0
12,0.0,1,0,0,0,0
13,NaN,0,0,0,0,0
14,NaN,0,0,0,0,1
15,NaN,0,1,0,0,0
16,0.0,1,0,0,0,0
17,0.0,1,0,1,1,1
18,0.0,1,0,0,0,0
19,NaN,0,3,1,1,1
20,NaN,0,1,0,0,0
21,0.0,1,0,1,0,1
22,NaN,0,0,1,0,0
23,NaN,0,0,0,2,0
24,NaN,0,0,1,1,0
25,NaN,0,0,0,1,0
26,NaN,0,0,0,0,0
27,NaN,0,0,1,0,0
28,NaN,0,1,0,0,2
29,0.0,1,0,0,0,1
30,0.0,1,1,1,0,0
31,NaN,0,0,0,0,0
32,0.0,1,0,0,1,0
33,NaN,0,0,1,1,0
34,NaN,0,0,1,0,0
35,NaN,0,0,0,2,0
36,0.0,1,2,1,0,1
37,NaN,0,0,0,1,0
38,NaN,0,0,0,1,1
39,0.0,2,0,2,1,1
40,NaN,0,0,0,0,0
41,0.0,1,0,1,0,0
42,0.0,1,0,1,0,1
43,NaN,0,0,0,0,0
44,NaN,0,0,0,1,1
45,0.0,1,0,0,1,0
46,0.0,1,0,1,0,2
47,NaN,0,1,0,0,1
48,NaN,0,0,0,2,0
49,0.0,1,0,1,0,0
50,0.0,1,1,0,1,0
51,0.0,1,1,1,2,0
52,NaN,0,1,1,0,0
53,NaN,0,0,0,0,1
54,NaN,0,1,2,0,0
55,NaN,0,0,0,0,0
56,0.0,1,0,1,2,1
57,0.0,1,0,0,0,0
58,NaN,0,0,0,0,1
59,NaN,0,0,0,1,2
60,NaN,0,0,0,0,0
61,0.0,1,0,3,1,2
62,0.0,2,0,1,0,1
