Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,2,0,1,0
1,NaN,0,0,0,0,0
2,NaN,0,1,0,0,1
3,0.0,2,0,1,0,0
4,NaN,0,0,0,1,0
5,NaN,0,0,0,1,3
6,NaN,0,2,0,1,0
7,NaN,0,0,0,1,0
8,0.0,1,0,0,0,0
9,NaN,0,0,1,0,0
10,NaN,0,0,0,0,0
11,0.0,1,0,2,1,0
12,NaN,0,0,0,0,0
13,0.0,1,1,1,1,1
14,NaN,0,0,1,2,2
15,NaN,0,0,3,0,0
16,0.0,1,1,0,0,0
17,0.0,1,0,0,0,1
18,0.0,1,1,0,1,1
19,NaN,0,1,0,0,1
20,0.0,2,1,1,1,1
21,0.0,1,0,0,0,1
22,NaN,0,1,0,0,0
23,NaN,0,0,0,0,1
24,0.0,2,0,1,0,0
25,NaN,0,0,0,0,0
26,NaN,0,0,0,1,1
27,0.0,1,1,2,0,1
28,NaN,0,1,0,1,0
29,0.0,1,0,0,2,1
30,NaN,0,0,0,0,1
31,NaN,0,0,1,1,1
32,0.0,1,1,0,0,0
33,NaN,0,0,0,0,0
34,0.0,2,0,1,0,0
35,0.0,1,2,1,1,1
36,0.0,1,1,1,3,1
37,NaN,0,1,0,0,0
38,0.0,1,0,1,0,0
39,NaN,0,3,1,0,1
40,0.0,1,1,0,1,0
41,NaN,0,1,2,0,0
42,0.0,1,0,2,1,0
43,NaN,0,0,0,0,1
44,0.0,1,1,0,1,0
45,NaN,0,1,1,2,1
46,0.0,1,1,1,1,1
47,NaN,0,0,1,2,0
48,0.0,1,0,0,0,2
49,0.0,3,0,1,1,0
50,NaN,0,2,1,0,0
51,NaN,0,0,0,2,0
52,NaN,0,0,0,0,0
53,NaN,0,0,1,0,0
54,0.0,1,0,0,1,1
55,0.0,1,1,0,0,0
56,NaN,0,2,0,0,0
57,0.0,2,0,1,0,1
58,NaN,0,0,1,0,0
59,NaN,0,1,0,1,4
60,0.0,1,2,2,3,1
61,0.0,2,1,1,1,1
62,NaN,0,0,0,1,0
63,0.0,1,0,2,1,1
64,0.0,2,0,0,0,1
65,0.0,1,0,1,1,0
66,NaN,0,0,0,0,0
67,NaN,0,1,1,2,0
68,NaN,0,1,1,0,0
69,NaN,0,1,0,1,1
70,0.0,1,0,0,0,1
71,NaN,0,0,1,1,1
72,NaN,0,0,0,0,1
73,NaN,0,1,0,1,0
74,0.0,1,0,1,1,0
75,0.0,2,1,2,1,0
76,NaN,0,0,0,0,1
77,0.0,2,2,2,1,1
78,NaN,0,0,1,2,2
79,NaN,0,2,1,0,1
80,NaN,0,1,0,2,0
81,0.0,2,0,0,0,1
82,NaN,0,0,1,0,0
83,NaN,0,1,0,2,0
84,0.0,1,1,0,0,0
85,0.0,1,1,1,1,1
86,0.0,2,1,0,0,0
87,NaN,0,0,0,0,1
88,NaN,0,1,3,0,0
89,NaN,0,1,0,0,1
90,NaN,0,0,1,1,1
91,0.0,1,1,0,1,0
92,NaN,0,1,0,0,0
93,0.0,1,1,1,0,1
94,0.0,1,1,1,1,1
95,0.0,1,1,0,0,1
96,NaN,0,0,2,1,1
97,NaN,0,1,1,0,1
98,0.0,1,1,1,1,0
99,0.0,2,0,0,0,0
100,0.0,1,0,2,0,0
101,NaN,0,0,0,0,0
102,0.0,1,0,0,0,0
103,NaN,0,0,0,1,0
104,NaN,0,0,0,0,0
105,NaN,0,2,0,1,1
106,NaN,0,0,0,0,0
107,NaN,0,0,0,0,0
108,NaN,0,0,0,0,0
109,NaN,0,1,0,0,0
110,0.0,1,0,1,0,1
111,NaN,0,0,0,0,0
112,0.0,1,0,0,0,0
113,0.0,1,0,0,0,0
114,0.0,2,0,0,0,0
115,NaN,0,1,1,1,1
116,0.0,1,1,1,1,1
117,0.0,1,2,1,1,2
118,NaN,0,0,0,1,0
119,NaN,0,1,0,0,0
120,0.0,2,1,2,0,0
121,NaN,0,1,2,1,0
122,NaN,0,0,0,0,0
123,0.0,1,3,1,0,0
124,0.0,1,0,1,0,2
125,NaN,0,0,0,2,0
126,0.0,1,0,1,1,3
127,0.0,2,0,1,1,0
128,0.0,1,1,0,0,0
129,0.0,3,0,0,2,3
130,NaN,0,1,0,2,0
131,0.0,1,2,1,0,1
132,0.0,3,1,0,2,2
133,NaN,0,3,2,2,3
134,0.0,1,1,1,0,1
135,NaN,0,0,1,0,0
136,NaN,0,0,1,0,0
137,0.0,1,1,0,1,0
138,NaN,0,0,0,0,0
139,0.0,1,2,0,0,0
140,NaN,0,0,0,1,0
141,NaN,0,0,0,0,0
142,0.0,1,1,0,0,1
143,NaN,0,0,0,0,1
144,NaN,0,0,0,1,0
145,0.0,2,1,0,2,0
146,NaN,0,0,0,0,2
147,NaN,0,1,0,0,0
148,NaN,0,0,0,0,0
149,NaN,0,1,1,0,0
150,0.0,1,1,1,1,1
151,NaN,0,1,1,0,0
152,NaN,0,0,0,0,0
153,0.0,1,1,1,1,1
154,NaN,0,1,0,0,0
155,0.0,1,0,0,0,0
156,NaN,0,0,0,1,0
157,NaN,0,0,0,2,0
158,NaN,0,0,0,0,0
159,0.0,1,0,1,0,0
160,NaN,0,0,1,0,0
161,NaN,0,0,0,0,0
162,0.0,1,0,1,1,1
163,NaN,0,0,0,1,0
164,NaN,0,1,0,0,1
165,NaN,0,0,1,0,0
166,NaN,0,1,0,1,0
167,NaN,0,0,0,1,1
168,0.0,1,0,1,2,0
169,NaN,0,0,0,0,1
170,0.0,1,0,0,0,0
171,NaN,0,1,0,0,0
172,NaN,0,0,0,0,0
173,NaN,0,0,0,0,0
174,NaN,0,0,1,0,0
175,0.0,2,1,0,0,0
176,NaN,0,0,0,0,0
177,NaN,0,1,0,0,0
178,NaN,0,0,0,0,1
179,NaN,0,0,0,0,0
180,NaN,0,1,0,0,1
181,NaN,0,0,0,0,0
182,0.0,1,2,1,2,1
183,0.0,1,0,0,1,2
184,NaN,0,0,0,0,0
185,0.0,1,2,0,1,0
186,0.0,1,0,0,1,0
187,NaN,0,1,2,1,1
188,0.0,1,0,0,0,1
189,NaN,0,0,0,0,0
190,NaN,0,1,0,0,1
191,0.0,2,0,0,0,0
192,0.0,1,0,1,2,0
193,0.0,2,0,0,0,0
194,NaN,0,0,1,0,0
195,NaN,0,1,0,0,2
196,0.0,1,1,2,1,0
197,0.0,1,0,1,1,1
198,NaN,0,0,0,0,0
199,NaN,0,2,0,0,0
200,NaN,0,0,0,0,0
201,NaN,0,1,0,1,0
202,0.0,1,0,2,0,1
203,NaN,0,0,0,1,0
204,NaN,0,0,0,0,0
205,NaN,0,0,1,1,2
206,0.0,1,0,0,0,1
207,NaN,0,0,0,1,0
208,0.0,2,1,0,1,1
209,0.0,2,0,1,1,1
210,0.0,1,3,0,0,0
211,NaN,0,0,0,0,1
212,NaN,0,2,1,2,0
213,NaN,0,0,0,1,1
214,0.0,2,2,2,0,2
215,0.0,1,0,1,1,2
216,0.0,1,0,0,1,2
217,0.0,1,1,3,0,1
218,NaN,0,0,2,1,0
219,0.0,2,1,1,1,0
220,NaN,0,0,0,1,1
221,NaN,0,0,0,0,0
222,0.0,1,1,1,0,0
223,0.0,1,1,1,0,0
224,NaN,0,1,1,1,0
225,NaN,0,0,0,0,1
226,NaN,0,0,0,0,1
227,NaN,0,0,0,1,1
228,NaN,0,0,0,0,0
229,NaN,0,1,1,0,0
230,NaN,0,0,0,0,0
231,0.0,1,1,1,1,0
232,0.0,1,0,0,0,0
233,NaN,0,0,0,0,0
234,NaN,0,0,0,0,0
235,NaN,0,0,1,0,1
236,NaN,0,0,1,0,0
237,NaN,0,1,0,0,0
238,NaN,0,0,0,0,1
239,NaN,0,0,1,0,0
240,NaN,0,1,0,0,2
241,0.0,1,0,0,0,1
242,NaN,0,0,1,1,0
243,NaN,0,0,0,1,0
244,NaN,0,0,2,1,0
245,0.0,1,2,0,1,1
246,0.0,1,1,2,2,1
247,0.0,1,0,0,0,0
