Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,3,1,1,1,2
1,0.0,5,3,4,4,2
2,NaN,0,2,1,2,3
3,NaN,0,1,1,1,1
4,0.0,1,2,2,2,0
5,NaN,0,1,0,0,0
6,0.0,5,3,1,2,3
7,0.0,2,2,4,2,2
8,0.0,1,1,3,1,2
9,0.0,1,2,1,3,3
10,NaN,0,2,1,4,4
11,0.0,2,3,3,2,3
12,0.0,2,2,1,1,1
13,0.0,1,1,1,0,3
14,NaN,0,1,1,2,2
15,0.0,1,0,1,3,1
16,0.0,2,0,1,1,1
17,0.0,4,5,4,2,1
18,0.0,2,0,2,0,0
19,0.0,2,2,1,1,0
20,NaN,0,1,0,2,2
21,0.0,1,0,0,1,0
22,0.0,4,2,4,2,3
23,NaN,0,1,0,2,1
24,0.0,2,2,1,1,2
25,NaN,0,0,2,0,2
26,0.0,2,1,2,3,1
27,0.0,1,4,2,0,0
28,0.0,2,2,0,1,1
29,0.0,1,0,2,1,1
30,0.0,3,2,2,4,3
31,0.0,4,3,3,2,2
32,0.0,5,5,4,6,8
33,0.0,2,3,3,3,1
34,NaN,0,4,2,2,3
35,0.0,4,4,3,5,3
36,0.0,2,1,3,1,1
37,0.0,2,1,2,2,2
38,0.0,2,1,2,0,1
39,0.0,2,2,2,1,2
40,0.0,4,4,4,3,4
41,0.0,1,3,1,5,0
42,0.0,5,4,2,1,2
43,0.0,6,3,6,3,6
44,NaN,0,3,1,6,2
45,0.0,3,2,4,1,4
46,NaN,0,2,2,1,4
47,0.0,2,1,2,0,0
48,0.0,2,0,4,3,1
49,0.0,4,5,1,4,4
