Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,40,6,39,32,11,47,3,37,37,2,13,36,30,10,41,13,41,30,47,37,43,12,47,13,43,31,30,17,36,48,39,33,4,49,38,13,0,17,6,0,18,24,43,9,24,44,32,48,43,38,29,24,40,29,40,39,34,48,24,43,35,14,4,31,39,28,31,37,12,34,47,20,24,18,27,21,7,35,49,20,19,37,21,46,16,6,35,33,34,6,42,23,7,12,39,30,37,30,26,8
0,1,40,6,39,32,11,39,40,28,20,4,13,23,43,20,0,49,2,28,10,43,3,45,22,17,40,18,36,6,37,37,38,34,0,32,14,12,35,17,6,0,18,24,43,9,24,44,32,48,43,38,29,24,40,21,31,45,15,14,32,29,25,13,48,46,49,11,36,24,18,34,47,20,24,18,27,21,7,44,47,0,17,10,5,48,3,6,35,33,34,44,46,29,37,12,39,30,30,30,13,8
0,2,33,39,7,2,33,39,44,25,27,1,38,27,43,24,3,46,0,21,15,39,36,45,22,17,40,18,36,6,37,37,38,34,0,32,14,12,35,41,8,2,45,47,41,33,44,14,30,42,3,48,49,21,27,26,35,47,18,15,39,29,34,13,48,46,49,11,36,24,18,47,43,4,40,48,17,25,4,40,48,3,14,10,5,48,3,18,23,33,4,45,44,29,37,22,6,32,30,9,13,8
0,3,41,32,9,9,35,39,44,25,27,1,38,27,43,24,3,46,0,21,15,39,36,45,22,17,40,18,36,6,37,37,38,34,0,32,14,12,35,39,7,0,40,43,40,39,34,15,12,48,19,28,49,25,27,26,35,47,18,15,39,29,34,13,48,46,49,11,36,24,18,44,46,40,41,48,17,24,2,40,48,3,14,10,5,48,3,16,23,26,8,45,44,29,37,21,2,32,30,0,13,8
0,4,41,32,9,9,35,39,44,25,27,1,38,27,43,28,3,42,4,17,13,39,36,45,22,17,40,18,36,6,37,38,33,34,9,30,18,12,34,39,7,0,40,43,40,39,34,15,12,48,19,28,49,25,27,26,35,47,18,15,39,9,34,13,48,46,49,18,32,24,15,44,46,40,41,48,17,24,2,40,48,43,15,10,5,48,3,16,23,26,8,45,45,29,37,21,2,32,30,0,13,8
0,5,41,32,9,9,35,39,44,25,27,1,38,27,43,28,3,42,4,17,13,39,36,45,22,37,40,18,33,6,37,38,38,30,0,30,18,16,34,31,7,9,40,43,40,37,34,15,12,48,19,28,49,25,27,26,35,47,18,15,39,9,34,11,43,45,49,13,32,24,15,30,43,40,48,48,17,24,2,40,48,43,15,26,3,48,3,12,24,26,8,45,45,29,37,24,2,32,30,3,13,8
0,6,41,32,9,9,35,39,44,25,27,1,38,27,43,28,3,42,4,17,13,39,36,45,22,37,40,18,33,6,37,38,38,30,0,30,18,16,34,49,7,2,40,44,40,31,34,15,12,40,12,28,49,25,27,26,35,47,18,15,39,9,34,11,43,45,49,13,32,24,15,36,43,40,48,48,10,24,2,40,48,43,15,26,3,48,3,17,24,26,8,45,45,29,37,24,2,32,30,3,13,5
0,7,41,32,9,9,35,19,44,25,20,1,38,27,43,28,3,42,4,17,13,39,36,40,22,37,40,18,32,6,37,38,38,30,0,30,18,16,34,49,7,2,40,44,40,31,34,15,12,40,12,28,49,25,27,46,36,47,18,15,39,9,34,11,42,45,49,13,32,24,15,36,43,40,48,48,10,24,2,40,48,43,15,26,7,48,3,17,24,26,8,43,45,25,37,24,2,32,30,3,13,5
0,8,41,32,9,9,35,11,44,25,20,1,38,27,43,28,3,42,4,12,14,39,36,40,22,37,40,18,32,6,37,38,38,30,0,30,18,16,34,49,7,2,40,44,40,31,34,15,12,40,12,28,49,25,27,46,36,42,19,15,39,2,34,11,42,45,49,13,32,24,15,36,43,40,48,48,10,24,2,44,48,43,17,26,7,48,3,17,24,26,8,43,45,25,37,24,2,32,30,3,13,5
0,9,41,32,9,9,35,11,44,25,20,1,38,27,43,28,3,42,4,12,14,39,36,40,22,37,40,18,32,6,37,38,38,30,0,30,18,16,34,31,7,2,40,44,40,31,34,17,12,40,12,28,49,21,27,46,36,42,19,15,39,2,34,11,42,45,49,13,32,24,15,36,43,40,49,48,10,24,32,44,48,43,17,26,7,48,3,17,26,26,9,43,45,25,37,24,2,32,30,3,13,7
