Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,2,1,1,3
1,NaN,0,1,0,1,0
2,NaN,0,1,0,1,0
3,0.0,4,3,3,2,3
4,0.0,2,1,1,1,1
5,NaN,0,0,0,1,0
6,0.0,2,1,1,0,0
7,NaN,0,1,0,1,0
8,0.0,1,0,1,1,2
9,NaN,0,0,1,0,2
10,NaN,0,2,0,1,0
11,0.0,3,3,3,3,1
12,NaN,0,1,1,1,1
13,NaN,0,0,2,1,1
14,0.0,2,1,0,1,1
15,NaN,0,0,0,1,0
16,0.0,1,0,2,0,0
17,0.0,1,1,2,1,3
18,NaN,0,1,0,0,1
19,0.0,2,1,2,2,1
20,NaN,0,0,2,1,2
21,0.0,2,2,3,0,3
22,NaN,0,0,0,0,0
23,NaN,0,0,1,0,1
24,NaN,0,0,1,1,0
25,0.0,1,3,2,4,2
26,0.0,1,1,1,1,1
27,0.0,1,1,1,2,1
28,NaN,0,0,0,0,1
29,NaN,0,0,0,0,0
30,NaN,0,0,0,0,1
31,0.0,1,0,0,1,0
32,0.0,1,1,1,1,0
33,0.0,2,2,1,0,1
34,0.0,4,4,3,2,2
35,0.0,3,1,0,1,1
36,0.0,2,1,0,1,2
37,0.0,3,2,3,4,0
38,NaN,0,2,2,2,2
39,NaN,0,1,0,0,1
40,0.0,2,1,1,0,1
41,0.0,1,0,0,0,1
42,0.0,1,1,0,1,1
43,0.0,1,3,1,2,1
44,NaN,0,1,2,1,0
45,NaN,0,1,1,1,0
46,0.0,2,2,1,2,2
47,0.0,1,0,0,0,1
48,NaN,0,1,0,2,1
49,0.0,3,2,2,2,2
50,NaN,0,1,0,0,0
51,NaN,0,1,0,0,1
52,0.0,1,0,3,1,3
53,NaN,0,1,2,2,0
54,0.0,1,1,0,1,0
55,0.0,1,1,2,1,0
56,0.0,1,0,2,1,2
57,NaN,0,0,1,1,1
58,0.0,3,1,1,1,1
59,0.0,1,1,0,0,1
60,0.0,2,2,2,2,3
61,NaN,0,2,1,0,0
62,0.0,1,1,0,2,0
63,0.0,1,1,0,1,1
64,0.0,1,1,1,1,1
65,0.0,2,2,2,2,2
66,0.0,3,1,2,2,3
67,0.0,1,2,2,3,1
68,0.0,1,1,2,3,2
69,NaN,0,0,1,0,1
70,0.0,3,2,1,1,1
71,0.0,1,0,0,0,1
72,NaN,0,1,0,0,0
73,NaN,0,1,0,0,1
74,0.0,3,1,2,2,2
75,0.0,1,4,2,2,1
76,NaN,0,0,2,0,1
77,0.0,2,2,1,1,1
78,0.0,1,0,1,1,0
79,0.0,1,0,2,1,2
80,0.0,1,1,0,1,0
81,0.0,1,1,2,1,1
82,0.0,1,0,1,0,0
83,NaN,0,1,0,0,1
84,NaN,0,0,0,0,0
85,0.0,1,0,0,0,1
86,0.0,1,1,1,1,1
87,NaN,0,0,1,1,1
88,NaN,0,0,1,1,0
89,NaN,0,1,0,0,1
90,0.0,1,2,1,2,1
91,NaN,0,0,0,1,0
92,0.0,2,2,1,0,1
93,NaN,0,0,0,1,0
94,0.0,2,2,2,1,2
95,0.0,1,0,2,2,1
96,NaN,0,0,1,0,0
97,NaN,0,1,0,1,2
98,0.0,2,2,2,2,2
99,0.0,3,2,1,1,1
