Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143,dim-144,dim-145,dim-146,dim-147,dim-148,dim-149,dim-150,dim-151,dim-152,dim-153,dim-154,dim-155,dim-156,dim-157,dim-158,dim-159,dim-160,dim-161,dim-162,dim-163,dim-164,dim-165,dim-166,dim-167,dim-168,dim-169,dim-170,dim-171,dim-172,dim-173,dim-174,dim-175,dim-176,dim-177,dim-178,dim-179,dim-180,dim-181,dim-182,dim-183,dim-184,dim-185,dim-186,dim-187,dim-188,dim-189,dim-190,dim-191,dim-192,dim-193,dim-194,dim-195,dim-196,dim-197,dim-198,dim-199,dim-200,dim-201,dim-202,dim-203,dim-204,dim-205,dim-206,dim-207,dim-208,dim-209,dim-210,dim-211,dim-212,dim-213,dim-214,dim-215,dim-216,dim-217,dim-218,dim-219,dim-220,dim-221,dim-222,dim-223,dim-224,dim-225,dim-226,dim-227,dim-228,dim-229,dim-230,dim-231,dim-232,dim-233,dim-234,dim-235,dim-236,dim-237,dim-238,dim-239,dim-240,dim-241,dim-242,dim-243,dim-244,dim-245,dim-246,dim-247,dim-248,dim-249,dim-250,dim-251,dim-252,dim-253,dim-254,dim-255,dim-256,dim-257,dim-258,dim-259,dim-260,dim-261,dim-262,dim-263,dim-264,dim-265,dim-266,dim-267,dim-268,dim-269,dim-270,dim-271,dim-272,dim-273,dim-274,dim-275,dim-276,dim-277,dim-278,dim-279,dim-280,dim-281,dim-282,dim-283,dim-284,dim-285,dim-286,dim-287,dim-288,dim-289,dim-290,dim-291,dim-292,dim-293,dim-294,dim-295,dim-296,dim-297,dim-298,dim-299
-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179.042494549,267.888515214,42.1911312489,152.964418312,245.012081253,615.134393212,406.601221936,226.380235785,242.63391477,141.295072987,251.399104363,210.338064417,178.054892862,112.859353858,105.922993919,168.443483126,166.139641329,449.413820032,264.251485747,226.664247329,401.486248371,66.943183958,109.178789042,226.437926991,77.1730080963,107.547942129,728.657821956,88.8932408976,95.4397252866,170.551199696,271.332540112,206.104257195,176.53119403,264.734826931,89.0057485539,257.275750973,20.7796646968,37.0946492777,387.910319848,68.806861912,292.667598284,183.742884987,193.867790853,183.759098833,91.2637141248,168.038099829,15.7749889343,219.461797089,43.1124264979,135.019831521,141.547140838,70.9339251533,223.003515231,37.1879242654,199.028352826,124.87124056,134.626354456,142.641282514,34.2524934467,180.27899758,368.18818083,203.901807472,194.28941271,139.867254203,180.157726914,183.053121502,181.258336631,65.8246709411,92.5674178109,40.7248230127,107.320788049,161.453114363,349.358821041,178.004263786,113.758741756,149.616621358,94.7519257919,58.0196942324,122.193812171,169.906451375,57.0065385977,121.895058407,125.054615673,121.126327939,357.30456654,48.5155695148,218.368125141,52.2043937692,172.944759214,290.457149711,93.3363292137,94.9048558116,247.958427953,155.402928758,334.305202773,78.3758994915,72.8825706472,95.1389217138,28.5,210.068765428,2.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,4.0,8.0,3.0,8.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,10.0,7.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,8.0,3.0,5.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,10.0,3.0,2.0,2.0,8.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,10.0,1.0,3.0,3.0,5.0,1.0,10.0,1.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,5.0,5.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0
0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,5.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,144.214212769,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,139.854273196,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,8.0,6.0,9.0,6.0,4.0,5.0,4.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,2.0,4.0,10.0,3.0,2.0,4.0,8.0,6.0,8.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,6.0,6.0,4.0,4.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,8.0,4.0,8.0,6.0,3.0,6.0,8.0,7.0,6.0,6.0,6.0,8.0,8.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,8.0,2.0,4.0,6.0,4.0,8.0,6.0,6.0,8.0,2.0,7.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,6.0,6.0,8.0,1.0,9.0
0,1,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,0.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,144.214212769,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,7.0,8.0,6.0,6.0,6.0,2.0,4.0,10.0,3.0,2.0,4.0,8.0,6.0,8.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,6.0,6.0,4.0,4.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,7.0,5.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,8.0,2.0,4.0,4.0,4.0,8.0,6.0,6.0,8.0,2.0,7.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
0,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,144.214212769,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,6.0,5.0,5.0,2.0,4.0,10.0,3.0,2.0,4.0,8.0,6.0,8.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,6.0,6.0,4.0,4.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,7.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,6.0,8.0,8.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,8.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,8.0,2.0,7.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
0,3,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,158.209804584,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,2.0,4.0,10.0,3.0,2.0,3.0,8.0,6.0,7.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,6.0,6.0,4.0,4.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,7.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,8.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,8.0,2.0,7.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
0,4,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,158.209804584,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,2.0,4.0,10.0,3.0,2.0,3.0,8.0,6.0,7.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,4.0,5.0,4.0,3.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,8.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,8.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,8.0,1.0,6.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
0,5,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,158.209804584,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,2.0,4.0,10.0,3.0,2.0,3.0,8.0,6.0,7.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,4.0,5.0,4.0,3.0,6.0,2.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,8.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,7.0,1.0,6.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
0,6,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,172.887753714,284.018852759,38.010731727,125.446079761,227.990555905,582.387468003,385.400063723,242.192772222,215.071692251,144.177874196,242.916082786,212.944846449,189.933319887,132.275225803,110.257235374,178.264169599,141.475666022,457.656889768,240.722737458,221.296919583,407.978724716,67.2342301969,102.780890118,203.745620217,69.3279694529,121.938900905,747.251554415,98.8674516599,100.0618099,134.646861452,271.049334241,204.651973855,158.209804584,264.495903302,61.1496135658,258.432624555,28.280228343,49.0525087124,390.909637732,73.6199981608,301.836119059,189.155949192,192.601876997,194.931655152,67.6400382835,167.879590441,18.2579171403,199.81264546,66.6600911439,91.55038747,109.595795214,68.4652603378,228.043085034,25.0086977642,228.464971673,135.536306106,138.055332222,135.001909103,59.2553630862,156.249699597,368.265384831,222.293802061,196.759299026,134.327338338,155.795005098,151.519165633,194.367161923,50.5176270433,84.8839399374,45.7455491118,121.695675347,141.028870966,365.740536248,159.660905988,78.7194726838,163.719471517,85.2439440966,64.1120548677,121.486349713,146.128873407,53.2053077742,128.752031507,138.651755876,125.330387314,334.287296397,32.2574692992,218.211133765,38.930554752,133.286477401,286.543278183,108.934849836,103.30123284,227.055777737,124.88360202,339.066383607,88.2361981985,72.3364135008,92.7964063963,19.2124493001,197.905252581,4.0,6.0,2.0,3.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,5.0,9.0,6.0,4.0,5.0,4.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,2.0,4.0,10.0,3.0,2.0,3.0,8.0,6.0,7.0,6.0,6.0,6.0,3.0,4.0,10.0,5.0,8.0,4.0,5.0,4.0,3.0,6.0,1.0,9.0,3.0,4.0,6.0,4.0,6.0,2.0,7.0,4.0,8.0,5.0,3.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,8.0,2.0,6.0,2.0,4.0,7.0,8.0,7.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,7.0,5.0,6.0,7.0,1.0,6.0,1.0,8.0,7.0,6.0,4.0,8.0,5.0,7.0,5.0,6.0,8.0,1.0,9.0
