Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,0,1,1,0
1,0.0,1,0,0,0,1
2,NaN,0,0,0,0,0
3,NaN,0,0,0,1,0
4,NaN,0,0,0,1,0
5,NaN,0,0,0,0,0
6,NaN,0,0,0,0,1
7,NaN,0,0,0,0,0
8,NaN,0,0,0,1,0
9,NaN,0,0,0,1,0
10,0.0,2,0,0,1,0
11,NaN,0,0,1,1,1
12,NaN,0,1,0,0,0
13,0.0,2,1,0,0,0
14,NaN,0,1,0,0,1
15,NaN,0,0,0,0,0
16,0.0,1,0,0,0,0
17,NaN,0,0,0,1,1
18,0.0,1,1,0,0,0
19,0.0,1,0,0,0,0
20,0.0,1,1,1,0,1
21,0.0,1,0,0,0,0
22,0.0,1,1,0,0,1
23,NaN,0,0,0,0,0
24,NaN,0,1,1,0,0
25,0.0,1,0,0,0,0
26,NaN,0,0,1,0,1
27,NaN,0,1,1,1,2
28,NaN,0,0,0,0,1
29,NaN,0,1,1,1,1
30,0.0,1,0,0,1,0
31,0.0,1,2,0,0,0
32,0.0,1,0,1,1,0
33,NaN,0,0,0,1,1
34,NaN,0,1,1,0,0
35,NaN,0,0,0,2,1
36,NaN,0,0,1,0,0
37,0.0,2,1,1,0,0
38,0.0,2,1,0,1,1
39,NaN,0,0,1,0,0
40,NaN,0,0,0,0,0
41,NaN,0,0,0,0,0
42,NaN,0,0,0,3,0
43,NaN,0,0,0,0,0
44,NaN,0,1,0,0,0
45,0.0,2,1,1,3,0
46,NaN,0,1,0,0,0
47,0.0,2,0,1,1,1
48,0.0,2,0,0,0,1
49,0.0,1,0,0,0,0
50,NaN,0,2,1,2,0
51,0.0,1,1,1,1,0
52,NaN,0,0,2,0,3
53,NaN,0,1,1,0,1
54,NaN,0,1,1,1,1
55,NaN,0,1,0,0,1
56,NaN,0,1,0,0,1
57,NaN,0,0,0,0,0
58,0.0,1,1,2,0,1
59,NaN,0,1,1,0,2
60,NaN,0,0,1,0,2
61,0.0,2,1,0,0,0
62,NaN,0,0,1,0,0
63,0.0,1,0,1,0,1
64,NaN,0,0,1,0,0
65,NaN,0,0,0,1,1
66,0.0,3,2,0,2,1
67,NaN,0,0,0,0,1
68,NaN,0,1,0,2,0
69,NaN,0,3,1,1,2
70,0.0,1,2,0,1,0
71,0.0,1,1,3,2,0
72,NaN,0,0,0,1,0
73,0.0,2,0,1,0,0
74,0.0,2,0,0,1,1
75,NaN,0,0,1,1,0
76,NaN,0,0,0,0,0
77,NaN,0,1,0,0,1
78,0.0,1,0,0,0,1
