Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,41.569132557065885,0.018038629445243155,41.56561112130797,41.6020951444946,41.5480827605962,41.56992319722512,41.55995056170555
1,38.46683064509259,0.656504530483754,39.43939939826462,37.426913250812476,38.43599511827264,38.76280522238486,38.26904023572838
2,34.48762933697068,0.556141988833908,35.16398519998317,33.68794294682376,34.73655211515214,34.86053077079562,33.98913565209868
3,29.969670354493026,0.6947598766522599,31.032854197948772,28.871207129478112,29.850401324398234,30.20554371230626,29.88834540833376
4,28.944915737164894,0.6930358245043791,28.556166587077357,28.181738336991106,28.454655626258127,29.964986620499513,29.56703151499836
5,28.02543039277797,0.7483150416193962,27.78853786724159,26.96613533822155,27.664645595015795,29.097543884695348,28.61028927871554
6,27.122065372367548,0.44976112393738504,27.193297621466556,26.499401918366974,27.040515260505735,27.892240082891927,26.98487197860655
7,26.545706288014777,0.3405969495278598,27.15768074753063,26.234333344078934,26.451652838836523,26.640407578597703,26.244456931030072
8,25.966887441748025,0.24250453057126045,25.598121407242676,25.96671887548934,25.94283570933437,26.36370060890416,25.963060607769556
9,25.57207189800736,0.2815237028492926,25.241590364107992,25.679595133053912,25.47767596703874,26.05955841107235,25.401939614763815
10,24.720229820963205,0.2788121830746804,24.4191952825809,24.85846225195794,25.16020677987615,24.428412999615375,24.73487179078566
11,24.085696081884,0.5528036412774076,23.427867362155233,23.530197309690138,24.931870264060578,24.229083835124975,24.30946163838905
12,23.67368292168155,0.4596669388603198,23.087421875252076,23.36575230362065,24.44667561790831,23.653403205976183,23.81516160565052
13,23.22452094967912,0.4392624696488677,22.954813221160734,22.881159931055205,24.084626853556266,23.144721325946264,23.05728341667714
14,22.94123585166755,0.3044368916143815,22.566163496844432,22.600252604201795,23.29499956475672,23.03382732916977,23.21093626336504
15,22.59566621769671,0.16231928861251116,22.329259527185265,22.517042309241262,22.622150833151846,22.715276211037523,22.794602207867662
16,22.412060776708532,0.10330924336981422,22.267040089056763,22.328399294313616,22.542606311917645,22.419438453494926,22.502819734759715
17,22.220239025921266,0.30269261717201296,22.395288475400452,21.69359233111843,22.602944287611752,22.16488627482126,22.244483760654447
18,22.217020573868336,0.19306763938380248,22.45593098189089,22.038740154941046,22.420144255081073,21.981530885066636,22.188756592362033
19,22.09880927109583,0.18210363247532163,22.37127599465048,21.929114977021424,22.23507937021689,21.890873667564573,22.067702346025786
20,22.052153488932504,0.14741786508651328,22.293645062230194,21.94244046365835,22.127536709602182,22.02328665173114,21.873858557440663
21,21.978528690661697,0.16607671891376077,22.158587996622323,21.792221094584576,22.180544550209724,21.954138547428652,21.80715126446322
22,21.969605633284555,0.1522200492813462,22.148630958659783,21.77239380203207,22.143385626291884,21.927919767001082,21.85569801243795
23,21.90987514814646,0.16284868322539492,22.121046027918922,21.71329912585993,22.048363894280804,21.929423844008646,21.73724284866398
24,21.912985046190155,0.16335497564432955,22.113230271125452,21.73560410036266,22.075797387134468,21.915321124280318,21.724972348047867
25,21.868608730822068,0.15152027192092501,22.05413559495332,21.726725656305153,22.02257222041426,21.862032704603106,21.677577477834493
26,21.857046132454478,0.15120664617514143,22.078945004387396,21.722802615172277,21.968653180814318,21.843286730949508,21.671543130948876
27,21.853409896171023,0.14976355343367023,22.069980559550682,21.722455962742888,21.984859240782107,21.80510996525938,21.684643752520078
28,21.854739823048014,0.1446958178412266,22.065877839822353,21.722802615172277,21.975894795945397,21.81760145327281,21.691522411027233
29,21.853064475789274,0.14490376922623,22.065877839822353,21.718214013253466,21.975894795945397,21.808637008436094,21.69669872148906
30,21.85358214426807,0.1443427386756464,22.065877839822353,21.71801959128978,21.975894795945397,21.808637008436094,21.69948148584673
31,21.853026142231492,0.14493937809041657,22.065877839822353,21.71801959128978,21.975894795945397,21.808637008436094,21.696701475663826
32,21.85313996553588,0.143625597529182,22.065877839822353,21.71801959128978,21.975894795945397,21.80030017737512,21.70560742324675
33,21.852155843836808,0.14454806573356985,22.065877839822353,21.711365429059505,21.975894795945397,21.80030017737512,21.707340976981673
34,21.855560441177207,0.14133708850859916,22.065877839822353,21.711365429059505,21.975729613371367,21.80154489870277,21.72328442493003
35,21.853560441177205,0.14325249265983273,22.065877839822353,21.711365429059505,21.975729613371367,21.80154489870277,21.71328442493003
36,21.853451185533203,0.1431594532587314,22.065877839822353,21.711365429059505,21.975183335151364,21.80154489870277,21.71328442493003
37,21.85478201797926,0.14185742436502116,22.065877839822353,21.71801959128978,21.975183335151364,21.80154489870277,21.71328442493003
38,21.852774997962268,0.1405865401056429,22.05930234158856,21.71455998943861,21.975183335151364,21.80154489870277,21.71328442493003
39,21.85293693869365,0.14072784354701914,22.05930234158856,21.71455998943861,21.97599303880827,21.80154489870277,21.71328442493003
