Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119
1,12,29,93,72,83,0,81,76,56,2,38,19,68,69,74,47,7,9,52,23,34,9,25,84,24,67,9,79,88,62,74,73,54,87,72,96,88,56,75,42,21,83,57,17,10,45,31,50,51,31,96,68,95,34,98,84,97,52,73,80,93,77,34,54,2,13,83,33,6,61,11,55,86,38,60,1,44,24,33,40,41,98,53,26,64,38,98,66,82,69,97,24,57,98,70,67,96,56,57,19,98,84,43,0,29,89,26,45,49,29,5,90,80,34,99,94,22,47,35,96,40
1,13,99,93,72,89,0,81,51,56,2,38,19,68,69,74,47,7,9,52,23,34,9,25,84,24,67,9,79,88,62,74,73,54,87,72,96,88,56,75,42,21,83,57,17,10,45,31,50,51,31,96,68,95,34,98,84,97,52,73,80,93,77,74,53,2,13,83,33,6,61,11,55,86,38,60,1,44,24,33,40,41,98,53,26,64,38,98,66,82,69,87,24,58,98,70,67,96,56,57,19,98,84,43,0,29,89,26,65,49,29,5,90,80,34,49,94,22,47,35,96,40
1,14,99,93,72,89,0,81,51,56,2,58,99,98,9,74,27,7,9,72,23,34,9,23,84,24,57,9,79,88,22,88,73,44,87,72,96,88,56,75,72,64,83,57,17,10,45,31,50,51,31,96,68,95,34,98,84,97,52,73,80,93,77,74,53,2,13,63,33,3,41,91,55,46,38,60,21,44,24,63,40,1,18,53,26,64,38,98,66,82,69,87,24,58,98,70,67,96,16,17,19,98,82,43,0,29,89,26,65,44,79,9,90,80,34,49,54,22,47,35,96,40
1,15,99,93,72,89,0,81,51,56,2,58,99,98,9,74,27,7,9,72,23,34,9,23,80,24,57,9,79,88,22,88,73,44,87,72,96,88,56,75,72,64,83,57,17,10,45,31,50,51,31,96,68,95,34,98,84,97,52,73,80,93,77,74,53,2,13,63,33,3,41,91,55,46,68,60,21,44,24,63,40,1,18,53,26,64,38,98,66,82,69,87,24,58,98,70,67,96,11,17,19,98,82,43,0,29,89,26,65,44,79,9,90,80,34,49,54,22,47,35,96,40
1,16,99,93,72,89,0,81,51,56,2,58,99,98,9,74,27,7,9,72,23,34,9,23,80,24,57,9,49,88,22,89,73,44,87,72,96,88,56,75,72,64,23,57,87,10,45,31,20,46,51,96,18,55,24,8,84,92,51,73,80,93,77,74,53,2,13,63,33,3,41,91,55,46,68,60,21,44,24,63,40,1,18,53,26,64,38,90,26,42,69,87,24,58,98,70,67,96,11,17,69,98,84,43,3,29,89,26,65,44,79,9,90,80,24,49,54,22,45,35,96,30
1,17,99,90,72,89,20,1,51,16,2,58,99,98,9,74,27,7,9,73,23,34,9,23,80,24,57,9,49,88,22,89,77,44,7,71,96,88,56,75,72,64,23,57,87,60,45,31,20,46,51,96,18,55,24,8,24,92,51,93,80,93,77,74,23,2,43,63,33,3,41,91,55,46,68,60,81,44,24,63,60,1,18,53,26,44,38,90,86,42,66,87,44,58,48,70,67,36,11,17,66,93,84,43,3,29,29,26,65,44,79,9,90,85,4,49,54,22,49,35,96,30
1,18,99,90,72,83,20,91,56,16,2,58,99,98,9,74,67,17,9,73,23,34,9,93,80,24,7,9,49,88,22,89,77,44,7,71,96,88,56,75,72,64,23,57,87,60,45,31,20,46,51,96,18,55,24,8,24,92,51,93,80,93,77,74,23,2,43,63,33,5,51,91,55,46,68,60,81,44,24,63,60,1,18,53,26,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,3,29,29,26,65,44,71,9,90,85,4,49,54,22,49,35,96,30
1,19,99,90,72,83,20,91,56,16,2,58,99,98,9,74,67,17,9,73,83,34,9,93,80,24,7,9,49,78,22,88,77,44,7,71,96,88,56,5,32,64,23,57,87,60,49,31,10,46,51,96,18,35,56,8,24,92,51,93,80,93,77,74,23,2,43,63,33,5,51,91,55,46,68,60,81,83,44,63,60,11,18,53,26,44,38,98,82,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,3,9,29,26,65,44,71,9,40,85,4,49,54,22,49,35,96,30
1,20,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,84,34,9,93,80,24,7,9,49,78,22,89,77,44,27,71,96,88,56,5,32,64,23,57,87,60,49,31,10,91,51,96,18,35,56,8,24,92,51,93,80,93,77,74,23,2,45,63,33,5,51,91,55,46,68,60,81,83,44,63,60,11,18,53,26,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,6,9,29,26,65,44,71,9,40,85,54,49,54,22,49,35,96,30
1,21,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,78,22,89,77,44,27,71,96,88,56,5,32,64,23,57,87,60,49,31,10,91,51,96,18,35,56,8,24,92,51,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,26,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,6,9,29,26,65,44,71,9,40,85,54,49,54,22,49,35,96,50
1,22,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,78,22,89,77,44,27,71,96,88,56,5,32,64,23,57,87,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,26,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,6,9,29,26,65,44,71,9,40,75,54,49,54,22,49,35,96,50
1,23,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,38,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,66,81,83,44,63,60,11,18,53,66,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,6,9,29,26,65,44,71,9,40,75,54,49,54,22,47,35,96,50
1,24,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,43,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,25,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,26,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,27,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,98,66,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,28,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,29,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,30,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,31,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,32,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,33,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,34,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,35,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,36,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,49,35,96,50
1,37,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,38,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
1,39,99,90,72,83,60,91,56,16,2,58,99,98,9,74,67,17,9,32,77,34,9,93,80,24,7,9,49,39,22,89,77,44,27,71,96,88,56,5,32,64,23,27,86,50,45,31,10,91,51,96,18,35,56,18,24,92,52,93,80,93,77,74,23,2,45,63,33,9,51,91,55,46,68,60,81,83,44,63,60,11,18,53,66,44,38,90,86,42,66,87,44,58,48,70,77,36,91,17,66,93,84,49,6,9,29,26,65,44,71,0,40,75,54,49,54,22,47,35,96,50
2,0,6,32,57,17,25,51,39,66,40,91,9,70,48,35,63,61,47,66,59,94,76,27,19,62,22,97,9,60,30,33,71,60,38,4,11,83,64,68,83,74,86,54,55,48,85,2,9,53,21,65,88,2,92,13,85,41,23,95,63,47,95,67,58,38,33,75,58,74,77,69,86,9,53,75,57,76,39,92,92,70,1,9,39,18,46,85,59,77,73,36,28,24,70,76,20,19,39,21,73,33,39,88,84,32,70,22,95,70,93,50,87,45,80,48,81,83,4,95,11,61
2,1,6,32,57,17,25,51,39,66,40,91,9,70,48,35,63,61,47,66,59,94,76,27,19,62,22,41,6,62,34,36,72,62,72,5,25,87,68,86,87,28,57,53,54,6,82,0,47,88,29,64,81,76,93,78,78,40,81,95,63,47,95,67,58,38,33,75,58,74,77,69,86,9,53,10,68,71,17,79,95,74,6,35,36,57,42,87,1,57,74,36,28,24,70,76,20,19,39,28,91,37,7,85,80,24,2,22,95,70,93,59,80,55,80,48,81,86,1,95,2,62
2,2,40,35,54,96,21,51,64,61,11,91,9,70,48,35,63,61,47,66,59,94,76,27,19,62,22,48,3,63,87,32,79,63,51,9,44,89,62,23,80,23,54,53,54,6,82,0,47,88,29,64,81,76,93,78,78,40,81,96,74,41,98,59,59,31,36,75,58,74,77,69,86,9,53,91,65,79,45,74,93,75,0,35,36,57,42,87,1,57,74,35,35,10,0,76,20,19,39,29,91,46,68,85,80,24,2,23,17,70,93,56,86,55,80,24,81,86,1,93,2,62
2,3,44,83,51,96,27,81,66,65,72,96,66,11,43,76,97,67,42,56,64,96,75,22,95,25,28,48,3,63,87,32,79,63,51,9,44,89,62,23,80,23,54,53,54,6,82,0,47,88,29,64,81,76,93,78,78,40,81,96,98,49,99,58,50,31,34,77,66,4,32,8,25,20,57,91,65,79,45,74,93,75,0,35,36,57,42,87,1,57,74,34,33,14,0,76,2,14,37,29,91,46,68,85,80,24,2,26,17,44,98,56,86,55,80,26,19,86,1,99,2,62
2,4,44,87,54,91,28,82,29,65,76,96,66,11,43,76,97,67,42,56,64,96,75,22,95,25,28,48,3,63,87,32,79,63,51,9,44,89,62,23,80,23,54,53,54,6,82,0,47,88,29,64,81,76,93,78,78,40,81,6,90,46,91,10,59,31,39,77,66,4,32,8,25,20,57,91,65,79,45,74,93,75,0,35,36,57,42,87,1,57,74,34,14,16,20,76,2,14,37,29,91,46,68,85,80,24,2,24,19,44,98,56,86,55,80,36,19,86,1,99,2,62
2,5,44,87,54,91,28,82,29,65,76,96,66,11,43,76,97,67,42,56,64,96,75,22,95,25,28,48,3,61,89,32,79,70,58,9,44,89,62,23,80,23,54,55,51,36,73,71,18,30,26,64,81,76,93,78,78,40,81,6,90,46,91,10,59,31,39,77,66,4,32,8,25,20,57,91,35,79,49,74,93,75,0,94,53,37,48,87,1,57,74,34,14,16,20,76,2,14,37,29,42,46,68,87,30,24,2,24,19,44,98,68,86,33,80,36,19,85,1,99,74,62
2,6,44,87,54,69,28,86,25,95,36,96,66,11,43,76,97,67,42,56,64,96,75,22,95,25,28,48,3,61,89,32,79,70,58,9,44,89,62,23,80,23,54,55,51,36,73,71,18,38,99,74,1,66,3,88,98,40,31,6,90,46,91,10,59,31,31,77,66,4,32,8,25,20,57,91,35,79,49,74,93,75,0,94,53,37,48,87,11,22,72,34,14,19,83,76,2,14,37,29,42,46,68,87,37,99,84,24,17,44,98,68,86,33,84,36,19,85,61,99,76,60
2,7,44,88,54,69,28,86,23,95,36,96,66,11,43,76,97,67,42,59,11,96,75,22,25,25,94,48,3,61,89,32,79,70,58,9,44,89,62,23,80,23,54,55,51,36,73,71,18,38,99,74,1,66,3,88,98,40,31,6,90,46,91,14,54,31,36,77,66,4,32,8,25,90,33,91,35,79,49,74,93,75,0,94,53,37,48,87,11,22,72,34,14,14,81,76,2,12,37,29,42,46,68,87,37,99,84,24,17,44,94,68,86,33,84,30,14,85,61,96,76,60
2,8,44,88,54,69,28,86,21,95,36,96,66,11,43,66,97,60,46,59,11,96,75,22,25,25,94,48,3,61,89,32,79,70,58,39,74,89,66,23,80,23,54,55,51,36,73,71,18,38,99,74,1,66,3,88,98,40,31,6,90,46,91,14,54,31,36,73,78,87,52,8,25,90,33,91,35,79,49,64,77,75,0,94,53,37,48,87,11,22,72,34,14,14,81,26,52,12,37,29,42,46,68,87,37,99,84,24,17,44,94,68,83,33,84,30,19,75,61,96,75,60
2,9,44,88,54,69,28,86,21,95,36,96,66,11,43,66,97,60,46,59,11,96,75,22,25,25,94,58,2,61,82,32,79,70,25,39,74,80,66,98,70,63,44,55,51,36,78,81,89,98,99,84,91,66,10,88,98,40,31,6,90,46,91,14,54,31,36,73,78,87,52,8,25,90,33,1,5,79,59,64,71,75,0,84,53,37,48,7,41,22,72,34,14,14,81,26,52,12,37,29,42,46,78,87,37,92,84,24,17,44,94,68,83,23,84,30,19,75,61,96,78,30
2,10,44,88,54,69,28,86,21,95,36,92,56,81,49,66,97,60,42,59,11,96,95,22,5,24,94,58,2,61,82,32,79,70,25,39,74,80,66,98,70,63,44,55,51,36,78,81,89,98,99,84,91,66,10,88,98,40,31,6,90,46,91,14,54,31,36,73,6,87,58,58,25,90,61,1,5,79,59,64,71,75,0,84,53,37,48,7,41,22,72,34,14,14,81,26,52,12,37,29,42,46,78,87,37,92,84,24,17,44,94,68,83,23,84,30,16,75,61,96,78,30
2,11,44,88,54,69,28,86,21,95,36,92,56,81,49,66,97,60,42,59,11,96,95,22,5,24,94,58,2,61,82,32,79,70,25,39,74,80,66,98,70,63,44,53,51,36,78,81,89,98,99,84,91,66,10,88,98,40,31,6,90,46,91,14,54,31,36,73,6,87,58,58,25,90,61,1,5,79,59,64,71,75,0,83,53,37,48,7,41,22,72,34,14,14,81,26,52,12,37,29,42,46,78,87,37,92,84,24,17,44,94,68,83,20,84,30,16,75,61,96,78,30
2,12,27,88,54,69,28,86,21,95,36,92,56,81,49,86,97,60,46,59,11,96,95,22,5,24,94,78,2,61,82,32,29,90,25,39,4,89,86,98,70,63,74,53,51,36,78,81,89,98,99,84,91,86,10,28,98,70,31,6,0,56,92,14,54,31,36,73,6,57,51,58,25,90,61,1,5,79,59,64,71,75,0,83,53,37,48,7,21,42,72,34,66,14,81,26,52,12,37,29,42,46,78,87,37,9,44,24,17,64,94,68,83,20,84,30,15,75,61,56,78,30
2,13,67,98,54,59,28,86,77,95,36,92,56,81,49,86,87,60,46,19,11,96,55,22,5,24,44,78,2,61,82,32,29,90,25,39,4,89,86,98,70,63,74,53,51,36,78,81,89,98,99,84,91,86,10,28,98,70,31,6,0,56,11,44,44,31,56,73,28,57,58,58,85,90,61,1,5,79,59,64,71,75,0,83,53,37,48,7,21,42,72,34,84,94,61,26,12,12,37,29,42,46,78,87,37,9,44,94,17,64,94,68,83,20,84,30,95,75,61,56,78,20
2,14,67,98,54,59,28,86,77,95,36,92,56,81,49,86,87,60,46,19,11,96,55,22,5,24,44,78,2,41,99,22,29,90,85,39,4,89,86,98,70,63,74,53,41,76,58,81,89,98,99,84,91,86,10,28,48,70,51,6,0,56,11,44,44,31,56,73,28,57,58,58,85,90,61,1,5,44,59,64,71,75,0,84,53,37,48,27,21,2,72,34,84,94,61,26,12,12,37,29,42,46,78,87,67,9,44,94,17,64,94,68,83,20,84,30,95,75,61,56,88,20
2,15,67,98,54,59,28,86,77,5,36,92,56,1,49,26,87,60,46,19,81,96,55,22,5,24,44,78,2,41,99,22,29,90,45,29,4,80,86,48,70,93,14,53,41,76,58,81,89,98,99,24,91,46,10,28,48,70,51,6,0,56,11,44,44,31,56,73,80,27,18,58,85,30,61,1,5,44,59,14,78,75,0,84,53,37,48,27,21,2,72,34,4,94,61,26,12,42,37,29,42,46,78,87,67,3,44,94,67,64,94,68,83,20,84,60,96,75,61,56,88,20
2,16,67,98,54,59,28,86,77,5,36,92,56,1,49,26,87,60,46,19,81,96,55,22,5,24,44,78,2,51,99,2,99,90,45,29,4,80,86,38,70,94,94,53,41,76,58,81,89,98,99,24,91,46,60,28,48,70,51,6,0,56,11,44,44,31,56,73,80,27,18,58,85,30,61,1,5,44,29,14,78,75,9,26,53,37,48,27,61,2,72,34,4,94,61,26,12,42,37,29,42,66,78,87,67,8,44,94,67,64,94,78,83,20,84,60,96,75,61,56,88,20
2,17,67,98,54,9,28,86,77,3,36,92,56,91,49,26,87,60,46,19,81,96,55,22,5,44,44,78,2,51,99,2,99,90,45,29,4,80,86,39,70,94,94,53,41,76,58,81,79,48,99,24,91,46,60,28,48,70,51,6,0,56,11,44,44,31,56,73,80,14,18,58,85,30,41,1,5,44,29,14,78,75,9,26,53,37,48,27,61,12,70,34,4,94,61,26,92,42,37,29,82,66,78,7,67,3,44,94,67,64,94,78,83,0,84,60,96,75,61,56,83,20
2,18,67,98,54,9,84,86,77,3,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,78,2,51,99,52,99,90,45,59,4,80,86,39,70,94,94,53,41,76,58,81,79,48,99,24,91,46,60,28,48,30,51,6,0,56,11,44,44,31,56,73,80,14,18,58,65,30,41,9,15,46,29,14,78,75,9,26,53,37,48,27,61,12,70,34,4,94,61,26,92,42,37,29,82,66,78,7,67,8,44,94,67,64,94,78,83,0,84,60,96,5,61,56,83,20
2,19,67,98,54,9,84,86,77,3,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,78,2,51,99,52,99,90,45,59,4,80,86,39,70,94,94,53,91,76,58,81,79,48,99,24,91,46,60,28,48,30,51,6,0,56,11,44,44,31,56,73,80,14,18,58,65,30,41,9,15,46,29,14,78,75,9,26,53,37,48,67,61,12,70,34,4,94,61,26,92,42,37,29,82,66,78,27,67,8,44,94,67,64,94,78,89,0,84,60,95,5,61,56,88,20
2,20,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,90,45,59,4,80,86,39,70,94,94,53,91,76,50,81,79,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,44,29,14,78,75,9,26,53,37,41,67,61,12,70,34,4,94,61,26,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,95,5,61,56,81,20
2,21,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,90,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,44,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,22,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,90,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,44,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,95,5,61,56,88,20
2,23,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,90,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,87,20
2,24,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,90,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
2,25,67,98,54,9,73,76,77,13,36,92,56,91,49,26,87,60,46,19,81,96,35,22,5,44,44,38,2,51,92,52,99,97,45,59,4,80,86,59,70,94,94,53,91,76,50,82,39,48,99,24,91,46,50,28,48,30,51,6,0,56,11,47,44,31,56,73,80,14,18,58,65,30,41,9,15,48,29,14,78,75,9,26,23,37,41,67,61,12,70,34,4,94,61,66,92,42,37,29,82,66,78,27,67,3,44,94,67,64,94,78,89,0,84,60,96,5,61,56,88,20
