Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,1,2,1,1
1,NaN,0,0,0,1,0
2,0.0,2,2,1,2,0
3,NaN,0,0,0,0,2
4,NaN,0,0,2,1,3
5,0.0,2,1,3,1,2
6,0.0,2,1,1,2,1
7,NaN,0,1,0,0,0
8,0.0,1,0,0,0,1
9,0.0,3,6,3,4,2
10,NaN,0,1,0,1,0
11,NaN,0,1,1,0,1
12,NaN,0,0,1,0,0
13,NaN,0,0,1,1,1
14,0.0,3,0,2,0,1
15,0.0,2,0,1,1,0
16,NaN,0,1,0,2,0
17,0.0,1,2,0,2,0
18,0.0,1,3,1,1,2
19,0.0,1,0,1,0,3
20,0.0,1,0,1,0,1
21,NaN,0,0,0,2,1
22,NaN,0,2,1,2,0
23,0.0,3,2,1,0,1
24,0.0,1,2,1,1,0
25,0.0,2,0,0,2,1
26,0.0,1,1,2,1,3
27,0.0,1,2,1,2,1
28,NaN,0,0,1,0,0
29,0.0,2,1,2,1,2
30,0.0,1,0,2,1,1
31,NaN,0,1,1,0,2
32,NaN,0,2,0,0,1
33,NaN,0,1,0,2,1
34,0.0,2,1,1,1,1
35,0.0,1,2,1,2,0
36,NaN,0,1,1,1,0
37,0.0,2,0,2,1,1
38,0.0,1,1,1,2,2
39,0.0,3,1,1,0,1
40,0.0,1,1,0,0,0
41,0.0,1,0,2,1,0
42,0.0,4,1,1,1,2
43,NaN,0,0,0,0,2
44,0.0,1,5,4,5,0
45,0.0,2,2,1,2,3
46,NaN,0,1,2,0,3
47,0.0,3,1,1,3,2
48,0.0,2,1,3,2,0
49,0.0,1,3,1,1,3
50,0.0,3,2,2,2,2
51,0.0,1,2,2,1,2
52,NaN,0,1,1,1,1
53,NaN,0,1,1,1,2
54,0.0,2,2,1,3,2
55,NaN,0,1,0,1,0
56,0.0,1,3,4,1,2
57,0.0,2,0,0,1,1
58,0.0,3,2,1,2,1
59,0.0,2,0,2,1,1
60,NaN,0,3,2,1,0
61,NaN,0,0,3,1,1
62,0.0,1,0,0,2,1
63,0.0,2,2,0,1,1
64,0.0,1,1,1,0,2
65,0.0,2,1,1,1,1
66,0.0,2,3,2,2,5
67,0.0,1,1,4,1,0
68,0.0,2,1,0,0,1
69,0.0,1,0,0,3,0
70,0.0,4,1,2,1,1
71,NaN,0,2,0,0,1
72,0.0,2,1,0,1,1
73,NaN,0,0,2,1,0
74,0.0,2,2,0,2,1
75,NaN,0,1,1,0,3
76,NaN,0,0,2,0,0
77,0.0,2,4,1,4,1
78,0.0,1,0,3,1,1
79,NaN,0,0,0,1,2
80,0.0,1,2,2,1,1
81,0.0,1,1,1,0,1
82,0.0,3,0,2,0,4
83,0.0,1,2,0,1,2
84,0.0,1,1,1,2,0
85,0.0,1,0,0,1,0
86,0.0,2,2,1,1,0
87,NaN,0,1,1,1,0
88,NaN,0,1,1,0,1
89,NaN,0,1,1,3,2
90,0.0,2,2,0,2,0
91,0.0,1,4,3,2,1
92,0.0,3,1,3,0,2
93,0.0,1,4,1,1,6
94,0.0,3,0,5,2,1
95,0.0,1,0,0,0,0
96,0.0,2,3,1,2,2
97,0.0,2,0,1,0,3
98,0.0,1,1,1,4,0
99,0.0,1,2,2,4,2
