Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143,dim-144,dim-145,dim-146,dim-147,dim-148,dim-149,dim-150,dim-151,dim-152,dim-153,dim-154,dim-155,dim-156,dim-157,dim-158,dim-159,dim-160,dim-161,dim-162,dim-163,dim-164,dim-165,dim-166,dim-167,dim-168,dim-169,dim-170,dim-171,dim-172,dim-173,dim-174,dim-175,dim-176,dim-177,dim-178,dim-179,dim-180,dim-181,dim-182,dim-183,dim-184,dim-185,dim-186,dim-187,dim-188,dim-189,dim-190,dim-191,dim-192,dim-193,dim-194,dim-195,dim-196,dim-197,dim-198,dim-199,dim-200,dim-201,dim-202,dim-203,dim-204,dim-205,dim-206,dim-207,dim-208,dim-209,dim-210,dim-211,dim-212,dim-213,dim-214,dim-215,dim-216,dim-217,dim-218,dim-219,dim-220,dim-221,dim-222,dim-223,dim-224,dim-225,dim-226,dim-227,dim-228,dim-229,dim-230,dim-231,dim-232,dim-233,dim-234,dim-235,dim-236,dim-237,dim-238,dim-239,dim-240,dim-241,dim-242,dim-243,dim-244,dim-245,dim-246,dim-247,dim-248,dim-249,dim-250,dim-251,dim-252,dim-253,dim-254,dim-255,dim-256,dim-257,dim-258,dim-259
-1,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,186.78856879943825,268.0388402119067,32.69071054620506,151.08337085449287,246.98749536716292,614.4384711680253,400.84551185354314,230.41712407965005,236.20085326461543,148.4011380449409,247.74376363770634,219.59215028417296,170.3735930136971,116.05476421607324,114.33402658281553,173.31108952213486,166.78317990061177,438.33004632964435,262.32180675605434,236.7462244234205,393.79853453576123,74.68826856439298,89.07065213417025,223.5054502706709,72.03549855884177,94.48096375876894,730.4295415209116,91.7889327923297,84.8736178295801,170.52729859936116,265.5923365070911,209.04335425496186,178.31397612306637,267.8565146720461,84.03978022912843,240.60076543841143,20.336650790904013,33.30877815602019,391.13462783529053,74.97517450226384,288.2435875823862,192.39206584238184,197.21416042982779,186.29449097600883,93.21733061171594,170.47927989371428,22.9959915814508,229.44467801920771,33.270336975857035,134.27650357458805,142.80264201068357,74.16674533475135,229.2682917021314,27.424443288634016,199.0522769165658,116.41429252428344,133.96155856357882,151.32491001754056,39.03518214223736,175.88796902885042,1.0,10.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,10.0,5.0,1.0,4.0,1.0,10.0,1.0,1.0,3.0,1.0,10.0,1.0,2.0,10.0,10.0,5.0,6.0,1.0,6.0,1.0,1.0,2.0,1.0,10.0,4.0,8.0,5.0,2.0,8.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,10.0,5.0,2.0,1.0,4.0,1.0
0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.9468347314805,237.72256223821458,15.0,85.58024618909879,185.49938541685228,545.4383786548563,354.8820342600867,228.5783326724927,199.95603269654302,105.15105209516895,216.31776836347362,172.14343934130952,173.88124127780694,96.4669737461105,66.22643082322621,147.26069755491434,104.26136535582737,421.26373714711224,226.76597300139608,192.01375233903724,349.1758540560159,48.26371079788334,71.43377787185617,166.34416985025598,41.01001591794197,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,114.4922805860646,262.91466022744163,178.1997185420094,134.07955971631077,237.11412403451965,37.32111719793961,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,150.54789211110725,169.01386862404212,169.7354493589693,36.640605295567994,136.81607002096573,9.5,192.1306544924621,43.62338143807172,75.96057987496133,85.66539326036272,35.0,193.16892841197514,12.5,189.17524482047943,108.00142184836488,118.3081654731224,115.12434253953171,25.5,146.06605582620685,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0
0,1,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.24120183224557,237.72256223821458,15.0,122.38746800285932,217.76709290664547,575.7569710076825,368.6496228111684,228.5783326724927,203.05668543389208,119.96090211479853,217.63394497825118,184.03875568740187,173.88124127780694,96.4669737461105,80.90507873167186,147.26069755491434,138.82425858938922,421.26373714711224,227.56810806899782,211.62493414734598,349.1758540560159,48.26371079788334,71.43377787185617,194.54428115862365,49.56414469928194,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,141.65105268573492,262.91466022744163,178.1997185420094,157.116862029503,238.89041048907703,54.12283865404391,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,166.97052277761316,169.01386862404212,169.7354493589693,64.02709629950962,136.81607002096573,9.5,198.89933824135156,43.62338143807172,106.29152933804414,112.92679171287712,51.060696741558104,193.16892841197514,12.5,189.17524482047943,108.00142184836488,118.3081654731224,126.5251153268465,25.5,154.95193219975894,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0
0,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.24120183224557,237.72256223821458,15.0,122.38746800285932,217.76709290664547,575.7569710076825,368.6496228111684,228.5783326724927,203.05668543389208,119.96090211479853,217.63394497825118,184.03875568740187,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,144.55805380637844,421.26373714711224,241.6709738095436,215.75161853542838,371.30057731937364,55.21195806013271,71.43377787185617,199.41250965613034,54.63852565168252,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,141.65105268573492,262.91466022744163,178.1997185420094,157.116862029503,238.89041048907703,54.12283865404391,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,172.3803208214715,178.94511204634225,169.7354493589693,74.13021749195939,136.81607002096573,9.5,198.89933824135156,43.62338143807172,116.06407866778818,124.44851790285492,56.91198255514864,211.5183240625886,12.5,189.17524482047943,108.00142184836488,118.3081654731224,126.5251153268465,25.5,154.95193219975894,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
0,3,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,167.5682773902473,237.72256223821458,15.0,122.38746800285932,227.3025548854843,593.0788804377576,382.5687440582536,228.5783326724927,217.60304576943926,134.4097463303072,225.28308399924177,208.44660364332213,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,148.81034511816986,421.26373714711224,241.6709738095436,215.75161853542838,371.30057731937364,55.21195806013271,71.43377787185617,199.41250965613034,54.63852565168252,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,178.1997185420094,158.4842725472569,255.1057846792877,68.1016016062307,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,172.3803208214715,178.94511204634225,169.7354493589693,74.13021749195939,158.22340317808948,9.5,207.97118537627432,43.62338143807172,116.06407866778818,125.2600439931675,56.91198255514864,211.5183240625886,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,154.95193219975894,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0
0,4,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.97358673789242,262.12086568609794,15.0,147.64464736042487,228.53094876668732,594.7599983407076,384.7894433606707,228.5783326724927,219.1195501432147,134.4097463303072,231.5859060293085,208.44660364332213,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,148.81034511816986,421.26373714711224,241.6709738095436,215.75161853542838,371.30057731937364,55.21195806013271,71.43377787185617,199.41250965613034,54.63852565168252,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,194.44485299609786,166.51405057047276,255.1057846792877,68.63663849247739,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,172.3803208214715,178.94511204634225,169.7354493589693,74.13021749195939,158.22340317808948,9.5,217.8857567168682,43.62338143807172,116.06407866778818,125.2600439931675,56.91198255514864,211.5183240625886,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,168.4672888828838,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0
0,5,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173.97358673789242,262.12086568609794,15.0,147.64464736042487,228.53094876668732,594.7599983407076,384.7894433606707,228.5783326724927,222.19307371508225,134.4097463303072,231.5859060293085,208.44660364332213,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,148.81034511816986,421.26373714711224,241.6709738095436,215.75161853542838,371.30057731937364,55.21195806013271,71.43377787185617,199.41250965613034,54.63852565168252,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,194.44485299609786,166.51405057047276,255.1057846792877,71.15094170432843,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,172.3803208214715,178.94511204634225,169.7354493589693,74.13021749195939,158.22340317808948,9.5,217.8857567168682,43.62338143807172,116.06407866778818,125.2600439931675,56.91198255514864,211.5183240625886,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,168.4672888828838,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
0,6,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173.97358673789242,262.12086568609794,15.0,147.64464736042487,228.53094876668732,594.7599983407076,384.7894433606707,228.5783326724927,222.19307371508225,134.4097463303072,231.5859060293085,208.44660364332213,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,148.81034511816986,421.26373714711224,241.6709738095436,215.75161853542838,371.30057731937364,63.237621133165064,77.08591521705627,211.88459138481446,63.25907183756861,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,194.44485299609786,166.51405057047276,255.1057846792877,71.15094170432843,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,270.37250729397124,177.43957390361777,182.588687509167,173.8750834499919,82.29486093027465,158.22340317808948,9.5,217.8857567168682,43.62338143807172,116.06407866778818,125.2600439931675,56.91198255514864,212.90414147450664,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,168.4672888828838,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0
0,7,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,173.97358673789242,262.12086568609794,15.0,147.64464736042487,228.53094876668732,594.7599983407076,384.7894433606707,228.5783326724927,222.19307371508225,134.4097463303072,231.5859060293085,208.44660364332213,173.88124127780694,96.4669737461105,96.39432258691149,147.26069755491434,148.81034511816986,421.26373714711224,252.73690230255554,223.1544781397437,384.0971583102531,63.237621133165064,77.08591521705627,211.88459138481446,63.25907183756861,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,194.44485299609786,166.51405057047276,255.1057846792877,71.15094170432843,230.21187458987333,15.0,31.630842789363708,370.2053348750415,68.5929456038765,271.4712910188779,177.43957390361777,186.29219099705617,173.89468415877187,82.29486093027465,158.22340317808948,9.5,217.8857567168682,43.62338143807172,116.06407866778818,131.18745381401612,56.91198255514864,212.90414147450664,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,168.4672888828838,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0
0,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,174.09826700202197,262.12086568609794,15.0,147.64464736042487,238.02320351600403,608.0830966975598,389.7143382347957,228.5783326724927,224.45793277272912,137.20185983331356,237.0986909468136,208.44660364332213,173.88124127780694,105.89343441762551,98.6203172269128,147.26069755491434,153.78324586860674,429.9845983674469,252.73690230255554,223.1544781397437,384.0971583102531,63.237621133165064,77.08591521705627,211.88459138481446,63.25907183756861,98.85563091884563,731.3812007382985,76.20026166439163,78.6894217719763,147.81041721879228,262.91466022744163,200.06878828150724,166.51405057047276,255.1057846792877,72.00138988852079,230.21187458987333,15.0,31.630842789363708,382.5989331310094,68.5929456038765,271.4712910188779,177.43957390361777,186.29219099705617,173.89468415877187,82.29486093027465,158.9080065841344,9.5,218.03504767463127,43.62338143807172,122.27452021306713,131.18745381401612,56.91198255514864,212.90414147450664,12.5,189.17524482047943,108.00142184836488,118.3081654731224,138.32756693684894,25.5,168.4672888828838,1.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0
