Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,1,0,0,2
1,NaN,0,1,0,1,1
2,NaN,0,1,1,0,0
3,0.0,2,1,0,1,2
4,0.0,1,0,1,1,0
5,NaN,0,0,0,1,0
6,0.0,1,1,1,0,0
7,0.0,1,2,1,1,1
8,0.0,1,0,2,2,1
9,0.0,1,0,1,1,0
10,NaN,0,0,0,0,0
11,0.0,1,1,1,0,0
12,NaN,0,1,0,0,0
13,0.0,1,0,1,0,0
14,NaN,0,0,0,0,1
15,0.0,1,2,0,1,0
16,NaN,0,0,0,0,1
17,NaN,0,0,0,1,1
18,NaN,0,0,1,1,0
19,NaN,0,0,0,0,1
20,NaN,0,0,0,0,0
21,NaN,0,0,0,0,0
22,0.0,1,0,0,2,0
23,NaN,0,1,0,1,1
24,0.0,1,1,1,0,0
25,NaN,0,1,2,1,1
26,NaN,0,0,0,1,0
27,0.0,1,1,0,0,0
28,NaN,0,0,1,0,1
29,0.0,1,0,1,0,1
30,NaN,0,0,1,0,0
31,NaN,0,0,0,0,0
32,NaN,0,0,1,1,1
33,0.0,1,0,1,0,0
34,NaN,0,0,0,0,1
35,0.0,1,1,0,0,0
36,NaN,0,0,0,0,0
37,NaN,0,1,0,0,1
38,0.0,1,0,0,0,0
39,NaN,0,1,0,2,0
40,0.0,2,2,1,3,0
41,0.0,3,4,1,2,4
42,0.0,2,1,2,2,1
43,NaN,0,1,2,1,0
44,0.0,1,1,1,0,0
45,0.0,2,1,0,1,0
46,NaN,0,0,2,1,2
47,NaN,0,0,0,0,1
48,NaN,0,0,0,0,1
49,0.0,1,1,2,0,1
50,0.0,2,0,1,0,0
51,NaN,0,0,1,0,2
52,NaN,0,0,0,0,1
53,NaN,0,0,0,1,1
54,0.0,1,2,1,1,0
55,0.0,1,0,0,1,1
56,0.0,1,1,0,0,0
57,0.0,1,2,3,2,0
58,NaN,0,1,0,1,0
59,NaN,0,1,0,0,1
60,0.0,1,1,2,1,0
61,0.0,1,0,1,0,2
62,NaN,0,1,0,0,0
63,0.0,1,0,2,3,0
64,0.0,2,3,0,2,3
65,NaN,0,1,2,2,0
66,0.0,2,1,1,1,1
67,NaN,0,1,0,0,1
68,0.0,1,0,0,0,0
69,NaN,0,0,0,0,2
70,0.0,2,1,1,1,0
71,NaN,0,0,2,0,0
72,0.0,1,0,1,2,1
73,0.0,1,0,0,1,0
74,NaN,0,1,1,0,2
75,0.0,1,3,1,2,1
76,0.0,2,1,0,0,2
77,NaN,0,0,2,1,0
78,0.0,1,1,0,0,0
79,NaN,0,0,0,0,1
80,NaN,0,0,0,0,0
81,NaN,0,2,1,1,1
82,NaN,0,0,0,1,1
83,NaN,0,1,2,0,0
84,0.0,1,1,0,0,0
85,0.0,1,0,0,0,1
86,0.0,1,0,1,2,0
87,0.0,2,0,1,2,0
88,0.0,2,0,0,1,3
89,0.0,1,3,2,0,2
90,0.0,1,0,0,0,0
91,NaN,0,0,0,0,0
92,NaN,0,1,0,0,0
93,NaN,0,0,0,0,0
94,NaN,0,0,0,1,0
95,NaN,0,0,0,0,0
96,NaN,0,0,1,0,0
97,0.0,1,1,1,1,1
98,NaN,0,0,0,0,1
99,NaN,0,0,0,0,0
