Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,3,1,1,1
1,0.0,1,1,0,2,0
2,0.0,1,0,0,3,0
3,0.0,2,3,2,1,2
4,NaN,0,0,0,1,1
5,NaN,0,2,0,0,0
6,0.0,1,0,1,0,0
7,0.0,1,0,0,2,0
8,0.0,2,1,1,0,2
9,NaN,0,0,1,0,0
10,NaN,0,0,1,1,1
11,NaN,0,2,0,0,1
12,0.0,1,0,1,1,2
13,0.0,1,0,2,0,0
14,NaN,0,1,0,1,0
15,0.0,1,1,0,0,0
16,NaN,0,1,1,0,1
17,0.0,2,0,1,1,1
18,0.0,2,0,1,0,2
19,0.0,1,1,3,2,2
20,0.0,2,1,0,1,2
21,0.0,3,0,0,3,1
22,NaN,0,0,0,2,0
23,0.0,2,2,2,0,2
24,0.0,1,0,0,0,0
25,0.0,2,3,2,1,2
26,0.0,2,1,1,2,2
27,0.0,1,0,1,0,1
28,0.0,1,0,0,0,1
29,NaN,0,2,2,1,0
30,NaN,0,0,0,0,0
31,NaN,0,1,2,2,2
32,NaN,0,0,1,1,1
33,NaN,0,0,2,0,0
34,0.0,1,1,3,3,1
35,0.0,1,2,0,1,0
36,0.0,2,2,0,1,2
37,0.0,1,0,2,2,1
38,NaN,0,1,0,0,0
39,0.0,1,4,2,0,2
40,NaN,0,1,2,5,1
41,0.0,2,1,2,0,1
42,NaN,0,1,3,1,2
43,0.0,1,0,0,1,0
44,0.0,1,0,0,0,0
45,0.0,3,0,2,0,1
46,0.0,1,1,3,0,3
47,0.0,1,1,0,2,1
48,0.0,1,5,3,1,2
49,0.0,1,2,0,1,2
50,NaN,0,0,0,0,0
51,NaN,0,4,1,2,1
52,NaN,0,1,2,1,1
53,NaN,0,0,0,0,1
54,0.0,4,0,0,1,1
55,0.0,1,1,0,0,1
56,0.0,1,0,0,0,1
57,0.0,1,1,1,2,2
58,0.0,1,0,1,0,0
59,0.0,2,2,1,4,0
60,0.0,1,0,1,2,1
61,NaN,0,1,1,1,0
62,0.0,2,0,2,0,1
63,0.0,2,1,0,0,2
64,0.0,1,2,0,2,3
65,0.0,3,1,2,0,2
66,0.0,1,0,1,2,0
67,NaN,0,1,0,0,0
68,NaN,0,0,0,0,0
69,0.0,1,0,0,2,2
70,0.0,2,2,4,0,0
71,0.0,1,1,2,2,3
72,0.0,2,2,1,0,2
73,0.0,2,2,2,1,1
74,NaN,0,2,1,2,0
75,NaN,0,1,0,1,0
76,0.0,1,1,2,3,3
77,0.0,1,1,0,1,0
78,NaN,0,1,2,0,1
79,0.0,1,2,0,2,0
80,NaN,0,0,0,0,0
81,NaN,0,2,2,4,2
82,0.0,2,1,2,2,1
83,0.0,1,0,1,0,1
84,NaN,0,1,1,0,1
85,0.0,3,0,2,1,0
86,0.0,3,0,0,1,2
87,NaN,0,1,0,4,2
88,NaN,0,1,0,0,0
89,0.0,1,1,0,1,2
90,0.0,2,0,2,1,0
91,0.0,3,1,3,1,1
92,NaN,0,2,1,1,2
93,0.0,1,0,1,0,0
94,NaN,0,2,0,0,1
95,NaN,0,2,2,3,1
96,0.0,1,1,1,1,1
97,NaN,0,3,0,1,0
98,0.0,3,1,4,0,3
99,0.0,2,3,0,1,2
