Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,31.352850269268117,0.8006364973576119,32.0631765638429,32.16933164865655,31.40484552220803,29.937000136919472,31.18989747471362
1,26.7696123194528,0.5987762206220861,27.364328643272213,27.274552234493456,26.92674427767963,25.711355306813708,26.571081135004995
2,24.72140125835894,0.40217907372391953,24.960816364852892,24.79811616144051,25.065549307818074,23.93898254238232,24.843541915300907
3,23.355952820672844,0.3155851209361615,23.02430960842227,23.43257520958725,23.663853716228054,22.951418537341745,23.707607031784903
4,22.265945091547465,0.27784706000551357,22.0815431428872,21.97501106939577,22.48956612738978,22.08712101385894,22.696484104205652
5,21.65176530212147,0.19157397205896898,21.551370379261755,21.6025561804336,21.50160686005605,21.574131794537237,22.02916129631869
6,21.386602219398107,0.1858450501640061,21.178683582611413,21.3583254654953,21.358096094285397,21.30352766122145,21.734378293376977
7,21.246305704061893,0.19443059415293384,20.96669705500388,21.310493074782308,21.24779237962324,21.148542637418785,21.558003373481252
8,21.20432116388618,0.16761341859471132,20.94450216790932,21.267061536621764,21.21380261991496,21.137896810866224,21.458342684118634
9,21.15724754745734,0.15749317351374598,20.884146475421034,21.242486087990066,21.18687697853,21.116418414223634,21.356309781121972
10,21.147914344226265,0.15316913557902936,20.884146475421034,21.229107826486487,21.176245789400397,21.105788305445298,21.34428332437811
11,21.140965261312594,0.1469607240498895,20.884146475421034,21.228841198903133,21.1653046196139,21.105420555630726,21.32111345699419
12,21.13551537425735,0.14115767073162924,20.884146475421034,21.228841198903133,21.162027767621904,21.105420555630726,21.29714087370995
13,21.091278433910308,0.11489338678009596,20.884146475421034,21.228841198903133,21.15391480859951,21.105420555630726,21.084069130997133
14,21.090413430854593,0.1144339195170413,20.884146475421034,21.228841198903133,21.149589793320942,21.105420555630726,21.084069130997133
15,21.090413430854593,0.1144339195170413,20.884146475421034,21.228841198903133,21.149589793320942,21.105420555630726,21.084069130997133
16,21.090413430854593,0.1144339195170413,20.884146475421034,21.228841198903133,21.149589793320942,21.105420555630726,21.084069130997133
17,21.090413430854593,0.1144339195170413,20.884146475421034,21.228841198903133,21.149589793320942,21.105420555630726,21.084069130997133
18,21.090413430854593,0.1144339195170413,20.884146475421034,21.228841198903133,21.149589793320942,21.105420555630726,21.084069130997133
19,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
20,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
21,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
22,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
23,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
24,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
25,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
26,21.089972238016045,0.11437944950266957,20.884146475421034,21.228841198903133,21.149589793320942,21.103214591437983,21.084069130997133
27,21.08954687793943,0.11386502346887528,20.884146475421034,21.226714398520052,21.149589793320942,21.103214591437983,21.084069130997133
28,21.08922979805315,0.11364136557214521,20.884146475421034,21.226287287062245,21.14844064005031,21.103205456735033,21.084069130997133
29,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
30,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
31,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
32,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
33,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
34,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
35,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
36,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
37,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
38,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
39,21.08872266930204,0.11338136375347763,20.884146475421034,21.226287287062245,21.145904996294746,21.103205456735033,21.084069130997133
