Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,0.0,2,0,1,1,2
2,NaN,0,1,2,2,1
3,0.0,1,2,0,1,1
4,0.0,1,2,1,1,2
5,0.0,1,3,0,1,1
6,0.0,1,0,1,0,0
7,0.0,1,2,1,1,1
8,0.0,1,1,1,1,0
9,NaN,0,1,0,0,0
10,NaN,0,0,0,0,0
11,0.0,1,1,0,3,1
12,0.0,1,0,1,0,3
13,NaN,0,0,0,2,0
14,0.0,1,0,2,0,1
15,NaN,0,0,0,0,0
16,0.0,1,2,1,2,2
17,0.0,2,0,2,0,0
18,NaN,0,2,3,1,0
19,0.0,2,0,1,1,1
20,0.0,1,0,0,2,2
21,0.0,2,1,2,1,0
22,0.0,1,1,0,0,0
23,NaN,0,2,2,1,1
24,NaN,0,0,0,1,1
25,NaN,0,3,1,1,1
26,0.0,2,2,2,2,2
27,NaN,0,0,0,1,0
28,0.0,1,0,0,0,1
29,0.0,1,3,1,1,2
30,NaN,0,0,0,0,0
31,0.0,2,0,1,1,1
32,NaN,0,0,1,0,0
33,0.0,2,0,1,0,2
34,0.0,1,0,1,0,0
35,0.0,1,1,1,2,1
36,0.0,1,0,1,1,0
37,NaN,0,2,1,0,1
38,NaN,0,0,0,0,0
39,0.0,1,0,0,1,1
40,0.0,3,3,0,2,1
41,0.0,1,0,1,0,1
42,0.0,2,2,3,1,1
43,0.0,2,2,1,1,0
44,0.0,1,1,1,1,2
45,0.0,1,2,2,1,1
46,0.0,2,1,1,2,2
47,0.0,2,1,2,2,2
48,NaN,0,3,2,3,0
49,0.0,2,1,0,2,0
50,NaN,0,1,0,0,0
51,0.0,3,2,2,0,3
52,0.0,1,0,1,0,1
53,0.0,1,0,1,2,1
54,0.0,1,2,3,2,4
55,NaN,0,1,1,1,1
56,NaN,0,0,1,0,1
57,NaN,0,1,1,2,2
58,NaN,0,1,1,0,0
59,0.0,2,0,0,2,1
60,0.0,1,2,2,1,2
61,0.0,1,1,1,1,0
62,0.0,1,0,1,0,1
63,0.0,1,0,0,1,2
64,0.0,1,2,4,1,0
65,NaN,0,2,2,3,2
66,0.0,2,0,0,1,1
67,NaN,0,1,0,1,0
68,NaN,0,1,1,0,1
69,NaN,0,1,1,0,2
70,NaN,0,2,1,3,2
71,0.0,3,3,2,3,2
72,0.0,1,1,1,1,1
73,0.0,3,1,1,1,0
74,0.0,1,0,0,0,1
75,NaN,0,0,0,1,0
76,0.0,1,1,0,0,0
77,0.0,1,2,2,0,0
78,0.0,1,0,0,0,0
79,0.0,3,1,2,3,4
80,NaN,0,0,0,0,1
81,NaN,0,2,2,0,0
82,0.0,2,1,1,2,1
83,0.0,3,4,2,1,1
84,0.0,2,0,1,2,0
85,0.0,2,1,2,2,2
86,NaN,0,2,2,1,0
87,0.0,2,1,0,0,0
88,0.0,1,1,0,2,1
89,NaN,0,1,1,1,0
90,0.0,3,1,1,1,3
91,0.0,1,0,2,3,1
92,NaN,0,2,2,1,0
93,NaN,0,0,1,0,0
94,0.0,1,0,0,0,3
95,0.0,1,0,1,1,0
96,0.0,1,0,2,0,3
97,0.0,1,1,0,1,0
98,0.0,2,3,2,4,6
99,0.0,1,3,1,1,1
