Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,5,33,35,0,0,21,15,30,9,0,25,28,5,19,10,4,1,28,9,21,7,31,32,14,34,20,12,26,32,31,23,7,2,0,32,13,20,4,13,12,27,4,32,28,17,3,8,11,24,20,33,29,5,24,27,23,30,16,4,1,4,16,21,24,20,7,5,2,23,23,1,15,30,24,21,5,16,7,9,29,1,25,17,11,22,11,8,0,32,33,25,33,28,14,30,29,33,16,28,6
0,1,2,35,32,15,28,13,29,33,21,3,20,21,4,22,6,4,18,29,3,18,8,32,31,8,20,23,17,30,34,5,21,6,14,2,18,14,35,0,17,12,27,4,35,29,20,31,33,28,25,3,7,24,3,4,29,16,30,16,0,15,4,17,21,29,8,32,0,7,22,22,4,23,35,12,8,5,14,9,33,31,5,28,13,8,8,8,20,7,20,2,24,31,6,32,31,29,33,12,28,10
0,2,2,35,32,15,28,27,27,34,12,0,32,16,5,21,31,1,31,28,26,33,9,9,9,3,28,18,17,32,32,22,11,7,32,0,26,31,19,0,17,12,27,4,35,29,20,31,33,28,25,3,7,24,3,12,29,17,31,5,5,25,0,17,23,18,14,19,34,29,22,22,4,23,35,12,8,5,14,7,31,9,16,28,17,7,10,8,20,7,20,14,24,35,4,32,31,24,33,12,11,28
0,3,2,35,32,15,28,27,27,34,12,0,32,16,5,21,31,1,31,28,26,33,9,8,24,33,27,31,13,30,34,18,9,11,8,3,28,34,30,0,17,12,27,4,35,29,20,31,33,28,25,3,7,24,3,12,29,17,31,5,5,25,0,17,18,23,14,23,34,28,22,22,4,23,35,12,8,5,14,7,31,9,16,28,14,7,8,8,20,7,20,14,24,32,2,32,31,24,32,12,11,28
0,4,29,31,8,32,16,26,3,34,12,2,32,4,0,21,31,1,31,28,26,33,9,8,24,33,27,31,13,30,34,19,9,11,11,3,25,33,30,0,17,12,32,1,35,14,29,13,8,16,25,15,0,22,32,8,25,14,34,5,5,25,0,17,18,23,14,23,34,25,22,19,4,5,35,34,14,0,14,10,31,9,16,28,14,7,11,20,20,13,20,17,24,32,2,20,34,24,32,14,9,24
0,5,26,31,8,34,16,26,3,34,12,2,32,4,0,21,31,1,31,28,26,33,9,8,24,33,27,31,13,30,34,19,9,11,11,3,25,33,30,0,17,12,32,1,35,14,29,13,33,12,28,15,1,18,32,8,25,14,34,5,5,25,0,17,18,23,14,23,34,25,22,19,4,5,35,34,2,3,14,10,31,9,16,28,14,7,11,20,20,13,20,17,24,32,2,20,33,24,32,14,9,24
0,6,26,31,8,34,16,8,3,34,0,3,8,4,0,21,17,1,31,25,20,0,33,8,24,33,27,31,15,30,34,20,27,35,7,3,25,33,30,0,17,12,32,1,35,14,29,13,33,12,28,15,1,18,32,8,25,14,34,5,5,29,12,17,18,23,16,23,34,25,18,19,4,5,35,34,2,3,14,9,31,14,34,28,13,7,29,20,20,13,20,15,24,32,14,20,33,24,30,14,9,24
0,7,26,31,8,34,16,8,3,34,0,3,8,4,0,21,17,1,31,26,23,3,35,8,23,34,15,31,15,30,34,20,27,35,7,3,25,33,30,0,17,12,32,1,35,14,29,13,33,12,28,15,1,18,32,8,25,14,34,5,5,29,24,29,18,23,16,23,34,25,18,19,4,5,35,34,2,3,14,9,31,14,31,27,13,7,29,20,20,13,20,15,24,34,14,20,33,24,30,14,6,24
0,8,26,31,8,34,16,8,3,34,0,5,14,0,0,21,17,1,31,26,23,3,35,8,19,34,15,31,15,30,34,20,27,35,7,3,25,33,30,0,12,12,32,1,35,14,29,13,3,0,28,15,13,19,32,8,25,14,10,5,5,29,24,29,18,11,14,23,34,25,18,19,4,11,31,34,2,3,14,9,31,14,31,27,13,7,29,32,13,13,20,12,24,34,14,20,33,24,30,14,6,24
0,9,26,31,8,34,16,8,3,34,0,5,14,0,0,21,17,1,31,26,23,3,35,8,19,34,15,31,15,30,34,23,26,5,19,33,25,33,30,0,12,12,32,1,35,14,29,13,3,0,28,15,13,19,32,8,25,14,10,5,5,29,24,29,18,11,14,17,34,25,6,19,4,11,31,34,2,3,14,9,31,14,31,27,13,7,29,32,13,13,20,12,24,32,15,20,32,24,31,14,6,25
