Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,NaN,0,1,0,1,1
2,0.0,2,1,1,2,0
3,NaN,0,0,2,0,0
4,0.0,1,0,0,0,1
5,0.0,1,1,1,1,1
6,NaN,0,0,0,0,1
7,0.0,1,1,1,2,1
8,0.0,1,0,1,0,0
9,0.0,1,3,1,1,2
10,0.0,2,1,2,0,1
11,NaN,0,0,0,1,1
12,NaN,0,0,0,0,1
13,NaN,0,0,1,0,0
14,0.0,1,1,0,2,0
15,0.0,2,1,1,0,0
16,0.0,1,1,0,1,0
17,NaN,0,0,1,0,0
18,NaN,0,1,1,1,1
19,NaN,0,1,0,0,1
20,0.0,2,0,2,2,2
21,NaN,0,3,2,0,1
22,0.0,1,1,0,0,1
23,0.0,2,1,1,2,2
24,NaN,0,0,1,1,0
25,0.0,1,2,0,1,1
26,0.0,1,0,2,0,0
27,0.0,2,0,1,2,2
28,0.0,1,1,1,1,1
29,0.0,1,3,1,2,1
30,0.0,3,1,0,1,0
31,NaN,0,0,1,0,0
32,NaN,0,1,0,0,1
33,0.0,1,0,0,0,0
34,NaN,0,0,0,0,0
35,0.0,1,2,1,2,2
36,0.0,1,0,1,1,2
37,NaN,0,0,1,2,0
38,NaN,0,0,0,0,0
39,NaN,0,2,2,0,1
40,0.0,1,1,0,0,2
41,0.0,2,0,0,0,1
42,0.0,1,0,2,1,2
43,0.0,3,3,3,2,2
44,0.0,1,1,1,0,2
45,NaN,0,1,1,3,0
46,0.0,1,1,1,2,1
47,NaN,0,2,1,2,0
48,0.0,2,1,1,1,1
49,0.0,1,2,1,2,1
50,0.0,1,0,0,1,1
51,0.0,2,1,1,0,3
52,0.0,2,1,0,0,0
53,NaN,0,0,1,1,1
54,0.0,1,0,1,1,0
55,NaN,0,3,0,0,0
56,0.0,1,1,1,2,0
57,NaN,0,0,1,2,1
58,NaN,0,1,1,0,2
59,0.0,1,1,3,1,1
60,NaN,0,0,1,3,0
61,0.0,2,2,2,0,3
62,NaN,0,0,0,1,1
63,0.0,1,0,0,0,0
64,0.0,1,1,2,1,0
65,NaN,0,0,0,0,0
66,0.0,1,1,0,0,1
67,NaN,0,0,0,2,0
68,0.0,2,2,1,0,1
69,NaN,0,1,1,0,1
70,NaN,0,0,1,0,1
71,0.0,1,0,1,0,1
72,0.0,4,3,3,1,2
73,NaN,0,0,1,3,0
74,0.0,2,2,1,2,1
75,NaN,0,0,0,1,1
76,NaN,0,2,0,0,1
77,0.0,1,1,0,2,0
78,NaN,0,0,0,0,0
79,0.0,1,1,2,0,2
80,0.0,1,0,1,1,0
81,0.0,3,2,2,3,1
82,NaN,0,1,1,1,2
83,0.0,1,1,2,0,0
84,NaN,0,4,1,0,1
85,0.0,2,2,1,2,3
86,0.0,1,1,2,1,3
87,NaN,0,0,2,1,1
88,0.0,1,1,0,2,1
89,0.0,3,0,0,1,0
90,0.0,1,0,1,1,0
91,NaN,0,1,0,1,1
92,0.0,1,1,2,2,3
93,0.0,5,1,1,1,2
94,0.0,2,1,1,2,1
95,NaN,0,2,1,1,1
96,NaN,0,1,5,0,1
97,0.0,2,0,0,1,1
98,NaN,0,3,0,3,0
99,0.0,1,2,1,0,2
