Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,0,0,0,2
1,NaN,0,0,0,2,0
2,0.0,2,0,1,0,2
3,NaN,0,2,0,2,1
4,0.0,3,1,1,0,0
5,NaN,0,0,0,1,0
6,NaN,0,0,0,0,0
7,0.0,1,2,0,0,0
8,0.0,1,0,0,0,0
9,0.0,1,1,1,1,1
10,0.0,1,1,1,1,1
11,NaN,0,3,2,1,0
12,0.0,1,0,0,1,1
13,NaN,0,1,2,0,2
14,0.0,1,0,0,0,0
15,NaN,0,0,1,0,3
16,0.0,1,3,2,2,3
17,NaN,0,0,1,1,0
18,0.0,1,0,0,1,0
19,NaN,0,2,2,1,0
20,NaN,0,0,1,0,1
21,NaN,0,0,0,0,0
22,NaN,0,0,1,0,0
23,0.0,1,1,0,3,1
24,0.0,1,2,1,1,0
25,NaN,0,0,0,1,0
26,NaN,0,0,0,0,0
27,NaN,0,1,0,0,1
28,NaN,0,0,2,0,0
29,0.0,2,0,0,0,1
30,NaN,0,1,0,0,1
31,NaN,0,1,0,0,0
32,NaN,0,0,0,0,0
33,NaN,0,0,0,0,1
34,NaN,0,0,0,0,0
35,0.0,1,1,1,3,1
36,NaN,0,0,0,1,0
37,0.0,1,0,1,0,0
38,0.0,1,1,0,0,0
39,0.0,1,0,0,0,0
40,0.0,1,1,0,0,0
41,NaN,0,1,1,0,1
42,0.0,1,0,1,4,1
43,0.0,1,0,1,1,0
44,0.0,1,0,1,0,0
45,0.0,1,0,1,0,0
46,0.0,1,1,0,1,1
47,NaN,0,1,1,1,0
48,0.0,1,0,1,0,2
49,0.0,1,0,0,0,2
50,NaN,0,0,0,0,0
51,NaN,0,0,1,1,0
52,0.0,1,1,0,0,1
53,0.0,1,1,0,0,0
54,NaN,0,0,1,1,1
55,NaN,0,1,0,0,0
56,0.0,1,2,1,0,0
57,NaN,0,1,1,0,0
58,0.0,1,0,0,2,2
59,NaN,0,1,0,0,0
60,NaN,0,1,0,0,0
61,NaN,0,0,0,0,0
62,NaN,0,1,0,0,0
63,NaN,0,0,0,0,1
64,NaN,0,0,0,0,0
65,NaN,0,0,0,0,0
66,0.0,1,1,2,0,0
67,NaN,0,1,0,1,0
68,NaN,0,0,0,1,0
69,0.0,1,0,1,1,1
70,NaN,0,0,0,0,0
71,NaN,0,0,0,0,0
72,NaN,0,1,0,0,1
73,NaN,0,1,0,1,0
74,NaN,0,0,1,0,1
75,NaN,0,0,0,1,0
76,0.0,1,0,0,0,1
77,0.0,2,0,1,0,0
78,0.0,1,0,1,2,0
79,NaN,0,0,0,0,1
80,NaN,0,1,0,0,0
81,0.0,1,1,1,1,1
82,0.0,1,0,1,1,0
83,0.0,1,0,0,0,0
84,0.0,2,1,2,0,0
85,NaN,0,0,1,0,2
86,NaN,0,0,0,1,0
87,NaN,0,0,0,0,0
88,0.0,1,1,1,2,0
89,NaN,0,1,0,0,0
90,NaN,0,0,0,0,0
91,NaN,0,0,0,0,0
92,NaN,0,0,0,0,0
93,0.0,1,1,1,1,2
94,NaN,0,0,0,1,0
95,NaN,0,0,0,0,2
96,NaN,0,1,0,0,1
97,NaN,0,0,0,0,0
98,NaN,0,0,0,0,0
