Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,2,1,2,1
1,NaN,0,1,0,0,1
2,0.0,1,1,1,0,0
3,0.0,1,1,2,2,4
4,0.0,2,2,2,0,0
5,NaN,0,2,1,2,0
6,NaN,0,0,1,1,1
7,NaN,0,0,0,0,0
8,NaN,0,0,1,0,1
9,NaN,0,0,1,0,0
10,0.0,1,0,1,1,0
11,0.0,3,2,5,6,2
12,0.0,2,2,0,0,0
13,0.0,2,0,0,1,2
14,0.0,1,2,0,1,2
15,0.0,1,1,0,0,1
16,NaN,0,2,1,0,0
17,0.0,2,1,1,2,3
18,NaN,0,0,0,0,0
19,0.0,1,0,1,1,1
20,NaN,0,0,1,1,1
21,0.0,1,1,1,2,3
22,NaN,0,2,1,0,0
23,0.0,1,2,2,2,2
24,0.0,1,1,1,0,0
25,0.0,1,2,2,3,3
26,0.0,2,1,1,1,1
27,0.0,2,1,2,0,0
28,NaN,0,0,0,0,1
29,NaN,0,1,0,0,0
30,0.0,1,2,1,0,2
31,0.0,3,0,0,0,0
32,NaN,0,1,0,0,0
33,0.0,1,0,1,1,1
34,0.0,1,2,3,3,1
35,0.0,1,0,1,2,1
36,0.0,2,1,1,1,1
37,0.0,1,2,2,4,0
38,0.0,2,0,0,1,2
39,0.0,1,2,1,0,2
40,0.0,2,1,3,1,1
41,0.0,1,0,0,1,1
42,NaN,0,1,0,1,0
43,0.0,1,2,1,1,2
44,NaN,0,0,0,1,1
45,0.0,2,1,2,1,0
46,NaN,0,3,0,2,3
47,NaN,0,1,0,2,0
48,0.0,1,1,0,0,1
49,NaN,0,0,1,1,2
50,0.0,1,2,1,1,0
51,0.0,1,0,1,3,1
52,0.0,2,0,0,0,2
53,NaN,0,1,2,2,2
54,0.0,1,0,2,0,0
55,0.0,1,1,1,0,1
56,0.0,2,2,1,0,0
57,0.0,2,1,0,0,1
58,0.0,2,1,4,1,1
59,0.0,1,2,1,2,1
60,0.0,1,1,0,2,0
61,0.0,2,0,0,0,0
62,NaN,0,0,1,3,1
63,NaN,0,4,1,2,1
64,0.0,2,1,2,2,1
65,0.0,2,2,1,1,0
66,0.0,2,0,3,0,1
67,0.0,1,0,3,1,0
68,0.0,1,4,1,0,1
69,0.0,1,1,1,2,2
70,0.0,2,2,2,2,2
71,0.0,1,1,0,0,1
72,0.0,2,0,2,0,1
73,NaN,0,2,0,0,0
74,NaN,0,0,0,2,4
75,0.0,2,2,3,2,2
76,NaN,0,1,0,1,1
77,0.0,1,2,2,1,2
78,0.0,1,0,1,0,1
79,0.0,3,1,1,3,3
80,0.0,1,2,0,0,0
81,0.0,2,0,0,1,1
82,NaN,0,0,1,2,2
83,NaN,0,1,1,0,0
84,0.0,1,1,1,0,0
85,0.0,1,0,0,1,1
86,0.0,2,0,1,0,1
87,0.0,1,1,0,1,0
88,NaN,0,0,0,0,0
89,NaN,0,0,0,0,1
90,NaN,0,2,0,1,1
91,0.0,2,1,0,3,2
92,0.0,1,0,1,0,1
93,0.0,1,1,2,0,0
94,NaN,0,0,1,0,0
95,NaN,0,0,1,1,2
96,0.0,1,2,1,1,0
97,0.0,2,1,0,0,2
98,NaN,0,2,3,3,1
99,0.0,1,2,3,2,1
