Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,56.010801368225145,1.51202717300112,55.190863840193934,58.54836093236387,55.71338450078042,56.57008379531742,54.03131377247008
1,46.39685166616515,1.0619989034912136,46.188975334289566,47.76481699002858,47.274279598085414,46.041059747528486,44.71512666089369
2,41.03024446743445,0.4939281839703256,41.43593374497632,41.70352408820621,41.02736856428247,40.38510063327689,40.599295306430385
3,38.64081754484447,0.5980282149453829,39.298524515667445,38.32282419548484,38.24410134874401,37.92922352997553,39.40941413435052
4,37.19560983365076,0.6452597607480952,37.40280843195471,37.20662292757359,37.27197664707141,36.05094198955909,38.045699172094984
5,35.572620041209895,0.3776405488697584,35.98025192435088,35.38169760977076,35.42175336445346,35.046992654121354,36.032404653353
6,34.62359524176141,0.4898454168140941,34.74561253456824,34.2200910182486,34.48517809094193,34.15726340823374,35.50983115681452
7,34.16328245493665,0.18674858958820773,34.08871782524332,34.133017549378145,34.07588144914135,33.99314211163539,34.52565333928504
8,33.804716485691074,0.19266692601733326,33.6755092726072,33.493861301206536,33.9506910634356,34.01390889534119,33.88961189586484
9,33.76152025564703,0.2289326266484338,33.66128379596022,33.37375616053957,33.9506910634356,34.01390889534119,33.80796136295858
10,33.75184736575847,0.23908288299111377,33.6922561871901,33.33496075058003,33.9506910634356,34.01390889534119,33.76741993224542
11,33.72769528996903,0.23152247717608362,33.6922561871901,33.33496075058003,33.89997285234027,34.01390889534119,33.69737776439355
12,33.716754201312824,0.23397628211307797,33.6922561871901,33.33496075058003,33.89997285234027,34.01390889534119,33.6426723211125
13,33.716754201312824,0.23397628211307797,33.6922561871901,33.33496075058003,33.89997285234027,34.01390889534119,33.6426723211125
14,33.727294941102784,0.2171187659740712,33.6922561871901,33.387664449529865,33.89997285234027,34.01390889534119,33.6426723211125
15,33.734980560522914,0.20531997496122817,33.6922561871901,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
16,33.734980560522914,0.20531997496122817,33.6922561871901,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
17,33.734980560522914,0.20531997496122817,33.6922561871901,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
18,33.734980560522914,0.20531997496122817,33.6922561871901,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
19,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
20,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
21,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
22,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
23,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
24,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
25,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
26,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
27,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
28,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
29,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
30,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
31,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
32,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
33,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
34,33.737816915370274,0.2048074920175845,33.70643796142691,33.426092546630514,33.89997285234027,34.01390889534119,33.6426723211125
35,33.75284114378589,0.22615294931913943,33.70643796142691,33.426092546630514,33.89997285234027,34.08903003741926,33.6426723211125
36,33.75284114378589,0.22615294931913943,33.70643796142691,33.426092546630514,33.89997285234027,34.08903003741926,33.6426723211125
37,33.75284114378589,0.22615294931913943,33.70643796142691,33.426092546630514,33.89997285234027,34.08903003741926,33.6426723211125
38,33.75284114378589,0.22615294931913943,33.70643796142691,33.426092546630514,33.89997285234027,34.08903003741926,33.6426723211125
39,33.75284114378589,0.22615294931913943,33.70643796142691,33.426092546630514,33.89997285234027,34.08903003741926,33.6426723211125
