Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,1,2,3,3
1,NaN,0,2,0,0,0
2,NaN,0,0,1,1,0
3,0.0,1,3,1,2,2
4,0.0,2,1,2,1,1
5,0.0,1,0,0,0,0
6,0.0,1,0,1,1,3
7,0.0,1,2,0,0,0
8,NaN,0,1,3,0,1
9,NaN,0,0,1,0,0
10,0.0,1,0,1,1,0
11,0.0,3,1,3,5,4
12,NaN,0,2,0,1,1
13,NaN,0,1,1,0,0
14,NaN,0,1,0,0,1
15,NaN,0,1,0,0,0
16,0.0,2,0,1,1,1
17,0.0,2,2,1,2,1
18,0.0,2,0,1,1,0
19,0.0,1,1,0,0,1
20,0.0,1,1,1,0,1
21,0.0,1,0,1,1,1
22,0.0,1,1,1,0,0
23,0.0,1,1,1,1,2
24,NaN,0,1,1,0,0
25,0.0,2,3,3,4,3
26,0.0,1,2,2,2,1
27,0.0,2,1,1,0,2
28,NaN,0,1,1,0,1
29,0.0,1,0,0,0,0
30,0.0,2,3,0,1,0
31,0.0,2,0,0,0,0
32,NaN,0,0,0,0,0
33,NaN,0,1,1,1,1
34,0.0,3,1,1,3,4
35,0.0,2,1,0,1,1
36,NaN,0,0,2,1,0
37,0.0,1,3,3,3,1
38,0.0,2,1,2,2,3
39,NaN,0,1,1,2,1
40,0.0,2,3,4,1,2
41,NaN,0,0,0,0,0
42,0.0,3,1,1,2,0
43,NaN,0,1,0,0,4
44,NaN,0,1,1,0,1
45,0.0,1,2,0,2,0
46,0.0,2,3,1,1,2
47,0.0,1,1,1,2,0
48,NaN,0,0,1,0,1
49,0.0,1,2,1,0,1
50,NaN,0,1,0,1,0
51,NaN,0,0,0,1,3
52,0.0,2,0,2,0,0
53,0.0,1,1,0,2,1
54,0.0,1,1,0,0,1
55,NaN,0,0,4,1,1
56,0.0,1,0,0,0,1
57,0.0,1,1,1,2,1
58,0.0,2,2,2,3,1
59,0.0,2,0,1,2,0
60,0.0,2,2,2,0,4
61,0.0,1,1,1,0,1
62,0.0,1,2,1,1,2
63,NaN,0,0,1,1,0
64,0.0,1,1,1,1,1
65,0.0,1,2,2,1,1
66,0.0,1,2,3,0,2
67,NaN,0,0,0,1,0
68,0.0,2,2,1,2,1
69,0.0,1,0,2,2,1
70,0.0,3,3,0,2,1
71,0.0,1,0,1,0,1
72,0.0,2,4,2,0,2
73,0.0,1,0,0,1,0
74,0.0,3,0,1,3,2
75,0.0,1,3,2,1,0
76,NaN,0,0,0,0,0
77,0.0,1,1,1,4,1
78,0.0,1,0,0,1,0
79,0.0,1,1,3,3,4
80,NaN,0,1,0,0,0
81,NaN,0,0,0,0,0
82,NaN,0,0,3,1,0
83,0.0,1,0,0,0,0
84,NaN,0,1,0,0,0
85,0.0,1,1,0,2,1
86,0.0,1,0,1,0,1
87,0.0,2,0,1,1,1
88,NaN,0,0,0,0,0
89,0.0,1,0,1,0,1
90,NaN,0,2,1,1,1
91,0.0,1,1,0,1,3
92,0.0,1,1,1,1,1
93,NaN,0,0,1,0,0
94,NaN,0,1,1,0,0
95,NaN,0,0,0,1,1
96,NaN,0,1,1,1,2
97,0.0,3,1,1,1,1
98,0.0,2,4,1,2,0
99,0.0,2,1,2,3,2
