Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,2,1,3,0,3
1,0.0,1,2,1,2,1
2,0.0,3,3,0,1,2
3,0.0,1,4,1,0,2
4,0.0,1,0,2,3,1
5,0.0,1,1,2,2,0
6,0.0,2,1,1,2,1
7,0.0,2,3,4,2,3
8,NaN,0,0,0,0,2
9,0.0,2,0,1,3,0
10,0.0,2,2,1,1,2
11,0.0,3,2,5,4,2
12,0.0,4,3,2,1,2
13,0.0,1,1,1,2,1
14,0.0,1,3,3,2,1
15,0.0,2,2,3,1,3
16,NaN,0,1,2,2,2
17,0.0,2,3,0,1,2
18,0.0,2,0,1,3,0
19,0.0,1,1,0,0,3
20,0.0,2,4,3,3,2
21,0.0,1,0,0,1,1
22,0.0,3,2,3,3,4
23,NaN,0,1,0,1,0
24,0.0,2,0,0,0,0
25,0.0,1,0,2,2,3
26,0.0,2,2,1,0,2
27,0.0,3,4,2,2,1
28,0.0,1,2,2,1,2
29,0.0,1,1,3,3,1
30,0.0,3,3,2,0,0
31,0.0,4,1,4,3,3
32,0.0,6,4,3,4,4
33,0.0,2,2,4,5,2
34,0.0,1,3,2,0,1
35,0.0,1,2,0,4,4
36,0.0,1,2,2,3,3
37,0.0,1,1,1,2,3
38,NaN,0,2,1,2,1
39,0.0,3,1,2,0,1
40,0.0,6,0,3,2,3
41,0.0,2,4,4,2,2
42,0.0,1,3,6,2,2
43,0.0,3,3,6,1,2
44,0.0,3,6,2,4,4
45,0.0,2,4,0,3,0
46,0.0,2,3,2,3,2
47,NaN,0,2,1,3,0
48,0.0,5,2,3,4,5
49,0.0,5,3,3,5,9
