Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,26,46,49,32,11,27,23,27,7,2,3,41,40,20,11,43,41,20,5,27,23,42,17,43,33,1,30,7,26,18,29,3,29,39,28,13,30,37,16,0,8,34,43,39,24,24,32,28,9,8,19,4,40,29,30,49,24,48,34,13,5,14,4,21,39,38,31,17,12,24,17,10,24,18,7,21,47,45,39,20,49,37,1,46,16,46,35,3,34,6,42,3,7,12,39,30,37,30,26,28
0,1,26,46,49,32,11,49,0,28,30,4,23,13,43,20,19,49,12,28,1,3,23,45,12,17,30,6,36,6,47,37,28,4,0,32,12,12,35,37,16,0,8,34,43,39,24,24,32,28,9,8,19,4,40,1,31,45,25,49,32,49,25,13,8,26,49,41,36,34,18,24,17,10,24,18,7,21,47,44,13,0,27,30,5,46,13,46,35,3,34,14,46,29,37,12,39,30,30,30,23,8
0,2,28,49,37,2,33,36,48,25,37,1,28,17,43,24,13,46,10,21,25,9,26,45,12,17,30,6,36,6,47,37,28,4,0,32,12,12,35,31,38,2,5,17,41,30,4,24,30,32,3,48,46,44,47,20,35,41,28,5,39,26,24,13,8,26,49,41,36,34,18,27,13,0,20,48,17,25,4,46,18,3,20,30,5,46,13,8,33,33,24,15,44,29,37,36,36,30,30,29,23,8
0,3,11,42,9,2,35,36,48,25,37,1,28,17,43,24,13,46,10,21,25,9,26,45,12,17,30,6,36,6,47,37,28,4,0,32,12,12,35,47,37,0,0,43,40,39,44,15,12,48,9,48,49,45,47,20,35,41,28,5,39,26,24,13,8,26,49,41,36,34,18,44,16,0,21,48,17,24,2,46,18,3,20,30,5,46,13,16,23,36,28,15,44,29,37,21,32,30,30,29,23,8
0,4,11,42,9,2,35,36,43,25,22,9,13,14,43,24,13,46,10,21,25,9,26,45,12,17,30,6,36,6,47,37,38,34,0,39,18,12,34,33,7,2,0,40,44,38,47,15,12,48,9,48,49,45,47,20,34,46,18,5,39,26,24,13,8,26,49,18,32,34,15,41,13,0,21,48,17,24,2,46,48,3,20,30,5,48,8,18,23,36,28,45,44,29,37,26,32,35,30,29,13,8
0,5,11,42,9,2,35,36,43,25,22,9,13,14,43,24,13,46,10,21,25,9,26,45,12,17,30,6,36,6,47,37,38,34,0,39,18,12,34,47,7,2,0,40,40,35,39,15,12,44,0,48,49,45,47,20,34,46,18,5,39,26,24,13,8,26,49,18,32,34,15,46,13,40,41,48,10,24,2,46,48,3,20,30,5,48,8,11,23,36,28,45,44,29,37,27,32,35,30,9,13,8
0,6,11,42,9,2,35,36,43,25,22,9,13,14,43,24,13,46,10,27,19,9,8,45,12,37,48,6,33,6,7,38,38,30,0,39,18,17,32,47,7,2,0,40,40,35,39,15,12,44,0,48,49,45,47,20,34,46,18,5,39,0,29,13,43,16,49,18,32,24,15,46,13,40,41,48,10,24,2,46,48,3,10,14,3,48,4,11,23,36,28,45,44,29,37,27,32,35,30,9,12,2
0,7,11,42,9,2,35,16,43,25,28,9,33,23,43,24,3,46,0,28,13,49,8,45,12,37,48,6,33,6,7,38,38,30,0,39,18,17,32,47,7,2,0,40,40,35,39,15,12,44,0,48,49,45,47,40,34,46,18,15,39,0,20,13,43,16,49,18,32,24,15,46,13,40,41,48,10,24,2,49,47,43,14,14,3,48,4,11,23,36,28,43,44,29,37,27,32,35,30,9,14,2
0,8,11,32,9,2,35,16,43,25,28,9,33,23,43,24,3,46,0,28,13,49,8,46,22,37,48,6,33,6,7,36,31,31,0,39,18,17,32,31,7,2,40,40,40,35,39,19,12,44,0,48,49,21,47,40,34,46,18,15,39,0,20,16,48,16,49,12,32,24,15,46,43,40,41,48,10,24,2,49,47,43,14,12,3,48,4,17,23,26,8,43,44,29,37,27,32,35,30,9,12,2
0,9,11,32,9,2,35,11,45,25,28,9,33,23,48,24,3,41,0,22,13,39,8,46,22,37,48,6,33,6,7,36,31,31,0,39,18,17,32,31,7,2,40,40,40,35,39,19,12,44,0,48,49,21,47,40,34,46,18,15,32,0,30,16,48,16,49,12,32,24,15,46,43,40,41,48,10,24,2,46,47,43,11,12,3,48,4,17,23,26,8,43,40,29,37,27,32,35,30,9,14,2
