Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,1,1,2,2
1,NaN,0,0,1,0,0
2,0.0,1,1,0,0,1
3,0.0,1,2,3,2,3
4,0.0,1,2,1,1,0
5,NaN,0,0,2,0,0
6,NaN,0,1,0,1,2
7,NaN,0,0,0,0,1
8,0.0,1,1,2,1,2
9,NaN,0,1,0,0,1
10,0.0,1,0,3,1,0
11,0.0,3,2,2,6,1
12,0.0,1,2,0,0,0
13,0.0,3,0,0,0,0
14,0.0,1,1,1,1,2
15,0.0,3,1,0,1,1
16,NaN,0,2,1,1,1
17,0.0,2,1,1,1,0
18,NaN,0,1,0,0,0
19,NaN,0,0,1,1,2
20,NaN,0,0,1,1,2
21,0.0,1,1,1,2,2
22,NaN,0,1,1,0,0
23,0.0,3,1,1,1,1
24,NaN,0,1,1,0,0
25,0.0,3,3,6,4,2
26,0.0,1,1,2,1,1
27,0.0,2,1,0,0,1
28,NaN,0,1,0,0,1
29,NaN,0,0,0,0,0
30,0.0,1,1,0,1,1
31,0.0,2,0,0,0,0
32,NaN,0,1,0,0,0
33,0.0,1,2,0,1,1
34,0.0,3,2,1,3,6
35,0.0,2,0,1,3,1
36,NaN,0,1,1,1,0
37,0.0,1,3,3,2,0
38,0.0,1,0,1,1,2
39,NaN,0,1,1,0,0
40,0.0,1,1,3,2,1
41,NaN,0,0,1,0,0
42,NaN,0,0,0,1,0
43,0.0,1,2,0,0,3
44,0.0,1,3,1,1,0
45,NaN,0,1,0,0,1
46,NaN,0,2,0,2,2
47,NaN,0,0,0,1,0
48,NaN,0,1,3,0,0
49,0.0,1,1,3,1,1
50,0.0,1,1,2,0,0
51,0.0,2,0,0,1,1
52,0.0,2,0,1,0,1
53,NaN,0,0,1,1,1
54,0.0,1,1,0,0,0
55,0.0,1,0,0,2,0
56,0.0,2,1,0,1,4
57,0.0,2,2,1,1,2
58,0.0,3,2,1,3,1
59,0.0,1,1,2,2,1
60,0.0,3,1,3,2,2
61,NaN,0,1,0,1,1
62,NaN,0,1,1,0,1
63,0.0,1,2,2,4,2
64,0.0,1,1,1,1,1
65,0.0,1,2,2,1,2
66,0.0,2,0,1,1,4
67,0.0,2,1,1,1,0
68,0.0,2,1,1,0,1
69,NaN,0,1,1,2,0
70,0.0,1,2,1,2,1
71,0.0,1,2,1,0,1
72,0.0,2,1,1,1,0
73,0.0,1,1,1,0,1
74,0.0,1,2,2,0,2
75,0.0,1,3,2,2,1
76,0.0,1,1,0,1,0
77,0.0,1,2,2,2,1
78,0.0,1,0,1,1,0
79,0.0,3,0,1,3,4
80,NaN,0,1,0,0,0
81,0.0,1,1,2,2,2
82,NaN,0,0,0,0,0
83,0.0,1,1,2,1,0
84,0.0,1,1,1,0,0
85,0.0,1,1,1,1,1
86,0.0,1,0,0,1,1
87,0.0,1,0,0,1,1
88,NaN,0,0,0,1,0
89,NaN,0,2,0,1,0
90,NaN,0,2,1,0,1
91,0.0,3,0,1,1,2
92,NaN,0,0,1,2,1
93,0.0,1,0,1,0,0
94,NaN,0,2,1,0,0
95,0.0,1,0,0,1,2
96,0.0,1,0,0,0,0
97,NaN,0,1,1,1,1
98,0.0,2,2,2,2,2
99,0.0,2,2,2,1,2
