Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,3,3,4,3
1,0.0,2,1,0,1,1
2,0.0,1,3,1,4,4
3,NaN,0,1,0,1,1
4,0.0,4,0,1,0,2
5,0.0,2,4,5,1,1
6,0.0,2,0,2,1,0
7,0.0,2,2,3,2,2
8,0.0,2,1,1,1,1
9,0.0,2,2,0,1,2
10,0.0,1,1,3,1,2
11,0.0,3,0,1,3,2
12,NaN,0,2,2,2,1
13,0.0,2,1,1,0,2
14,0.0,1,2,1,1,1
15,0.0,1,3,3,3,1
16,0.0,2,1,1,0,2
17,0.0,1,1,4,1,2
18,0.0,5,2,2,2,1
19,0.0,1,1,1,1,2
20,NaN,0,1,1,5,0
21,0.0,4,5,1,2,4
22,0.0,1,2,2,4,2
23,0.0,4,5,6,3,5
24,0.0,2,0,2,1,3
25,0.0,1,3,3,1,3
26,0.0,2,3,2,0,1
27,NaN,0,0,0,5,2
28,0.0,4,3,0,1,2
29,0.0,2,1,2,3,1
30,0.0,3,5,5,4,2
31,0.0,1,0,1,1,2
32,NaN,0,0,0,0,0
33,0.0,2,1,3,2,1
34,0.0,1,2,0,1,0
35,0.0,1,1,1,1,2
36,0.0,2,1,1,1,3
37,0.0,2,1,2,2,1
38,NaN,0,2,1,0,0
39,NaN,0,0,0,1,1
40,0.0,1,1,0,0,2
41,NaN,0,0,0,0,0
42,0.0,2,3,1,1,2
43,NaN,0,2,1,2,1
44,0.0,3,0,2,1,1
45,0.0,1,0,0,1,0
46,NaN,0,0,1,1,0
47,NaN,0,1,2,1,1
48,0.0,1,1,0,2,2
49,NaN,0,0,1,1,2
50,0.0,1,3,4,2,1
51,0.0,2,2,2,0,3
52,0.0,1,2,1,3,1
53,0.0,4,0,1,0,3
54,0.0,3,3,4,1,2
55,0.0,3,4,1,6,1
56,0.0,3,0,1,0,1
57,0.0,1,1,3,1,0
58,NaN,0,1,1,2,0
59,NaN,0,2,1,2,2
60,0.0,3,2,3,2,1
61,0.0,2,4,1,2,5
62,0.0,1,1,0,0,0
63,0.0,1,0,1,1,1
