Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29
1,5,9,199,11,124,157,8,96,223,147,155,204,219,88,53,112,198,144,206,141,175,179,7,103,62,111,75,124,62,177,168
1,6,9,199,11,124,157,8,96,223,147,155,204,219,85,53,112,198,144,206,141,175,179,7,103,62,111,75,124,62,177,168
1,7,9,199,11,124,157,8,96,223,138,155,204,219,85,53,112,198,144,206,141,175,179,7,103,62,111,75,124,62,177,170
1,8,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,168
1,9,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,170
1,10,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,170
1,11,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,170
1,12,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,170
1,13,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,168
1,14,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,168
1,15,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,62,111,75,132,62,177,168
1,16,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,62,111,75,132,62,177,170
1,17,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,62,111,75,132,62,177,170
1,18,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,168
1,19,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,170
1,20,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,168
1,21,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,168
1,22,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,170
1,23,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,206,141,175,165,7,103,60,111,75,132,62,177,170
1,24,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,60,111,75,132,62,177,170
1,25,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,60,111,75,132,62,177,168
1,26,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,62,111,75,132,62,177,168
1,27,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,62,111,75,132,62,177,168
1,28,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,62,111,75,124,62,177,168
1,29,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,62,111,75,124,62,177,168
1,30,9,199,11,124,157,8,90,223,138,155,204,223,85,53,112,198,144,204,141,175,165,7,103,62,111,75,124,62,177,170
1,31,9,199,11,124,157,8,90,223,138,156,204,223,85,53,112,198,144,206,141,175,179,7,103,62,111,75,124,62,177,170
1,32,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,168
1,33,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,168
1,34,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,179,7,103,62,111,75,132,62,177,170
1,35,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,165,7,103,62,111,75,132,62,177,170
1,36,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,165,7,103,62,111,75,132,62,177,170
1,37,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,165,7,103,67,111,75,132,62,177,170
1,38,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,165,7,103,67,111,75,132,62,177,168
1,39,9,199,11,124,157,8,90,223,138,156,204,219,85,53,112,198,144,206,141,175,165,7,103,67,111,75,132,62,177,168
2,0,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,168,156,144,51,112,124,198,179,101,9,204,199,157,128,177
2,1,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,168,156,144,51,112,124,198,179,101,9,206,199,157,124,177
2,2,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,95,9,206,199,157,124,177
2,3,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,95,9,206,199,157,132,177
2,4,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,95,9,206,199,157,132,177
2,5,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,99,9,206,199,157,132,177
2,6,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,99,9,204,199,157,132,177
2,7,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,99,9,204,199,157,124,177
2,8,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,99,9,204,199,157,124,177
2,9,141,75,175,111,67,62,204,8,103,85,223,11,138,7,223,170,156,144,51,112,124,198,179,99,9,204,199,157,124,177
2,10,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,51,112,124,198,179,90,9,204,199,157,128,177
2,11,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,51,112,124,198,179,90,9,204,199,157,128,177
2,12,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,51,112,124,198,179,90,9,206,199,157,128,177
2,13,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,51,112,124,198,179,90,9,206,199,157,128,177
2,14,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,53,112,124,198,179,90,9,206,199,157,128,177
2,15,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,155,144,53,112,124,198,179,90,9,206,199,157,128,177
2,16,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,179,102,9,206,199,157,128,177
2,17,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,179,102,9,206,199,157,132,177
2,18,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,51,112,124,198,179,102,9,204,199,157,124,177
2,19,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,51,112,124,198,179,102,9,204,199,157,124,177
2,20,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,51,112,124,198,179,102,9,204,199,157,124,177
2,21,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,51,112,124,198,179,102,9,204,199,157,124,177
2,22,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,179,102,9,204,199,157,132,177
2,23,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,179,96,9,204,199,157,132,177
2,24,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,179,99,9,204,199,157,132,177
2,25,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,179,99,9,204,199,157,132,177
2,26,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,165,95,9,204,199,157,124,177
2,27,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,165,95,9,206,199,157,124,177
2,28,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,165,95,9,206,199,157,124,177
2,29,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,170,156,144,53,112,124,198,165,95,9,204,199,157,132,177
2,30,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,165,95,9,204,199,157,132,177
2,31,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,165,90,9,206,199,157,132,177
2,32,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,165,90,9,206,199,157,132,177
2,33,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,165,90,9,206,199,157,132,177
2,34,141,75,175,111,67,62,204,8,103,85,223,11,147,7,223,168,156,144,53,112,124,198,165,90,9,206,199,157,132,177
2,35,141,75,175,111,67,62,204,8,103,88,223,11,147,7,223,168,156,144,53,112,124,198,179,90,9,206,199,157,124,177
2,36,141,75,175,111,63,62,204,8,103,88,223,11,147,7,223,168,156,144,53,112,124,198,179,90,9,206,199,157,124,177
2,37,141,75,175,111,63,62,204,8,103,88,223,11,147,7,223,168,156,144,53,112,124,198,179,90,9,206,199,157,124,177
2,38,141,75,175,111,63,62,204,8,103,88,223,11,147,7,223,168,156,144,53,112,124,198,179,90,9,204,199,157,132,177
2,39,141,75,175,111,63,62,204,8,103,88,223,11,147,7,223,168,156,144,53,112,124,198,179,101,9,204,199,157,132,177
3,0,168,11,124,9,103,124,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,223
3,1,168,11,124,9,103,128,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,219
3,2,168,11,124,9,103,128,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,223
3,3,168,11,124,9,103,128,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,223
3,4,170,11,124,9,103,128,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,223
3,5,170,11,124,9,103,128,144,147,111,177,85,223,199,206,75,141,53,112,157,62,101,7,62,198,175,156,8,204,165,219
3,6,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,96,7,62,198,175,155,8,204,179,223
3,7,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,96,7,62,198,175,155,8,204,179,223
3,8,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,96,7,62,198,175,155,8,204,179,223
3,9,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,96,7,62,198,175,155,8,204,179,219
3,10,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,96,7,62,198,175,155,8,204,179,219
3,11,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,99,7,62,198,175,155,8,204,165,219
3,12,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,99,7,62,198,175,155,8,204,179,219
3,13,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,99,7,62,198,175,155,8,204,179,219
3,14,170,11,124,9,103,128,144,147,111,177,88,223,199,206,75,141,53,112,157,62,99,7,62,198,175,155,8,204,179,223
3,15,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,99,7,67,198,175,156,8,204,179,223
3,16,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,99,7,67,198,175,156,8,204,179,219
3,17,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,165,223
3,18,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,179,223
3,19,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,179,219
3,20,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,179,219
3,21,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,165,223
3,22,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,165,219
3,23,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,101,7,67,198,175,155,8,204,165,223
3,24,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,90,7,67,198,175,156,8,204,179,223
3,25,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,90,7,67,198,175,156,8,204,179,223
3,26,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,90,7,63,198,175,155,8,204,179,219
3,27,170,11,124,9,103,128,144,147,111,177,85,223,199,204,75,141,51,112,157,62,90,7,63,198,175,155,8,204,179,219
3,28,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,51,112,157,62,102,7,63,198,175,156,8,204,165,223
3,29,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,51,112,157,62,102,7,63,198,175,156,8,204,165,219
3,30,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,51,112,157,62,102,7,63,198,175,156,8,204,179,219
3,31,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,51,112,157,62,102,7,63,198,175,156,8,204,179,223
3,32,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,51,112,157,62,102,7,63,198,175,156,8,204,179,223
3,33,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,63,198,175,156,8,204,179,223
3,34,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,63,198,175,156,8,204,179,223
3,35,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,62,198,175,156,8,204,165,219
3,36,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,62,198,175,156,8,204,165,223
3,37,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,62,198,175,156,8,204,165,219
3,38,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,62,198,175,156,8,204,179,223
3,39,170,11,124,9,103,128,144,147,111,177,88,223,199,204,75,141,53,112,157,62,102,7,62,198,175,156,8,204,179,219
4,0,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,63,147,156,132,62,141,198,124
4,1,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,60,147,156,132,62,141,198,124
4,2,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,60,147,156,124,62,141,198,124
4,3,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,67,147,156,124,62,141,198,124
4,4,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,67,147,156,124,62,141,198,124
4,5,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,88,199,11,111,67,147,156,124,62,141,198,124
4,6,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,85,199,11,111,67,147,156,124,62,141,198,124
4,7,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,85,199,11,111,67,147,156,124,62,141,198,124
4,8,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,85,199,11,111,67,147,156,124,62,141,198,124
4,9,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,219,85,199,11,111,67,138,156,124,62,141,198,124
4,10,144,206,165,103,51,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,155,124,62,141,198,124
4,11,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,155,124,62,141,198,124
4,12,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,155,124,62,141,198,124
4,13,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,155,124,62,141,198,124
4,14,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,155,124,62,141,198,124
4,15,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,156,132,62,141,198,124
4,16,144,206,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,67,138,156,132,62,141,198,124
4,17,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,155,132,62,141,198,124
4,18,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,155,132,62,141,198,124
4,19,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,147,155,132,62,141,198,124
4,20,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,147,155,132,62,141,198,124
4,21,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,156,132,62,141,198,124
4,22,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,156,132,62,141,198,124
4,23,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,156,124,62,141,198,124
4,24,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,156,132,62,141,198,124
4,25,144,204,165,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,85,199,11,111,60,138,156,132,62,141,198,124
4,26,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,60,147,156,128,62,141,198,124
4,27,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,60,147,156,128,62,141,198,124
4,28,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,60,147,156,124,62,141,198,124
4,29,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,60,147,156,124,62,141,198,124
4,30,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,60,147,156,124,62,141,198,124
4,31,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,63,147,156,124,62,141,198,124
4,32,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,155,124,62,141,198,124
4,33,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,155,124,62,141,198,124
4,34,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,155,124,62,141,198,124
4,35,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,155,124,62,141,198,124
4,36,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,156,124,62,141,198,124
4,37,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,156,124,62,141,198,124
4,38,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,156,124,62,141,198,124
4,39,144,204,179,103,53,75,7,170,112,175,177,157,95,223,204,8,9,223,88,199,11,111,67,138,156,124,62,141,198,124
