Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,NaN,0,0,0,0,0
2,NaN,0,0,0,0,0
3,NaN,0,0,0,0,0
4,NaN,0,0,0,0,0
5,NaN,0,0,0,0,0
6,NaN,0,0,0,0,0
7,0.0,1,1,1,1,1
8,0.0,1,1,1,1,1
9,0.0,1,1,1,1,1
10,NaN,0,0,0,0,0
11,0.0,1,1,1,1,1
12,NaN,0,0,0,0,0
13,NaN,0,0,0,0,0
14,NaN,0,0,0,0,0
15,NaN,0,0,0,0,0
16,NaN,0,0,0,0,0
17,NaN,0,0,0,0,0
18,NaN,0,0,0,0,0
19,NaN,0,0,0,0,0
20,NaN,0,0,0,0,0
21,NaN,0,0,0,0,0
22,NaN,0,0,0,0,0
23,NaN,0,0,0,0,0
24,NaN,0,0,0,0,0
25,NaN,0,0,0,0,0
26,NaN,0,0,0,0,0
27,NaN,0,0,0,0,0
28,NaN,0,0,0,0,0
29,NaN,0,0,0,0,0
30,NaN,0,0,0,0,0
31,NaN,0,0,0,0,0
32,NaN,0,0,0,0,0
33,NaN,0,0,0,0,0
34,NaN,0,0,0,0,0
35,NaN,0,0,0,0,0
36,NaN,0,0,0,0,0
37,NaN,0,0,0,0,0
38,NaN,0,0,0,0,0
39,NaN,0,0,0,0,0
40,NaN,0,0,0,0,0
41,NaN,0,0,0,0,0
42,NaN,0,0,0,0,0
43,NaN,0,0,0,0,0
44,NaN,0,0,0,0,0
45,NaN,0,0,0,0,0
46,NaN,0,0,0,0,0
47,NaN,0,0,0,0,0
48,NaN,0,0,0,0,0
49,NaN,0,0,0,0,0
50,NaN,0,0,0,0,0
51,0.0,1,0,0,0,0
52,NaN,0,0,0,0,0
53,NaN,0,1,1,1,1
54,NaN,0,0,0,0,0
55,NaN,0,0,0,0,0
56,NaN,0,0,0,0,0
57,NaN,0,0,0,0,0
58,NaN,0,0,0,0,0
59,NaN,0,0,0,0,0
60,NaN,0,0,0,0,0
61,NaN,0,0,0,0,0
62,0.0,1,1,1,2,1
63,NaN,0,0,1,0,0
64,NaN,0,0,0,0,0
65,NaN,0,0,0,0,0
66,NaN,0,0,0,0,0
67,0.0,1,1,0,0,1
68,NaN,0,0,0,0,0
69,NaN,0,0,0,0,0
70,NaN,0,0,0,0,0
71,NaN,0,0,0,0,0
