Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,2,1,1,1
1,NaN,0,2,1,1,1
2,0.0,1,0,2,0,0
3,0.0,1,2,0,0,1
4,NaN,0,0,1,2,1
5,0.0,1,0,0,0,0
6,0.0,1,0,0,0,0
7,NaN,0,0,1,1,0
8,0.0,1,0,1,2,3
9,0.0,1,1,1,0,0
10,0.0,1,1,0,1,0
11,0.0,1,0,1,1,0
12,0.0,2,3,2,1,2
13,0.0,1,1,0,2,0
14,0.0,2,0,1,0,1
15,NaN,0,0,0,1,0
16,0.0,1,1,1,0,0
17,NaN,0,1,1,1,2
18,0.0,1,0,1,0,3
19,NaN,0,0,1,1,0
20,0.0,2,1,0,1,0
21,NaN,0,2,1,1,2
22,0.0,1,1,0,0,1
23,NaN,0,0,1,2,3
24,NaN,0,0,0,0,0
25,0.0,1,1,1,2,1
26,0.0,3,2,1,2,1
27,0.0,1,1,1,1,1
28,NaN,0,2,0,0,1
29,0.0,1,2,3,2,1
30,NaN,0,0,2,1,1
31,0.0,1,2,2,1,1
32,0.0,4,1,1,1,1
33,0.0,2,1,0,1,0
34,0.0,2,0,1,1,4
35,0.0,2,0,1,1,3
36,0.0,1,1,0,2,0
37,0.0,1,2,3,1,2
38,NaN,0,4,1,2,0
39,0.0,1,1,3,2,2
40,0.0,1,0,1,0,0
41,0.0,2,1,2,2,2
42,0.0,1,0,0,1,0
43,NaN,0,3,1,0,0
44,NaN,0,1,0,0,1
45,NaN,0,0,0,0,2
46,0.0,1,1,0,1,0
47,NaN,0,0,0,1,0
48,0.0,2,0,1,1,1
49,NaN,0,2,1,0,1
50,NaN,0,0,0,0,0
51,NaN,0,1,2,0,0
52,0.0,1,0,0,0,0
53,NaN,0,0,1,1,0
54,0.0,1,0,0,1,0
55,0.0,3,0,3,1,1
56,0.0,1,2,1,1,1
57,0.0,1,1,1,2,0
58,NaN,0,1,1,0,2
59,NaN,0,3,0,3,0
60,0.0,4,1,1,3,1
61,0.0,1,1,0,1,1
62,0.0,1,1,3,2,4
63,NaN,0,1,2,1,1
64,0.0,1,1,2,0,2
65,0.0,2,2,0,0,1
66,0.0,1,0,1,0,0
67,0.0,1,0,2,1,0
68,NaN,0,0,0,0,0
69,0.0,1,2,2,1,1
70,0.0,1,3,2,2,2
71,0.0,3,0,1,1,2
72,0.0,1,1,0,0,1
73,0.0,1,1,0,0,1
74,NaN,0,0,0,1,0
75,NaN,0,0,0,2,1
76,NaN,0,2,1,1,1
77,0.0,2,1,0,1,0
78,0.0,1,2,1,1,3
79,NaN,0,4,2,1,1
80,0.0,3,2,0,0,0
81,NaN,0,0,1,0,0
82,0.0,1,0,2,2,1
83,NaN,0,0,0,2,0
84,0.0,1,1,0,1,1
85,NaN,0,0,0,1,0
86,0.0,2,0,2,0,3
87,NaN,0,0,2,1,1
88,NaN,0,0,0,0,0
89,NaN,0,2,0,0,0
90,0.0,2,0,0,0,0
91,NaN,0,0,1,1,1
92,0.0,2,0,0,1,0
93,NaN,0,1,0,0,0
94,0.0,1,1,1,0,1
95,NaN,0,0,1,0,0
96,NaN,0,0,1,1,1
97,NaN,0,0,0,1,1
98,NaN,0,1,1,1,1
99,0.0,1,1,1,1,0
100,0.0,1,0,0,1,1
101,NaN,0,0,0,1,0
102,NaN,0,1,0,0,0
103,NaN,0,0,0,0,3
104,NaN,0,0,0,0,0
105,0.0,1,0,0,0,1
106,0.0,1,0,1,1,0
107,0.0,1,1,1,0,0
108,NaN,0,2,2,0,0
109,NaN,0,0,0,1,0
110,0.0,3,1,1,1,2
111,NaN,0,2,1,1,0
112,NaN,0,1,0,0,0
113,0.0,3,2,4,2,3
114,NaN,0,0,0,1,0
115,NaN,0,1,0,1,1
116,0.0,1,1,1,0,1
117,NaN,0,0,0,0,0
118,NaN,0,1,0,1,0
119,0.0,2,1,2,2,3
120,0.0,1,0,1,1,0
