Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,67.91573048374812,2.2384122945084783,71.5640449034077,68.87714077314301,64.95358312642426,66.50612288521376,67.67776073055187
1,54.85050760875082,1.1616907179138316,56.631058866445876,54.86435355880475,52.960990485000394,54.86435355880475,54.93178157469833
2,52.92550883403002,0.01774082549720772,52.960990485000394,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
3,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
4,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
5,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
6,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
7,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
8,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
9,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
10,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
11,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
12,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
13,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
14,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
15,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
16,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
17,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
18,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
19,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
20,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
21,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
22,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
23,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
24,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
25,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
26,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
27,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
28,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
29,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
30,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
31,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
32,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
33,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
34,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
35,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
36,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
37,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
38,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
39,52.91663842128743,0.0,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743,52.91663842128743
