Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,0,0,0,0
1,0.0,4,4,6,3,4
2,0.0,1,1,1,2,2
3,NaN,0,0,0,0,0
4,0.0,2,1,1,0,1
5,NaN,0,0,0,0,1
6,0.0,1,1,1,2,1
7,0.0,1,1,1,1,1
8,0.0,1,1,0,1,1
9,0.0,2,3,2,3,1
10,0.0,3,5,3,4,4
11,0.0,5,5,6,4,4
12,0.0,5,4,3,4,5
13,0.0,1,1,2,2,2
14,0.0,1,2,0,1,1
15,NaN,0,0,1,0,0
16,0.0,2,2,4,4,2
17,0.0,3,2,0,0,3
18,NaN,0,0,1,1,0
19,0.0,2,1,2,2,1
20,0.0,2,0,2,1,0
21,0.0,2,1,1,2,0
22,0.0,3,4,3,3,4
23,0.0,1,2,3,3,3
24,0.0,1,2,0,1,1
25,0.0,1,1,0,1,1
26,0.0,1,1,2,1,1
27,NaN,0,0,0,0,0
28,NaN,0,0,1,0,1
29,0.0,3,3,2,2,3
30,0.0,5,4,6,4,4
31,0.0,1,1,1,1,1
32,0.0,4,3,1,5,4
33,0.0,4,3,4,3,3
34,0.0,2,1,5,4,2
35,0.0,3,4,3,2,5
36,0.0,3,3,1,2,3
37,NaN,0,3,0,1,0
38,0.0,3,4,5,3,4
39,0.0,6,5,5,6,5
40,0.0,1,1,1,2,0
41,0.0,2,2,2,0,2
42,0.0,4,3,1,3,4
43,0.0,3,3,4,5,3
44,0.0,4,4,4,4,4
45,0.0,4,4,3,2,2
46,0.0,2,2,3,2,1
47,NaN,0,0,2,0,1
48,0.0,1,2,1,1,2
49,NaN,0,0,0,2,2
