Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,2,5,3,2
1,0.0,2,3,2,6,3
2,0.0,1,1,1,1,1
3,0.0,2,3,1,0,1
4,0.0,3,0,1,2,2
5,0.0,2,1,3,1,1
6,NaN,0,0,0,1,0
7,NaN,0,0,1,0,2
8,0.0,2,3,0,0,0
9,0.0,2,2,1,1,3
10,0.0,1,3,0,1,1
11,0.0,1,2,2,3,1
12,0.0,4,3,2,3,4
13,0.0,2,1,3,1,5
14,0.0,3,2,1,1,2
15,0.0,2,3,3,5,3
16,0.0,2,1,1,2,1
17,0.0,2,1,0,1,0
18,0.0,2,0,5,1,2
19,0.0,1,4,3,2,1
20,0.0,1,2,1,0,1
21,NaN,0,1,1,1,0
22,0.0,5,4,5,2,5
23,0.0,3,1,1,2,1
24,NaN,0,1,0,1,0
25,0.0,1,1,0,1,0
26,0.0,1,2,1,2,2
27,0.0,1,0,1,1,1
28,0.0,2,1,3,2,1
29,NaN,0,1,1,2,3
30,0.0,3,4,2,4,2
31,0.0,1,4,2,2,3
32,0.0,4,6,6,3,4
33,0.0,3,2,3,1,2
34,0.0,3,1,4,3,2
35,0.0,4,2,2,2,4
36,0.0,5,3,3,2,4
37,0.0,2,0,0,3,2
38,NaN,0,5,2,1,2
39,0.0,3,1,4,7,3
40,0.0,3,3,6,2,6
41,0.0,3,2,2,1,1
42,0.0,1,0,1,0,2
43,0.0,3,4,3,5,3
44,0.0,2,4,2,3,2
45,0.0,1,0,2,3,1
46,0.0,4,2,3,2,3
47,0.0,2,3,1,3,1
48,0.0,1,2,1,2,1
49,0.0,3,3,2,2,3
