Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,1,3,4,5
1,0.0,5,1,5,4,3
2,NaN,0,2,1,0,1
3,0.0,2,2,0,1,0
4,0.0,1,1,0,1,3
5,0.0,1,1,0,0,0
6,0.0,4,3,4,2,1
7,0.0,1,2,0,0,0
8,0.0,1,2,1,4,2
9,0.0,1,2,3,1,2
10,0.0,1,1,1,1,1
11,0.0,3,0,3,3,3
12,0.0,3,2,3,2,1
13,0.0,6,8,1,4,2
14,0.0,1,2,3,3,2
15,0.0,2,5,2,2,4
16,0.0,2,0,2,3,3
17,0.0,1,0,1,1,1
18,NaN,0,0,1,0,2
19,NaN,0,1,2,0,0
20,0.0,1,0,3,0,2
21,NaN,0,1,0,3,1
22,0.0,3,2,4,1,2
23,0.0,3,3,1,2,4
24,0.0,1,2,0,1,0
25,0.0,1,1,0,0,1
26,NaN,0,0,1,0,0
27,0.0,1,0,2,1,0
28,0.0,1,3,1,3,2
29,0.0,2,1,1,2,1
30,0.0,4,1,5,2,3
31,0.0,2,3,1,4,3
32,0.0,7,7,3,7,6
33,0.0,3,3,3,5,2
34,0.0,4,2,3,4,2
35,0.0,2,5,3,3,2
36,0.0,1,3,1,1,3
37,0.0,3,1,8,2,3
38,NaN,0,3,1,1,2
39,0.0,4,2,2,1,4
40,0.0,2,2,5,3,2
41,0.0,1,0,1,3,1
42,0.0,1,1,0,1,0
43,0.0,2,5,4,3,3
44,0.0,4,1,4,2,3
45,0.0,2,2,0,2,4
46,0.0,3,0,3,2,0
47,0.0,2,4,2,2,3
48,NaN,0,2,1,2,2
49,0.0,4,4,1,1,3
