Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,20,42,5,28,31,47,44,45,10,4,48,35,2,46,36,18,8,6,37,18,28,0,34,37,46,11,27,43,31,30,15,13,1,0,31,3,26,2,26,10,23,17,33,35,2,22,35,36,43,30,46,4,43,30,48,44,5,27,47,25,29,13,25,29,27,32,6,24,43,22,7,6,35,12,28,47,43,46,15,11,42,37,29,30,18,43,42,0,42,7,16,46,0,9,30,13,23,8,16,5
0,1,20,42,5,28,31,9,37,42,33,0,6,36,1,45,38,19,32,4,9,11,29,2,32,33,34,12,26,44,32,14,16,9,7,3,24,1,10,2,26,10,23,17,33,35,2,22,35,36,43,30,46,4,43,33,46,42,4,21,45,30,31,11,22,29,0,17,5,21,43,22,7,6,35,12,28,47,43,43,17,1,8,39,30,32,13,43,42,0,42,17,17,42,38,9,30,13,46,8,20,5
0,2,15,48,45,0,44,9,37,42,33,0,6,36,1,45,38,19,32,4,9,11,29,2,29,0,29,13,26,42,2,19,19,9,44,34,24,3,8,4,23,11,26,17,46,38,9,11,30,38,44,38,4,11,42,33,46,42,4,21,45,30,31,9,27,28,19,39,5,24,44,21,10,41,41,14,4,48,34,43,17,1,8,41,28,29,3,1,42,8,21,17,17,42,40,25,47,13,48,8,20,5
0,3,19,44,43,40,21,9,37,42,33,0,6,36,1,45,38,19,32,4,9,11,29,2,29,0,29,13,26,42,2,19,19,9,44,34,24,3,8,2,23,10,26,0,5,36,44,31,34,1,43,23,4,8,42,33,46,42,4,21,45,30,31,9,27,28,19,39,5,24,44,21,9,41,39,19,0,42,31,43,17,1,8,41,28,29,3,5,42,35,24,17,17,42,40,27,47,13,48,8,20,3
0,4,17,44,42,41,23,23,27,42,19,43,27,12,29,44,32,14,46,4,9,25,29,2,29,0,29,13,26,42,2,19,19,9,44,34,24,3,8,4,21,11,26,0,5,36,44,31,34,1,43,24,4,10,42,34,44,46,3,25,45,37,29,9,27,28,19,39,5,24,44,26,9,41,39,19,0,42,32,48,33,1,22,41,28,29,3,33,42,35,21,45,17,42,40,27,47,7,48,13,48,4
0,5,16,44,46,41,25,23,27,42,19,43,27,12,29,44,32,14,46,4,9,25,29,2,29,0,29,13,26,42,2,19,19,9,44,34,24,3,8,4,21,11,26,0,5,36,44,31,34,1,48,26,27,12,42,34,44,46,3,25,45,37,29,9,27,28,19,39,5,24,44,26,9,41,39,19,6,42,32,48,33,1,22,41,28,29,3,33,42,35,21,45,17,42,40,27,47,7,48,33,48,28
0,6,16,44,46,41,25,23,27,42,19,43,27,12,29,44,32,14,46,4,9,25,29,2,29,0,29,13,26,42,2,4,19,30,44,23,45,40,8,4,21,11,26,0,5,36,44,31,34,1,48,26,27,12,42,34,44,46,3,25,45,37,29,9,27,28,19,10,1,38,30,26,9,41,39,19,6,42,32,48,33,1,22,41,28,29,24,33,42,35,21,45,17,42,17,27,47,7,20,33,27,34
0,7,16,44,46,41,25,23,27,35,5,8,27,12,28,44,32,14,46,4,9,25,29,2,15,0,36,27,30,42,38,4,19,30,44,23,45,40,8,4,21,11,26,0,5,36,44,31,34,1,48,26,27,12,42,6,44,25,43,25,45,37,29,9,21,21,40,10,1,38,30,26,9,41,39,19,6,42,32,43,33,1,22,40,28,29,24,33,42,35,21,38,17,42,17,27,47,1,20,33,6,34
0,8,16,44,18,41,25,23,34,35,5,8,27,31,33,44,32,14,46,4,9,25,29,2,15,0,36,27,30,42,38,4,19,30,44,23,45,40,8,4,21,39,26,21,2,36,44,31,34,29,48,26,27,12,42,6,44,25,43,25,45,37,29,9,21,21,40,10,1,38,30,26,9,20,39,17,41,7,32,43,2,1,22,40,28,29,24,40,14,35,25,38,17,42,17,6,14,1,20,33,6,32
0,9,16,44,18,41,25,27,34,35,5,8,38,31,26,44,4,22,38,4,30,46,33,2,15,0,36,27,30,42,38,4,19,30,44,23,45,40,8,4,21,39,26,21,2,36,44,31,34,29,48,26,27,12,42,6,44,11,43,11,45,37,29,9,21,21,40,10,1,38,30,26,9,20,39,17,41,7,32,42,2,15,20,40,28,29,24,40,14,35,25,39,31,42,17,6,14,1,20,33,13,32
