Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,3,0,1,0
1,NaN,0,0,0,1,0
2,NaN,0,0,1,2,1
3,0.0,1,0,1,2,3
4,NaN,0,2,0,0,1
5,NaN,0,2,0,0,1
6,NaN,0,0,1,0,2
7,NaN,0,0,0,1,1
8,NaN,0,1,2,0,1
9,0.0,2,0,1,1,0
10,0.0,1,1,1,0,0
11,0.0,1,2,2,4,3
12,0.0,2,1,2,1,1
13,0.0,4,1,2,1,0
14,0.0,1,0,0,1,0
15,0.0,3,0,1,0,1
16,0.0,1,1,0,2,1
17,0.0,1,2,1,1,1
18,0.0,3,2,2,1,1
19,NaN,0,2,3,1,2
20,0.0,1,3,1,2,0
21,0.0,2,1,2,1,0
22,NaN,0,1,1,2,0
23,0.0,1,0,3,1,0
24,NaN,0,0,0,0,0
25,NaN,0,2,0,2,0
26,0.0,3,1,2,3,3
27,0.0,1,0,1,1,2
28,NaN,0,0,0,0,1
29,0.0,1,1,0,0,0
30,NaN,0,1,0,1,1
31,0.0,1,1,1,0,1
32,0.0,1,1,0,2,1
33,NaN,0,0,0,0,1
34,0.0,2,1,2,1,1
35,NaN,0,0,2,1,3
36,0.0,3,2,3,1,3
37,0.0,2,4,3,2,1
38,0.0,1,2,1,1,4
39,0.0,4,2,1,2,1
40,0.0,2,2,2,4,2
41,NaN,0,2,0,0,0
42,NaN,0,2,0,2,1
43,NaN,0,0,2,0,2
44,0.0,2,0,1,0,2
45,NaN,0,1,0,0,1
46,NaN,0,1,0,0,2
47,0.0,1,1,0,1,0
48,0.0,1,0,0,1,1
49,0.0,1,0,2,2,0
50,NaN,0,0,2,2,0
51,0.0,2,1,0,1,1
52,0.0,4,2,0,1,2
53,NaN,0,1,0,0,0
54,NaN,0,0,1,1,1
55,NaN,0,2,0,0,0
56,NaN,0,1,2,0,1
57,NaN,0,0,2,1,0
58,0.0,1,0,2,0,0
59,0.0,2,0,0,0,0
60,0.0,1,2,0,1,2
61,NaN,0,1,0,1,1
62,0.0,1,3,2,0,3
63,0.0,1,2,1,2,1
64,0.0,2,2,1,1,1
65,0.0,2,2,3,2,3
66,0.0,1,1,0,3,1
67,0.0,3,2,2,2,1
68,0.0,3,1,0,1,1
69,NaN,0,0,2,2,0
70,0.0,1,2,1,3,1
71,0.0,2,1,0,0,1
72,NaN,0,2,0,1,2
73,NaN,0,0,0,0,0
74,0.0,1,1,3,0,0
75,0.0,2,0,2,1,2
76,NaN,0,0,0,1,0
77,NaN,0,0,2,2,0
78,0.0,1,0,1,0,0
79,0.0,2,1,3,0,3
80,NaN,0,0,0,0,0
81,0.0,3,0,0,1,1
82,0.0,1,1,0,0,0
83,NaN,0,0,0,1,0
84,NaN,0,0,1,1,0
85,0.0,1,1,2,0,1
86,0.0,1,0,0,0,2
87,0.0,1,1,1,2,0
88,NaN,0,1,1,1,1
89,NaN,0,0,2,1,1
90,NaN,0,0,1,1,0
91,NaN,0,1,1,0,1
92,0.0,2,3,0,1,0
93,0.0,3,0,2,0,0
94,0.0,3,1,1,1,1
95,NaN,0,2,0,2,3
96,NaN,0,0,2,2,0
97,NaN,0,0,0,0,2
98,0.0,1,4,2,2,2
99,0.0,2,3,2,2,3
