Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,NaN,0,1,0,0,1
1,NaN,0,0,0,0,1
2,NaN,0,0,0,0,1
3,NaN,0,0,0,1,0
4,NaN,0,1,0,0,0
5,0.0,1,1,1,2,1
6,NaN,0,0,0,0,0
7,0.0,2,0,1,2,0
8,NaN,0,0,1,0,1
9,0.0,1,1,0,0,0
10,NaN,0,0,0,0,0
11,NaN,0,0,0,0,0
12,NaN,0,0,1,0,0
13,NaN,0,1,1,0,0
14,0.0,1,1,0,1,0
15,0.0,1,1,0,0,1
16,NaN,0,0,2,0,0
17,0.0,1,0,0,0,0
18,0.0,1,0,1,0,2
19,NaN,0,0,0,1,0
20,0.0,2,1,0,0,0
21,NaN,0,0,0,0,0
22,0.0,2,0,0,0,0
23,NaN,0,2,1,0,0
24,0.0,1,1,0,1,2
25,0.0,1,1,2,0,0
26,NaN,0,2,1,0,0
27,0.0,1,0,0,1,2
28,NaN,0,0,0,4,0
29,0.0,1,0,0,2,1
30,NaN,0,0,0,1,0
31,0.0,2,0,0,0,2
32,NaN,0,1,1,0,0
33,NaN,0,1,0,1,0
34,0.0,1,2,1,0,0
35,NaN,0,1,0,0,2
36,NaN,0,0,4,1,0
37,0.0,1,0,1,0,1
38,NaN,0,1,1,1,0
39,NaN,0,1,0,0,1
40,NaN,0,0,1,0,0
41,0.0,1,2,0,1,0
42,NaN,0,0,0,0,0
43,NaN,0,0,0,0,0
44,0.0,1,0,1,0,0
45,NaN,0,0,1,0,0
46,0.0,2,1,1,3,0
47,0.0,1,0,0,0,1
48,NaN,0,0,0,0,1
49,0.0,1,0,0,0,1
50,NaN,0,0,0,0,0
51,NaN,0,1,0,0,1
52,NaN,0,1,2,1,1
53,NaN,0,1,0,1,0
54,NaN,0,0,0,0,1
55,0.0,2,1,0,0,0
56,NaN,0,0,2,0,0
57,NaN,0,2,0,0,2
58,NaN,0,0,0,2,1
59,0.0,1,1,0,0,0
60,NaN,0,0,0,0,0
61,NaN,0,0,0,0,0
62,NaN,0,0,1,0,0
63,NaN,0,0,0,1,1
64,NaN,0,0,0,0,0
65,NaN,0,1,0,0,0
66,NaN,0,2,1,0,0
67,NaN,0,0,0,0,0
68,0.0,1,1,1,1,0
69,NaN,0,0,1,1,2
70,NaN,0,0,0,0,0
71,0.0,2,0,0,0,0
72,NaN,0,0,0,0,0
73,NaN,0,0,0,0,1
74,NaN,0,0,0,0,0
75,NaN,0,0,0,2,1
76,0.0,2,0,1,1,0
77,NaN,0,0,0,0,0
78,NaN,0,0,1,0,0
79,0.0,1,0,0,0,1
80,0.0,1,0,2,0,0
81,NaN,0,0,1,2,1
82,0.0,2,1,2,2,0
