Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99
0,0,8,12,4,39,39,44,1,10,34,9,15,30,35,12,43,22,10,35,12,36,42,19,44,12,45,35,22,16,37,49,10,30,1,40,11,18,1,11,43,1,11,20,32,7,25,41,46,45,42,34,30,21,19,21,26,22,39,16,22,41,30,41,23,38,21,40,42,34,10,33,23,35,39,24,23,38,33,36,48,4,13,2,38,30,34,17,29,33,32,43,45,46,31,9,40,38,7,19,12,18
0,1,8,12,4,39,39,44,1,10,34,9,15,30,35,12,43,22,10,35,12,36,42,19,40,10,45,33,32,16,36,45,14,39,8,41,14,17,1,11,43,1,11,20,32,7,25,41,46,45,42,34,30,21,19,21,26,22,39,16,22,41,30,46,26,33,24,42,44,21,10,33,23,35,39,24,23,38,33,36,48,4,13,2,27,32,36,17,29,33,32,43,45,46,37,9,40,38,7,19,14,18
0,2,8,12,4,39,39,48,46,30,30,9,15,30,35,12,43,22,10,38,17,31,40,19,40,10,45,33,32,16,36,45,14,39,8,41,14,17,1,11,43,1,11,20,32,7,25,41,46,45,42,34,30,21,19,29,46,22,39,14,22,46,30,46,26,33,24,42,44,21,10,33,23,35,39,24,23,38,33,39,48,8,13,2,27,32,36,17,29,33,32,46,45,46,37,9,40,38,7,19,14,18
0,3,8,2,4,9,35,48,46,30,30,9,15,30,35,12,43,22,10,38,17,31,40,19,40,10,45,33,32,16,36,45,14,39,8,41,14,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,24,19,29,46,22,39,14,22,46,30,46,26,33,24,42,44,21,10,33,23,35,39,24,10,38,32,39,48,8,13,2,27,32,36,17,29,33,32,46,45,46,37,6,44,38,7,19,14,18
0,4,8,2,4,9,35,48,46,30,30,9,15,30,35,12,43,22,10,38,17,31,40,19,40,10,45,33,32,16,36,45,14,39,8,49,19,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,24,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,28,19,33,23,35,39,24,10,38,32,39,48,8,13,2,28,32,36,17,29,33,32,46,45,46,37,6,44,38,7,19,14,18
0,5,8,2,4,9,35,48,46,30,38,9,35,30,35,12,43,22,10,38,17,31,40,19,40,10,45,33,32,16,36,45,14,39,8,49,19,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,24,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,28,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,6,8,2,4,9,35,48,46,30,38,9,35,30,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,45,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,24,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,7,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,8,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,9,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,10,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,11,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,12,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,13,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,14,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,15,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,16,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,17,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,18,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,19,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,20,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,21,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,22,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,23,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,45,33,32,16,36,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,24,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,25,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,26,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,10,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,27,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,28,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,29,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,30,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,31,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,32,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,33,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,34,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,35,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,36,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,37,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,38,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,19,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
0,39,8,2,4,9,35,48,46,30,38,9,35,37,35,12,43,14,10,35,17,31,40,19,40,19,49,33,32,16,39,35,14,39,8,49,18,17,1,11,43,1,11,20,32,7,4,41,46,45,42,34,30,14,19,29,46,22,39,14,22,46,30,46,26,39,24,42,44,21,12,33,23,35,39,24,10,38,32,36,48,8,13,2,28,32,36,17,29,33,32,43,45,46,37,6,44,38,7,19,14,18
1,0,10,12,38,38,32,14,8,12,40,40,41,10,29,12,24,12,33,38,1,30,20,46,34,34,13,23,48,10,34,36,43,33,39,37,45,11,11,45,35,42,24,43,35,10,15,31,35,25,9,22,26,23,41,35,44,33,26,16,4,22,30,7,7,42,18,30,44,42,11,44,23,19,39,36,13,48,30,12,12,40,41,1,22,39,1,43,39,21,1,2,35,45,0,8,49,21,34,45,37,16
1,1,10,12,38,38,32,14,8,12,40,40,41,10,29,12,24,12,33,38,1,30,20,45,31,31,13,23,48,15,26,34,42,33,36,36,41,16,11,45,35,42,24,43,35,10,15,31,35,25,9,22,26,23,41,35,44,33,26,16,4,22,30,7,46,44,17,32,48,40,11,44,23,19,39,36,13,48,30,12,12,40,41,1,32,31,1,43,39,21,1,2,35,49,0,8,49,21,36,45,37,16
