Plan ID,Plan Scores,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0,1,0,2,0,1
1,0.0,2,4,1,6,2
2,0.0,3,3,1,1,3
3,NaN,0,1,2,0,2
4,0.0,2,2,0,0,0
5,0.0,1,1,0,2,0
6,NaN,0,0,1,2,2
7,0.0,1,1,2,2,1
8,0.0,2,1,1,0,1
9,0.0,2,1,4,1,2
10,0.0,4,1,1,2,2
11,0.0,2,2,3,3,3
12,0.0,1,3,3,3,2
13,0.0,3,6,3,2,4
14,0.0,2,1,1,0,1
15,NaN,0,1,2,1,2
16,0.0,2,3,2,4,2
17,0.0,4,1,2,0,3
18,0.0,1,3,2,4,1
19,0.0,2,0,2,2,1
20,0.0,1,2,2,2,2
21,0.0,1,1,3,0,1
22,0.0,2,2,2,2,2
23,0.0,1,1,2,2,1
24,0.0,1,3,0,0,2
25,0.0,1,0,0,2,0
26,0.0,2,1,0,1,1
27,NaN,0,0,0,0,0
28,0.0,1,1,2,1,1
29,0.0,2,1,1,2,2
30,0.0,5,3,4,5,6
31,0.0,2,1,2,3,2
32,0.0,4,2,1,8,5
33,0.0,5,4,3,1,5
34,0.0,1,2,2,1,1
35,0.0,3,5,4,1,3
36,NaN,0,2,4,1,1
37,0.0,1,2,1,1,1
38,0.0,2,3,3,4,3
39,0.0,7,6,6,5,3
40,0.0,3,1,4,3,1
41,0.0,2,2,2,4,3
42,0.0,2,2,3,3,4
43,0.0,2,2,2,4,3
44,0.0,1,2,1,0,2
45,0.0,4,2,2,3,2
46,0.0,6,4,4,1,3
47,NaN,0,2,0,1,1
48,0.0,2,2,2,3,2
49,0.0,1,4,3,1,2
